"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",46.83,14436.7999999523,"complex","0.66667","117",28,"1.8","D~1.8"
"3.5",68,10679.0999999642,"complex","0.5","238",28,"1.6","D~1.6"
"5.5",17.59,3174.59999996424,"complex","0.5","117",28,"1","D~1.0"
"5.5",22,4311,"complex","0.5","314",28,"1","D~1.0"
"4",51.46,2055.30000001192,"complex","1","314",28,"1.4","D~1.4"
"3.5",58.33,2822.39999997616,"complex","2","117",28,"1.6","D~1.6"
"5.5",18.78,1965.89999997616,"complex","2","314",28,"1","D~1.0"
"4.5",25.13,2375.29999995232,"complex","1.5","314",28,"1.2","D~1.2"
"2.5",76.98,2879.19999998808,"complex","0.5","117",28,"1.8","D~1.8"
"2.5",90.61,2510.90000003576,"complex","2","117",28,"1.8","D~1.8"
"3.5",31.88,3103.39999997616,"complex","0.66667","314",28,"1.6","D~1.6"
"5.5",8.73,3015.40000003576,"complex","1","238",28,"1","D~1.0"
"2.5",77.25,2487.19999998808,"complex","1","314",28,"1.8","D~1.8"
"4",26.85,2727.30000001192,"complex","0.66667","238",28,"1.4","D~1.4"
"4.5",31.88,2063.09999996424,"complex","0.5","314",28,"1.2","D~1.2"
"4.5",30.42,1503.60000002384,"complex","0.66667","314",28,"1.2","D~1.2"
"3.5",50.66,2208.30000001192,"complex","0.66667","117",28,"1.6","D~1.6"
"2.5",70.9,2645.89999997616,"complex","0.5","238",28,"1.8","D~1.8"
"3.5",38.1,2352.09999996424,"complex","1.5","238",28,"1.6","D~1.6"
"3.5",41.14,1846.69999998808,"complex","1","238",28,"1.6","D~1.6"
"5.5",3.7,2399,"complex","1.5","314",28,"1","D~1.0"
"5.5",15.34,2270.80000001192,"complex","1","117",28,"1","D~1.0"
"4.5",25.53,2007.10000002384,"complex","2","117",28,"1.2","D~1.2"
"4",33.86,2423.5,"complex","2","314",28,"1.4","D~1.4"
"4",38.36,2199.39999997616,"complex","0.66667","314",28,"1.4","D~1.4"
"4",36.9,1583.5,"complex","0.5","117",28,"1.4","D~1.4"
"4",37.96,1655.20000004768,"complex","1","117",28,"1.4","D~1.4"
"2.5",79.89,2199.20000004768,"complex","1.5","238",28,"1.8","D~1.8"
"4",36.77,1935.30000001192,"complex","2","117",28,"1.4","D~1.4"
"4.5",29.89,2183.19999998808,"complex","0.66667","238",28,"1.2","D~1.2"
"4.5",40.34,1863.19999998808,"complex","1","117",28,"1.2","D~1.2"
"5.5",32.54,1551.30000001192,"complex","0.5","238",28,"1","D~1.0"
"2.5",91.14,2319.19999998808,"complex","1","117",28,"1.8","D~1.8"
"4.5",30.42,2454.69999998808,"complex","1","238",28,"1.2","D~1.2"
"4.5",34.79,1951.09999996424,"complex","0.5","117",28,"1.2","D~1.2"
"4",37.3,1767.19999998808,"complex","1.5","238",28,"1.4","D~1.4"
"5.5",27.65,2591.59999996424,"complex","0.66667","117",28,"1","D~1.0"
"2.5",87.3,2670,"complex","1.5","314",28,"1.8","D~1.8"
"5.5",16.93,2415.60000002384,"complex","0.66667","314",28,"1","D~1.0"
"3.5",23.02,2975.5,"complex","0.66667","238",28,"1.6","D~1.6"
"2.5",92.99,2159,"complex","2","238",28,"1.8","D~1.8"
"4.5",43.78,2663.09999996424,"complex","0.5","238",28,"1.2","D~1.2"
"2.5",92.33,2903.60000002384,"complex","1.5","117",28,"1.8","D~1.8"
"4",19.84,1977.40000003576,"complex","0.5","238",28,"1.4","D~1.4"
"3.5",31.48,1661.30000001192,"complex","2","238",28,"1.6","D~1.6"
"5.5",21.96,2406.69999998808,"complex","1.5","117",28,"1","D~1.0"
"3.5",59,5791.5,"complex","1.5","314",28,"1.6","D~1.6"
"4.5",30.95,2174.69999998808,"complex","0.66667","117",28,"1.2","D~1.2"
"4",28.31,2807.39999997616,"complex","1.5","117",28,"1.4","D~1.4"
"3.5",75.53,2153.10000002384,"complex","1","314",28,"1.6","D~1.6"
"3.5",76.72,1684.40000003576,"complex","2","314",28,"1.6","D~1.6"
"5.5",24.6,3071.80000001192,"complex","2","117",28,"1","D~1.0"
"4.5",40.34,1799.19999998808,"complex","1","314",28,"1.2","D~1.2"
"5.5",7,1958.69999998808,"complex","0.66667","238",28,"1","D~1.0"
"3.5",85.71,2351.09999996424,"complex","1.5","117",28,"1.6","D~1.6"
"4",82.67,2335.39999997616,"complex","0.5","314",28,"1.4","D~1.4"
"2.5",100,2415.40000003576,"complex","1","238",28,"1.8","D~1.8"
"2.5",98,2160.89999997616,"complex","0.5","314",28,"1.8","D~1.8"
"3.5",75.13,3109.40000003576,"complex","1","117",28,"1.6","D~1.6"
"5.5",8.86,3159.39999997616,"complex","1.5","238",28,"1","D~1.0"
"3.5",73.15,2350.5,"complex","0.5","117",28,"1.6","D~1.6"
"4",61.11,2046.69999998808,"complex","2","238",28,"1.4","D~1.4"
"2.5",97,3729.40000003576,"complex","0.66667","314",28,"1.8","D~1.8"
"5.5",12.43,2540.90000003576,"complex","2","238",28,"1","D~1.0"
"4",18.78,2894.80000001192,"complex","1","238",28,"1.4","D~1.4"
"2.5",95,3903.30000001192,"complex","2","314",28,"1.8","D~1.8"
"4",18.39,2079.20000004768,"complex","0.66667","117",28,"1.4","D~1.4"
"4.5",35.19,2438.89999997616,"complex","2","314",28,"1.2","D~1.2"
"4.5",27.65,2087.40000003576,"complex","2","238",28,"1.2","D~1.2"
"3.5",30.82,2790.40000003576,"complex","0.5","314",28,"1.6","D~1.6"
"4",55,8407.09999996424,"complex","1.5","314",28,"1.4","D~1.4"
"4.5",16.53,3734.19999998808,"complex","1.5","238",28,"1.2","D~1.2"
"4.5",15.74,12567,"complex","1.5","117",28,"1.2","D~1.2"
"5.5",7.94,10783.2000000477,"complex","1","314",28,"1","D~1.0"
"2.5",96,2210.89999997616,"complex","0.66667","238",28,"1.8","D~1.8"
"2.5",27.91,4123.59999996424,"appealing","0.66667","117",28,"1.8","D~1.8"
