"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",25.79,17212.7000000477,"complex","0.5","238",23,"1","D~1.0"
"5.5",35.45,11742.6999999285,"complex","1.5","117",23,"1","D~1.0"
"2.5",57.54,8406.5,"complex","1.5","238",23,"1.8","D~1.8"
"2.5",67.99,8028.79999995232,"complex","2","238",23,"1.8","D~1.8"
"2.5",75.93,5798.10000002384,"complex","1.5","314",23,"1.8","D~1.8"
"3.5",60.19,11895.1000000238,"complex","2","314",23,"1.6","D~1.6"
"4.5",28.57,9439.10000002384,"complex","1","238",23,"1.2","D~1.2"
"2.5",72.75,5399.19999992847,"complex","1.5","117",23,"1.8","D~1.8"
"4",52.12,8310.89999997616,"complex","2","117",23,"1.4","D~1.4"
"2.5",82.41,7047.60000002384,"complex","0.66667","117",23,"1.8","D~1.8"
"2.5",82.14,7198.60000002384,"complex","0.5","117",23,"1.8","D~1.8"
"3.5",53.44,8207,"complex","1.5","117",23,"1.6","D~1.6"
"4.5",23.02,6111.5,"complex","0.66667","314",23,"1.2","D~1.2"
"4",35,9207.39999997616,"complex","1","238",23,"1.4","D~1.4"
"4",45.11,6031.39999997616,"complex","2","314",23,"1.4","D~1.4"
"2.5",75.4,9151.39999997616,"complex","1","117",23,"1.8","D~1.8"
"4.5",34.79,14559.5,"complex","1","117",23,"1.2","D~1.2"
"4",47.62,4799.19999992847,"complex","1.5","238",23,"1.4","D~1.4"
"3.5",55.29,5519.29999995232,"complex","2","238",23,"1.6","D~1.6"
"4",58.07,5135.5,"complex","1","314",23,"1.4","D~1.4"
"4.5",49.6,5039.40000009537,"complex","1.5","117",23,"1.2","D~1.2"
"4",55,11879.1000000238,"complex","0.5","238",23,"1.4","D~1.4"
"3.5",63,8503.30000007153,"complex","2","117",23,"1.6","D~1.6"
"4",52.78,6015.5,"complex","1.5","117",23,"1.4","D~1.4"
"4.5",34.52,6413.5,"complex","0.5","117",23,"1.2","D~1.2"
"2.5",84.79,6142.89999997616,"complex","0.5","314",23,"1.8","D~1.8"
"5.5",6.48,7543,"complex","2","117",23,"1","D~1.0"
"4",40.74,5145.20000004768,"complex","1.5","314",23,"1.4","D~1.4"
"2.5",87.96,5893.30000007153,"complex","0.66667","238",23,"1.8","D~1.8"
"3.5",57.01,7990.89999997616,"complex","0.66667","238",23,"1.6","D~1.6"
"4",62.7,6391.69999992847,"complex","0.5","117",23,"1.4","D~1.4"
"3.5",68.25,7742.79999995232,"complex","1","238",23,"1.6","D~1.6"
"4",69.31,16903.5,"complex","0.66667","117",23,"1.4","D~1.4"
"5.5",9.39,7758.69999992847,"complex","0.5","314",23,"1","D~1.0"
"4.5",29.1,7391.5,"complex","2","314",23,"1.2","D~1.2"
"4.5",29.89,7983,"complex","1.5","238",23,"1.2","D~1.2"
"3.5",51.46,4958.89999997616,"complex","0.66667","117",23,"1.6","D~1.6"
"4",55.95,4751.10000002384,"complex","0.5","314",23,"1.4","D~1.4"
"3.5",60.98,4824.60000002384,"complex","0.66667","314",23,"1.6","D~1.6"
"5.5",18.92,6374.19999992847,"complex","1","117",23,"1","D~1.0"
"4.5",29.89,8215,"complex","2","117",23,"1.2","D~1.2"
"3.5",50.4,6246.89999997616,"complex","0.5","117",23,"1.6","D~1.6"
"5.5",26.59,4991.19999992847,"complex","0.5","117",23,"1","D~1.0"
"4.5",38.89,7686.89999997616,"complex","0.5","238",23,"1.2","D~1.2"
"5.5",27.65,6871.5,"complex","0.66667","117",23,"1","D~1.0"
"4",48.94,10246.7000000477,"complex","1","117",23,"1.4","D~1.4"
"2.5",80.16,5447,"complex","0.5","238",23,"1.8","D~1.8"
"2.5",88.49,3855.10000002384,"complex","2","314",23,"1.8","D~1.8"
"4.5",38.76,8143.30000007153,"complex","0.66667","238",23,"1.2","D~1.2"
"2.5",89.95,6671.39999997616,"complex","2","117",23,"1.8","D~1.8"
"5.5",12.57,9670.5,"complex","0.66667","314",23,"1","D~1.0"
"3.5",56.35,6374.89999997616,"complex","1.5","314",23,"1.6","D~1.6"
"5.5",4.23,7151.39999997616,"complex","2","238",23,"1","D~1.0"
"4.5",37.17,7510.5,"complex","1.5","314",23,"1.2","D~1.2"
"4.5",50.26,4313.20000004768,"complex","0.66667","117",23,"1.2","D~1.2"
"3.5",61,6173.39999997616,"complex","1.5","238",23,"1.6","D~1.6"
"4",65.21,9358.70000004768,"complex","0.66667","238",23,"1.4","D~1.4"
