"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",60.32,15284.2999999523,"complex","2","314",30,"1.4","D~1.4"
"2.5",78.57,10574.5,"complex","2","238",30,"1.8","D~1.8"
"3.5",62.3,5516.79999995232,"complex","1.5","238",30,"1.6","D~1.6"
"2.5",78.04,4541.5,"complex","2","314",30,"1.8","D~1.8"
"4",88.36,19423.6000001431,"complex","1.5","238",30,"1.4","D~1.4"
"3.5",93.39,6094.59999990463,"complex","0.5","117",30,"1.6","D~1.6"
"3.5",82.01,4670.70000004768,"complex","1","117",30,"1.6","D~1.6"
"4",73.68,13207.5999999046,"complex","1.5","314",30,"1.4","D~1.4"
"4.5",25,7214.90000009537,"complex","1","238",30,"1.2","D~1.2"
"5.5",9.66,11224.3999998569,"complex","0.66667","238",30,"1","D~1.0"
"4.5",49,6614.20000004768,"complex","0.5","314",30,"1.2","D~1.2"
"2.5",73.15,3822.70000004768,"complex","0.66667","238",30,"1.8","D~1.8"
"5.5",28.04,6799.20000004768,"complex","0.66667","314",30,"1","D~1.0"
"4",64.42,5871.60000014305,"complex","0.5","117",30,"1.4","D~1.4"
"3.5",70.5,7478.70000004768,"complex","0.5","238",30,"1.6","D~1.6"
"5.5",2.65,12311.1999998093,"complex","1.5","314",30,"1","D~1.0"
"5.5",12.7,8343,"complex","1","238",30,"1","D~1.0"
"5.5",25.79,6198.90000009537,"complex","2","117",30,"1","D~1.0"
"4.5",55.42,9343.20000004768,"complex","0.5","238",30,"1.2","D~1.2"
"2.5",71.3,5319.29999995232,"complex","1.5","238",30,"1.8","D~1.8"
"4",71.16,17023.0999999046,"complex","1","117",30,"1.4","D~1.4"
"4",58.86,22287.2999999523,"complex","1","314",30,"1.4","D~1.4"
"3.5",66.53,5295.19999980927,"complex","0.66667","314",30,"1.6","D~1.6"
"4.5",31,17159.4000000954,"complex","2","314",30,"1.2","D~1.2"
"4",50.93,4390.79999995232,"complex","0.66667","314",30,"1.4","D~1.4"
"4",50.79,14246.9000000954,"complex","1.5","117",30,"1.4","D~1.4"
"3.5",65.74,6430.70000004768,"complex","1.5","314",30,"1.6","D~1.6"
"5.5",13.1,6695.59999990463,"complex","0.5","238",30,"1","D~1.0"
"4",60,38568.3000001907,"complex","2","238",30,"1.4","D~1.4"
"2.5",74.74,4509.79999995232,"complex","1","314",30,"1.8","D~1.8"
"5.5",50.4,6238.70000004768,"complex","0.66667","117",30,"1","D~1.0"
"4.5",56,19465.0999999046,"complex","1.5","238",30,"1.2","D~1.2"
"4.5",64,5268.79999995232,"complex","1.5","117",30,"1.2","D~1.2"
"2.5",73.81,4975.39999985695,"complex","0.5","314",30,"1.8","D~1.8"
"4.5",55,16399,"complex","2","117",30,"1.2","D~1.2"
"4.5",55.16,6654.90000009537,"complex","2","238",30,"1.2","D~1.2"
"4.5",66,7513.59999990463,"complex","1","314",30,"1.2","D~1.2"
"5.5",18,14383.1000001431,"complex","1","314",30,"1","D~1.0"
"4",56.22,7532.5,"complex","2","117",30,"1.4","D~1.4"
"5.5",4,21839.4000000954,"complex","2","238",30,"1","D~1.0"
"4",64,8260.40000009537,"complex","1","238",30,"1.4","D~1.4"
"2.5",75.4,2711.19999980927,"complex","0.5","117",30,"1.8","D~1.8"
"4.5",58.99,11199.5,"complex","1","117",30,"1.2","D~1.2"
"3.5",70.5,14086,"complex","1.5","117",30,"1.6","D~1.6"
"4.5",59.92,11223.0999999046,"complex","0.66667","238",30,"1.2","D~1.2"
"2.5",76.46,4221.5,"complex","0.5","238",30,"1.8","D~1.8"
"5.5",33.86,11239.3999998569,"complex","2","314",30,"1","D~1.0"
"3.5",51.06,6351,"complex","2","314",30,"1.6","D~1.6"
"4.5",59.79,7254.79999995232,"complex","0.66667","117",30,"1.2","D~1.2"
"5.5",53.31,7255,"complex","0.5","117",30,"1","D~1.0"
"4.5",56.61,4758.70000004768,"complex","0.5","117",30,"1.2","D~1.2"
"4",66.14,6248.79999995232,"complex","0.66667","238",30,"1.4","D~1.4"
"3.5",70.9,6677.20000004768,"complex","1","238",30,"1.6","D~1.6"
"5.5",21.3,11742.6000001431,"complex","1.5","117",30,"1","D~1.0"
"5.5",11.38,17026.2999999523,"complex","1.5","238",30,"1","D~1.0"
"4",51.46,4500,"complex","0.5","314",30,"1.4","D~1.4"
"4",57.28,4237.70000004768,"complex","0.5","238",30,"1.4","D~1.4"
"2.5",75.13,5126.59999990463,"complex","1","238",30,"1.8","D~1.8"
"4.5",47.35,11096.9000000954,"complex","0.66667","314",30,"1.2","D~1.2"
"4",54.5,3782.20000004768,"complex","0.66667","117",30,"1.4","D~1.4"
