"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",82.54,9588.39999997616,"complex","1","314",53,"1.6","D~1.6"
"2.5",39.55,6374.69999992847,"complex","1.5","314",53,"1.8","D~1.8"
"5.5",60.85,6654.5,"complex","0.66667","314",53,"1","D~1.0"
"2.5",85.32,3695.89999997616,"complex","1","238",53,"1.8","D~1.8"
"2.5",69.97,4494.69999992847,"complex","2","238",53,"1.8","D~1.8"
"4",53.7,8199,"complex","1.5","238",53,"1.4","D~1.4"
"5.5",12.43,4366.69999992847,"complex","1","314",53,"1","D~1.0"
"3.5",88,6799.89999997616,"complex","2","117",53,"1.6","D~1.6"
"4",91.14,4383.20000004768,"complex","0.5","314",53,"1.4","D~1.4"
"4",93.25,4767,"complex","0.5","117",53,"1.4","D~1.4"
"5.5",39.95,5302.5,"complex","1.5","117",53,"1","D~1.0"
"3.5",56.35,5143.70000004768,"complex","1","238",53,"1.6","D~1.6"
"4.5",43.12,4654.79999995232,"complex","2","117",53,"1.2","D~1.2"
"3.5",89.42,6382.89999997616,"complex","0.66667","117",53,"1.6","D~1.6"
"4.5",30.82,5207.60000002384,"complex","1","238",53,"1.2","D~1.2"
"4.5",51.59,5199.29999995232,"complex","1.5","117",53,"1.2","D~1.2"
"4.5",44.44,3806.80000007153,"complex","1","314",53,"1.2","D~1.2"
"4.5",34,7559.39999997616,"complex","2","238",53,"1.2","D~1.2"
"4",66.27,5567.19999992847,"complex","0.5","238",53,"1.4","D~1.4"
"2.5",68,6406.70000004768,"complex","1.5","238",53,"1.8","D~1.8"
"2.5",87.96,3328.80000007153,"complex","0.66667","117",53,"1.8","D~1.8"
"4",24.87,6485.70000004768,"complex","0.66667","238",53,"1.4","D~1.4"
"4.5",31.22,5943.60000002384,"complex","0.66667","238",53,"1.2","D~1.2"
"5.5",4.1,3911.10000002384,"complex","2","117",53,"1","D~1.0"
"3.5",62.7,5582.89999997616,"complex","0.5","238",53,"1.6","D~1.6"
"3.5",46.96,3463.29999995232,"complex","1","117",53,"1.6","D~1.6"
"5.5",35.98,6591.70000004768,"complex","0.66667","117",53,"1","D~1.0"
"4",56.48,5742.89999997616,"complex","1","238",53,"1.4","D~1.4"
"4",44.58,3072.30000007153,"complex","2","117",53,"1.4","D~1.4"
"3.5",71,4430,"complex","1.5","314",53,"1.6","D~1.6"
"3.5",80.56,3015.20000004768,"complex","0.5","314",53,"1.6","D~1.6"
"5.5",3.57,3750.5,"complex","0.66667","238",53,"1","D~1.0"
"5.5",3.31,4623.5,"complex","1.5","238",53,"1","D~1.0"
"4",42.86,4223.19999992847,"complex","2","238",53,"1.4","D~1.4"
"2.5",93.65,2359.5,"complex","0.5","117",53,"1.8","D~1.8"
"4",52.51,2903.39999997616,"complex","1.5","314",53,"1.4","D~1.4"
"3.5",95,3839.09999990463,"complex","0.5","117",53,"1.6","D~1.6"
"3.5",91.27,3623.5,"complex","0.66667","314",53,"1.6","D~1.6"
"5.5",16.8,5070.89999997616,"complex","2","314",53,"1","D~1.0"
"4",45.24,3670.60000002384,"complex","2","314",53,"1.4","D~1.4"
"4.5",40.21,2439.79999995232,"complex","1.5","314",53,"1.2","D~1.2"
"4.5",72.88,7967.20000004768,"complex","0.66667","314",53,"1.2","D~1.2"
"3.5",87.17,4023.60000002384,"complex","0.66667","238",53,"1.6","D~1.6"
"4.5",59.66,5382.40000009537,"complex","0.5","238",53,"1.2","D~1.2"
"4.5",30.29,4791.39999997616,"complex","1","117",53,"1.2","D~1.2"
"5.5",11.38,5639.39999997616,"complex","1.5","314",53,"1","D~1.0"
"2.5",40.74,7286.39999997616,"complex","2","117",53,"1.8","D~1.8"
"4",62.83,3079.39999997616,"complex","1","314",53,"1.4","D~1.4"
"2.5",94,2950.79999995232,"complex","0.5","314",53,"1.8","D~1.8"
"5.5",30.29,4919.59999990463,"complex","0.5","117",53,"1","D~1.0"
"3.5",78.44,4287.29999995232,"complex","2","238",53,"1.6","D~1.6"
"4",69.05,3183,"complex","1","117",53,"1.4","D~1.4"
"3.5",59,2887.5,"complex","1.5","117",53,"1.6","D~1.6"
"5.5",39.29,4855,"complex","0.5","314",53,"1","D~1.0"
"2.5",52.25,6094.79999995232,"complex","1.5","117",53,"1.8","D~1.8"
"5.5",39.81,5623.60000002384,"complex","1","117",53,"1","D~1.0"
"4.5",59.79,3839.5,"complex","0.66667","117",53,"1.2","D~1.2"
"5.5",12.17,3086.5,"complex","2","238",53,"1","D~1.0"
"4.5",69.31,3263,"complex","0.5","117",53,"1.2","D~1.2"
"4",81.61,3103.69999992847,"complex","0.66667","117",53,"1.4","D~1.4"
"4.5",14,4799.10000002384,"complex","1.5","238",53,"1.2","D~1.2"
"4",36.24,4830.89999997616,"complex","1.5","117",53,"1.4","D~1.4"
"5.5",20.9,5129.89999997616,"complex","1","238",53,"1","D~1.0"
"3.5",82.94,4236.30000007153,"complex","2","314",53,"1.6","D~1.6"
"2.5",89.29,3223.60000002384,"complex","0.5","238",53,"1.8","D~1.8"
"2.5",88.1,2758.79999995232,"complex","1","314",53,"1.8","D~1.8"
"5.5",22.62,3110.5,"complex","0.5","238",53,"1","D~1.0"
"2.5",89.81,2383.20000004768,"complex","0.66667","238",53,"1.8","D~1.8"
"4.5",22.88,3535.10000002384,"complex","0.5","314",53,"1.2","D~1.2"
"2.5",94,2567.20000004768,"complex","0.66667","314",53,"1.8","D~1.8"
"4.5",32.41,3161.19999992847,"complex","2","314",53,"1.2","D~1.2"
"2.5",89.42,2820.89999997616,"complex","2","314",53,"1.8","D~1.8"
"4",69.58,2408.70000004768,"complex","0.66667","314",53,"1.4","D~1.4"
"3.5",88.49,2452.70000004768,"complex","1.5","238",53,"1.6","D~1.6"
"2.5",74.07,2367.59999990463,"complex","1","117",53,"1.8","D~1.8"
"4",15.87,4477.5,"relaxing","0.5","117",53,"1.4","D~1.4"
"3.5",9.66,2878.70000004768,"relaxing","0.66667","117",53,"1.6","D~1.6"
"3.5",9.52,2607.79999995232,"relaxing","0.66667","314",53,"1.6","D~1.6"
"4",19,2615.10000002384,"relaxing","0.66667","314",53,"1.4","D~1.4"
"4.5",41.8,3095.19999992847,"relaxing","0.66667","314",53,"1.2","D~1.2"
"2.5",67.33,2832.19999992847,"relaxing","1.5","238",53,"1.8","D~1.8"
"4.5",8,4221.60000002384,"relaxing","0.5","238",53,"1.2","D~1.2"
"5.5",59,3815,"relaxing","0.5","314",53,"1","D~1.0"
"2.5",43.52,3953.5,"relaxing","0.5","117",53,"1.8","D~1.8"
"3.5",73.54,4324.60000002384,"relaxing","1","117",53,"1.6","D~1.6"
"5.5",89.68,2695.10000002384,"relaxing","0.66667","117",53,"1","D~1.0"
"3.5",10.58,3367.19999992847,"relaxing","0.5","117",53,"1.6","D~1.6"
"3.5",29,3967,"relaxing","2","238",53,"1.6","D~1.6"
"3.5",37.43,6710.5,"relaxing","1.5","117",53,"1.6","D~1.6"
"2.5",61.24,2807.5,"relaxing","2","117",53,"1.8","D~1.8"
"4",82.14,3454.5,"relaxing","2","314",53,"1.4","D~1.4"
"4",25.4,4543.79999995232,"relaxing","1","238",53,"1.4","D~1.4"
"2.5",90.34,2990.89999997616,"relaxing","2","314",53,"1.8","D~1.8"
"3.5",73.28,6513.80000007153,"relaxing","2","117",53,"1.6","D~1.6"
"4",13.1,3831.39999997616,"relaxing","0.5","314",53,"1.4","D~1.4"
"3.5",57.01,3966.30000007153,"relaxing","1.5","238",53,"1.6","D~1.6"
"4",37.04,3117.69999992847,"relaxing","1.5","117",53,"1.4","D~1.4"
"4",60.45,4758.10000002384,"relaxing","1","117",53,"1.4","D~1.4"
"3.5",42.2,3721.70000004768,"relaxing","1.5","314",53,"1.6","D~1.6"
"3.5",8.33,2798,"relaxing","0.5","314",53,"1.6","D~1.6"
"3.5",22.35,2550.5,"relaxing","1","314",53,"1.6","D~1.6"
"5.5",78.97,3597.80000007153,"relaxing","0.66667","314",53,"1","D~1.0"
"4",17.46,3719.29999995232,"relaxing","2","117",53,"1.4","D~1.4"
"3.5",9.13,3446.5,"relaxing","1","238",53,"1.6","D~1.6"
"4.5",15.21,2759.79999995232,"relaxing","0.5","314",53,"1.2","D~1.2"
"4.5",2.65,2710.79999995232,"relaxing","0.5","117",53,"1.2","D~1.2"
"4",54.89,4758.60000002384,"relaxing","2","238",53,"1.4","D~1.4"
"4",5.16,2039.89999997616,"relaxing","0.5","238",53,"1.4","D~1.4"
"5.5",76.06,4726.70000004768,"relaxing","0.5","238",53,"1","D~1.0"
"2.5",68.78,2881.70000004768,"relaxing","0.5","238",53,"1.8","D~1.8"
"2.5",75.79,2332.5,"relaxing","0.66667","314",53,"1.8","D~1.8"
"2.5",81.61,3743.79999995232,"relaxing","0.66667","238",53,"1.8","D~1.8"
"4.5",44.31,3422.5,"relaxing","1","238",53,"1.2","D~1.2"
"3.5",19.31,3303.60000002384,"relaxing","0.66667","238",53,"1.6","D~1.6"
"4",14.42,2662.70000004768,"relaxing","1.5","314",53,"1.4","D~1.4"
"4",31,4199.20000004768,"relaxing","1.5","238",53,"1.4","D~1.4"
"2.5",75.4,2815.09999990463,"relaxing","2","238",53,"1.8","D~1.8"
"5.5",86.24,3503.29999995232,"relaxing","2","314",53,"1","D~1.0"
"4.5",71.43,4078.70000004768,"relaxing","1.5","314",53,"1.2","D~1.2"
"5.5",50.79,3471.5,"relaxing","1","117",53,"1","D~1.0"
"5.5",66.27,4135.19999992847,"relaxing","1","314",53,"1","D~1.0"
"5.5",90.08,4615,"relaxing","1.5","238",53,"1","D~1.0"
"2.5",62.04,2799.10000002384,"relaxing","1","117",53,"1.8","D~1.8"
"5.5",27.25,3155.10000002384,"relaxing","0.5","117",53,"1","D~1.0"
"4.5",40.08,3219,"relaxing","2","238",53,"1.2","D~1.2"
"4.5",41.53,3728.90000009537,"relaxing","0.66667","117",53,"1.2","D~1.2"
"2.5",61.64,2885,"relaxing","0.66667","117",53,"1.8","D~1.8"
"3.5",3.57,2363.20000004768,"relaxing","0.5","238",53,"1.6","D~1.6"
"4.5",31.35,3783.30000007153,"relaxing","2","117",53,"1.2","D~1.2"
"4",39.15,5031.70000004768,"relaxing","1","314",53,"1.4","D~1.4"
"5.5",84.92,2932.10000002384,"relaxing","1.5","117",53,"1","D~1.0"
"4.5",28,7399.89999997616,"relaxing","0.66667","238",53,"1.2","D~1.2"
"2.5",88.49,2164.5,"relaxing","1","314",53,"1.8","D~1.8"
"4.5",10.32,4543.39999997616,"relaxing","1","314",53,"1.2","D~1.2"
"4.5",64.55,3356,"relaxing","1.5","117",53,"1.2","D~1.2"
"5.5",78.31,2898.79999995232,"relaxing","1","238",53,"1","D~1.0"
"4",26.06,3086.40000009537,"relaxing","0.66667","117",53,"1.4","D~1.4"
"5.5",58.2,4011.70000004768,"relaxing","1.5","314",53,"1","D~1.0"
"5.5",70.63,4890.89999997616,"relaxing","0.66667","238",53,"1","D~1.0"
"4.5",51,3691.30000007153,"relaxing","2","314",53,"1.2","D~1.2"
"2.5",78,2449.89999997616,"relaxing","1.5","314",53,"1.8","D~1.8"
"4.5",34.26,4551.19999992847,"relaxing","1.5","238",53,"1.2","D~1.2"
"2.5",84.13,1929.5,"relaxing","1.5","117",53,"1.8","D~1.8"
"5.5",39,3100.60000002384,"relaxing","2","238",53,"1","D~1.0"
"2.5",75.79,3303.60000002384,"relaxing","1","238",53,"1.8","D~1.8"
"3.5",86.51,2999,"relaxing","2","314",53,"1.6","D~1.6"
"4.5",54.1,2759,"relaxing","1","117",53,"1.2","D~1.2"
"4",11.64,2303.19999992847,"relaxing","0.66667","238",53,"1.4","D~1.4"
