"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",63.36,8342.30000001192,"complex","1.5","314",48,"1.4","D~1.4"
"3.5",71.96,8103.60000002384,"complex","0.66667","314",48,"1.6","D~1.6"
"4.5",24.34,6094.5,"complex","2","314",48,"1.2","D~1.2"
"4.5",19.58,9959,"complex","0.66667","238",48,"1.2","D~1.2"
"4",65,4567.39999997616,"complex","0.66667","117",48,"1.4","D~1.4"
"4",55.29,4094.90000003576,"complex","2","117",48,"1.4","D~1.4"
"2.5",94.58,4375.60000002384,"complex","0.66667","314",48,"1.8","D~1.8"
"4",37.7,3271,"complex","1","117",48,"1.4","D~1.4"
"3.5",62,8567.09999996424,"complex","1","314",48,"1.6","D~1.6"
"5.5",7,3695.30000001192,"complex","1.5","117",48,"1","D~1.0"
"4.5",22.22,3295,"complex","0.66667","117",48,"1.2","D~1.2"
"2.5",95,3703.5,"complex","0.5","117",48,"1.8","D~1.8"
"2.5",85.85,6111,"complex","2","117",48,"1.8","D~1.8"
"4.5",23.68,4798.5,"complex","0.5","314",48,"1.2","D~1.2"
"4",28.04,6023.09999996424,"complex","1.5","117",48,"1.4","D~1.4"
"5.5",12,6231.69999998808,"complex","1","117",48,"1","D~1.0"
"5.5",5.95,4187.69999998808,"complex","2","314",48,"1","D~1.0"
"4",20.63,5967.89999997616,"complex","0.66667","238",48,"1.4","D~1.4"
"5.5",11.11,4710.89999997616,"complex","0.5","238",48,"1","D~1.0"
"2.5",86,3899.79999995232,"complex","1","117",48,"1.8","D~1.8"
"4.5",33,4631.60000002384,"complex","0.66667","314",48,"1.2","D~1.2"
"3.5",27,7030.5,"complex","1.5","238",48,"1.6","D~1.6"
"3.5",72.75,4376.90000003576,"complex","0.66667","117",48,"1.6","D~1.6"
"3.5",63.1,3221.40000003576,"complex","1.5","314",48,"1.6","D~1.6"
"2.5",97,3319.5,"complex","1","238",48,"1.8","D~1.8"
"4",25,5998.60000002384,"complex","2","314",48,"1.4","D~1.4"
"5.5",5.42,4351.39999997616,"complex","2","238",48,"1","D~1.0"
"4.5",22,3111.69999998808,"complex","1.5","117",48,"1.2","D~1.2"
"2.5",88.89,4239.39999997616,"complex","2","238",48,"1.8","D~1.8"
"4",29,5559,"complex","1","314",48,"1.4","D~1.4"
"4",46,12430.8999999762,"complex","0.5","314",48,"1.4","D~1.4"
"2.5",83,5014.80000001192,"complex","1.5","314",48,"1.8","D~1.8"
"3.5",87,5935,"complex","0.5","117",48,"1.6","D~1.6"
"5.5",19,5261.19999998808,"complex","0.5","314",48,"1","D~1.0"
"5.5",14,3815.10000002384,"complex","1","238",48,"1","D~1.0"
"2.5",96,2623.60000002384,"complex","0.66667","238",48,"1.8","D~1.8"
"4",30.16,4520.40000003576,"complex","2","238",48,"1.4","D~1.4"
"2.5",96,3950.5,"complex","0.5","314",48,"1.8","D~1.8"
"4",39.02,4910.19999998808,"complex","0.5","238",48,"1.4","D~1.4"
"2.5",92.46,3351.19999998808,"complex","2","314",48,"1.8","D~1.8"
"3.5",75,5711,"complex","0.66667","238",48,"1.6","D~1.6"
"5.5",11.24,3206.60000002384,"complex","2","117",48,"1","D~1.0"
"4.5",30.29,2465.80000001192,"complex","2","238",48,"1.2","D~1.2"
"4",42,5725,"complex","0.66667","314",48,"1.4","D~1.4"
"2.5",95,4919.10000002384,"complex","0.5","238",48,"1.8","D~1.8"
"4.5",35,2878.69999998808,"complex","2","117",48,"1.2","D~1.2"
"5.5",10.19,2958.40000003576,"complex","1.5","314",48,"1","D~1.0"
"4.5",38.1,2735.39999997616,"complex","1","238",48,"1.2","D~1.2"
"4",43.39,3744.69999998808,"complex","1","238",48,"1.4","D~1.4"
"4",67.59,2550.10000002384,"complex","0.5","117",48,"1.4","D~1.4"
"5.5",17,4286.30000001192,"complex","1.5","238",48,"1","D~1.0"
