"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",79.63,9141.5,"complex","1","117",89,"1.4","D~1.4"
"4",69.31,5526.90000000002,"complex","2","117",89,"1.4","D~1.4"
"5.5",24,4271.10000000003,"complex","1.5","238",89,"1","D~1.0"
"4",78.7,6239,"complex","1.5","314",89,"1.4","D~1.4"
"2.5",99,5447.59999999998,"complex","0.66667","238",89,"1.8","D~1.8"
"5.5",2.65,4134.5,"complex","0.66667","117",89,"1","D~1.0"
"5.5",4.23,12127.8,"complex","2","238",89,"1","D~1.0"
"4.5",27.38,6302.90000000002,"complex","1","238",89,"1.2","D~1.2"
"2.5",95,3342.90000000002,"complex","1","314",89,"1.8","D~1.8"
"4.5",5.95,4255,"complex","1.5","238",89,"1.2","D~1.2"
"4",38.1,2967.5,"complex","1","314",89,"1.4","D~1.4"
"4.5",50.26,3975.80000000005,"complex","0.66667","117",89,"1.2","D~1.2"
"5.5",9.66,2543.20000000001,"complex","1","238",89,"1","D~1.0"
"5.5",15.87,4575.40000000002,"complex","1.5","117",89,"1","D~1.0"
"4.5",26.46,4262.90000000002,"complex","0.5","314",89,"1.2","D~1.2"
"2.5",93.25,18574.9,"complex","2","314",89,"1.8","D~1.8"
"2.5",94,10462.9,"complex","1.5","238",89,"1.8","D~1.8"
"3.5",8.47,12247.7,"complex","0.66667","238",89,"1.6","D~1.6"
"2.5",93,8831,"complex","0.5","117",89,"1.8","D~1.8"
"5.5",3.97,4783.39999999997,"complex","2","117",89,"1","D~1.0"
"3.5",22.35,23085.9,"complex","1.5","238",89,"1.6","D~1.6"
"4.5",7,6479.79999999993,"complex","0.5","117",89,"1.2","D~1.2"
"4",50.26,3662.90000000002,"complex","0.5","238",89,"1.4","D~1.4"
"4",50,2295.30000000005,"complex","0.5","117",89,"1.4","D~1.4"
"4.5",26.98,2758.59999999998,"complex","2","238",89,"1.2","D~1.2"
"4",59.26,4119.19999999995,"complex","0.5","314",89,"1.4","D~1.4"
"5.5",10.45,3119.40000000002,"complex","1","117",89,"1","D~1.0"
"2.5",91.14,3399.40000000002,"complex","2","238",89,"1.8","D~1.8"
"5.5",16.67,3799,"complex","0.5","314",89,"1","D~1.0"
"4.5",33.47,2463.09999999998,"complex","1.5","117",89,"1.2","D~1.2"
"3.5",79,5407.40000000002,"complex","0.66667","314",89,"1.6","D~1.6"
"3.5",63.49,6918.80000000005,"complex","0.5","238",89,"1.6","D~1.6"
"3.5",72.22,3559,"complex","1","238",89,"1.6","D~1.6"
"5.5",15.21,2415.09999999998,"complex","1","314",89,"1","D~1.0"
"4",39.68,2679.29999999993,"complex","0.66667","238",89,"1.4","D~1.4"
"2.5",95,2343.09999999998,"complex","1.5","117",89,"1.8","D~1.8"
"5.5",10.58,2359.90000000002,"complex","0.66667","314",89,"1","D~1.0"
"2.5",94.18,3158.59999999998,"complex","0.5","314",89,"1.8","D~1.8"
"4",28.44,2247.09999999998,"complex","2","238",89,"1.4","D~1.4"
"3.5",75.79,2869.40000000002,"complex","2","314",89,"1.6","D~1.6"
"4.5",52.78,3823.79999999993,"complex","2","117",89,"1.2","D~1.2"
"4.5",32.8,2310.40000000002,"complex","1","117",89,"1.2","D~1.2"
"4",46.16,3726.90000000002,"complex","1.5","238",89,"1.4","D~1.4"
"2.5",88,2295,"complex","0.5","238",89,"1.8","D~1.8"
"5.5",68.25,4703.40000000002,"complex","0.5","117",89,"1","D~1.0"
"3.5",63.62,3095.09999999998,"complex","1","314",89,"1.6","D~1.6"
"5.5",18.25,4264.09999999998,"complex","2","314",89,"1","D~1.0"
"2.5",89.55,1981.80000000005,"complex","0.66667","314",89,"1.8","D~1.8"
"4",49.21,3303.40000000002,"complex","1","238",89,"1.4","D~1.4"
"4",61.11,3545.19999999995,"complex","2","314",89,"1.4","D~1.4"
"5.5",20.77,2831.20000000007,"complex","1.5","314",89,"1","D~1.0"
"4",47.09,2684.80000000005,"complex","0.66667","117",89,"1.4","D~1.4"
"2.5",87.7,2839.80000000005,"complex","1","117",89,"1.8","D~1.8"
"4.5",22.35,2246.89999999991,"complex","0.66667","238",89,"1.2","D~1.2"
"3.5",81.48,1903.40000000002,"complex","0.5","117",89,"1.6","D~1.6"
"3.5",78.44,4006.5,"complex","1.5","117",89,"1.6","D~1.6"
"3.5",73.94,5239.70000000007,"complex","0.5","314",89,"1.6","D~1.6"
"4.5",32.14,2359,"complex","0.5","238",89,"1.2","D~1.2"
"2.5",94.58,2774.69999999995,"complex","2","117",89,"1.8","D~1.8"
"3.5",53.04,3423,"complex","1","117",89,"1.6","D~1.6"
"5.5",4.23,2559.59999999998,"complex","0.66667","238",89,"1","D~1.0"
"3.5",68.65,2894.79999999993,"complex","2","238",89,"1.6","D~1.6"
"2.5",99,2958.90000000002,"complex","0.66667","117",89,"1.8","D~1.8"
"2.5",100,2150.80000000005,"complex","1.5","314",89,"1.8","D~1.8"
"3.5",96,4487.39999999991,"complex","0.66667","117",89,"1.6","D~1.6"
