"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",64,18988.2999999523,"complex","1.5","117",33,"1.8","D~1.8"
"3.5",30,6117.90000009537,"complex","2","314",33,"1.6","D~1.6"
"4.5",11.51,4556.70000004768,"complex","1","314",33,"1.2","D~1.2"
"4",39.29,6998.30000019073,"complex","0.5","117",33,"1.4","D~1.4"
"2.5",92.06,5702.69999980927,"complex","1","238",33,"1.8","D~1.8"
"4.5",27.25,8527.5,"complex","0.66667","238",33,"1.2","D~1.2"
"3.5",70,6431.40000009537,"complex","0.66667","117",33,"1.6","D~1.6"
"5.5",0,7319,"complex","1","117",33,"1","D~1.0"
"3.5",58.86,5175,"complex","0.5","314",33,"1.6","D~1.6"
"5.5",1,10583.3999998569,"complex","1.5","314",33,"1","D~1.0"
"5.5",0,6255.29999995232,"complex","1","238",33,"1","D~1.0"
"5.5",10,8551.09999990463,"complex","0.5","238",33,"1","D~1.0"
"2.5",89,3870.90000009537,"complex","0.66667","238",33,"1.8","D~1.8"
"4",37,6958.10000014305,"complex","1","314",33,"1.4","D~1.4"
"5.5",1,11191,"complex","2","238",33,"1","D~1.0"
"5.5",7,10263.1000001431,"complex","1.5","238",33,"1","D~1.0"
"5.5",25,8567.09999990463,"complex","0.66667","238",33,"1","D~1.0"
"4.5",45,9199.39999985695,"complex","1","117",33,"1.2","D~1.2"
"4",30,16966.8999998569,"complex","2","238",33,"1.4","D~1.4"
"4",48,10319.2999999523,"complex","1","238",33,"1.4","D~1.4"
"4",43,7592.40000009537,"complex","0.66667","314",33,"1.4","D~1.4"
"5.5",13.62,9333.79999995232,"complex","0.5","314",33,"1","D~1.0"
"4",52.78,8280.59999990463,"complex","1.5","117",33,"1.4","D~1.4"
"2.5",75.93,8813,"complex","2","117",33,"1.8","D~1.8"
"4.5",49,7584.20000004768,"complex","0.5","117",33,"1.2","D~1.2"
"4.5",42,4805.60000014305,"complex","0.66667","117",33,"1.2","D~1.2"
"4.5",34.92,11982.8999998569,"complex","0.5","238",33,"1.2","D~1.2"
"3.5",43.25,7024.70000004768,"complex","1.5","314",33,"1.6","D~1.6"
"4.5",15.61,7541.90000009537,"complex","1.5","117",33,"1.2","D~1.2"
"4",54,4640.79999995232,"complex","0.5","238",33,"1.4","D~1.4"
"2.5",68,6725.5,"complex","2","314",33,"1.8","D~1.8"
"4.5",23.94,8367.59999990463,"complex","0.5","314",33,"1.2","D~1.2"
"2.5",70.63,4254.79999995232,"complex","0.5","238",33,"1.8","D~1.8"
"3.5",52,7206.20000004768,"complex","0.5","117",33,"1.6","D~1.6"
"4.5",11,3311.09999990463,"complex","1.5","314",33,"1.2","D~1.2"
"4",22.75,7015.09999990463,"complex","1.5","314",33,"1.4","D~1.4"
"3.5",57.41,4014.29999995232,"complex","1.5","117",33,"1.6","D~1.6"
"2.5",86.11,6247,"complex","0.66667","117",33,"1.8","D~1.8"
"2.5",96,3805.79999995232,"complex","0.5","314",33,"1.8","D~1.8"
"4.5",16,10119.2000000477,"complex","1","238",33,"1.2","D~1.2"
"3.5",37,7367,"complex","2","117",33,"1.6","D~1.6"
"3.5",42.2,7647.10000014305,"complex","0.66667","238",33,"1.6","D~1.6"
"3.5",52.65,10120.5999999046,"complex","1.5","238",33,"1.6","D~1.6"
"4",31.22,5541.70000004768,"complex","2","314",33,"1.4","D~1.4"
"4.5",20.24,4791.30000019073,"complex","1.5","238",33,"1.2","D~1.2"
"4",25,15881,"complex","2","117",33,"1.4","D~1.4"
"4",46.43,7692.29999995232,"complex","0.66667","117",33,"1.4","D~1.4"
"3.5",50.66,3630.59999990463,"complex","1","117",33,"1.6","D~1.6"
"3.5",62.83,3599.60000014305,"complex","0.5","238",33,"1.6","D~1.6"
"3.5",59,4774.59999990463,"complex","0.66667","314",33,"1.6","D~1.6"
"4.5",9.26,4311.40000009537,"complex","2","238",33,"1.2","D~1.2"
"4.5",12.57,6769.40000009537,"complex","0.66667","314",33,"1.2","D~1.2"
"4",12.3,7860.60000014305,"complex","1.5","238",33,"1.4","D~1.4"
"4.5",12,5654.59999990463,"complex","2","117",33,"1.2","D~1.2"
"2.5",77.51,3934.69999980927,"complex","1","117",33,"1.8","D~1.8"
"3.5",57.01,5255.29999995232,"complex","1","238",33,"1.6","D~1.6"
"5.5",1.19,4830.29999995232,"complex","2","314",33,"1","D~1.0"
"4",49.21,5040.70000004768,"complex","0.5","314",33,"1.4","D~1.4"
"5.5",8.2,6077.09999990463,"complex","1","314",33,"1","D~1.0"
"3.5",53.31,4846,"complex","2","238",33,"1.6","D~1.6"
"2.5",94,3321.79999995232,"complex","1.5","314",33,"1.8","D~1.8"
"5.5",13.76,5820.40000009537,"complex","0.66667","117",33,"1","D~1.0"
"4",38,10014.8999998569,"complex","0.66667","238",33,"1.4","D~1.4"
"2.5",86,4935.40000009537,"complex","1","314",33,"1.8","D~1.8"
"5.5",10.58,4446.19999980927,"complex","0.5","117",33,"1","D~1.0"
