"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",75.66,13404.5,"complex","1.5","238",31,"1","D~1.0"
"4",79.63,37102.5,"complex","2","117",31,"1.4","D~1.4"
"2.5",84.92,38989.1000000238,"complex","2","238",31,"1.8","D~1.8"
"4",50.53,12604.7000000477,"complex","1","314",31,"1.4","D~1.4"
"5.5",23.94,9663.70000004768,"complex","2","117",31,"1","D~1.0"
"4",51.32,11343.2000000477,"complex","1","238",31,"1.4","D~1.4"
"3.5",75,8590.60000002384,"complex","0.66667","314",31,"1.6","D~1.6"
"3.5",84.79,10815.3999999762,"complex","1","238",31,"1.6","D~1.6"
"5.5",14.02,8903.5,"complex","1","117",31,"1","D~1.0"
"2.5",96,15919.2000000477,"complex","0.66667","314",31,"1.8","D~1.8"
"4",71.43,15486.5,"complex","0.66667","117",31,"1.4","D~1.4"
"4.5",53.04,8415.5,"complex","1","117",31,"1.2","D~1.2"
"4.5",58.47,19295,"complex","2","117",31,"1.2","D~1.2"
"3.5",84.13,17607.2000000477,"complex","0.5","238",31,"1.6","D~1.6"
"3.5",79.23,16551.2999999523,"complex","1.5","117",31,"1.6","D~1.6"
"5.5",17,18695.1999999285,"complex","0.5","314",31,"1","D~1.0"
"5.5",8.47,6215.10000002384,"complex","0.66667","238",31,"1","D~1.0"
"2.5",87.7,76207.2000000477,"complex","0.5","117",31,"1.8","D~1.8"
"3.5",81,37494.5,"complex","0.66667","117",31,"1.6","D~1.6"
"3.5",94,233031.5,"complex","0.5","314",31,"1.6","D~1.6"
"4.5",48,6974.89999997616,"complex","1.5","117",31,"1.2","D~1.2"
"4",55.29,7590.19999992847,"complex","1","117",31,"1.4","D~1.4"
"3.5",86.9,8624.59999990463,"complex","2","314",31,"1.6","D~1.6"
"4",59.79,7301.80000007153,"complex","0.5","117",31,"1.4","D~1.4"
"2.5",98,7247.60000002384,"complex","1","117",31,"1.8","D~1.8"
"4.5",39.15,6526.89999997616,"complex","1","238",31,"1.2","D~1.2"
"5.5",24.74,3991.60000002384,"complex","1.5","117",31,"1","D~1.0"
"3.5",90.08,166303.600000024,"complex","2","117",31,"1.6","D~1.6"
"4.5",64.15,5351,"complex","0.66667","238",31,"1.2","D~1.2"
"2.5",98,3790.59999990463,"complex","1","238",31,"1.8","D~1.8"
"4.5",48.94,4335.60000002384,"complex","1","314",31,"1.2","D~1.2"
"5.5",18.65,4478.60000002384,"complex","2","238",31,"1","D~1.0"
"3.5",70.24,3216.10000002384,"complex","2","238",31,"1.6","D~1.6"
"5.5",4.5,6638.60000002384,"complex","2","314",31,"1","D~1.0"
"2.5",91.27,5989.60000002384,"complex","1.5","238",31,"1.8","D~1.8"
"4.5",56,3480,"complex","1.5","238",31,"1.2","D~1.2"
"3.5",71.56,3631.09999990463,"complex","0.66667","238",31,"1.6","D~1.6"
"5.5",41.14,3622.60000002384,"complex","0.66667","117",31,"1","D~1.0"
"4.5",60.05,2583.19999992847,"complex","0.5","117",31,"1.2","D~1.2"
"4.5",61,5199.20000004768,"complex","1.5","314",31,"1.2","D~1.2"
"4",73.54,3407.40000009537,"complex","0.66667","314",31,"1.4","D~1.4"
"4.5",75.4,7927.20000004768,"complex","0.66667","117",31,"1.2","D~1.2"
"5.5",32.14,4983.40000009537,"complex","1.5","314",31,"1","D~1.0"
"4.5",61.9,12039.1999999285,"complex","0.5","238",31,"1.2","D~1.2"
"2.5",91.27,7887,"complex","2","314",31,"1.8","D~1.8"
"4",57.8,3358.60000002384,"complex","0.5","314",31,"1.4","D~1.4"
"2.5",89.68,6126.70000004768,"complex","1.5","314",31,"1.8","D~1.8"
"2.5",97,6279.20000004768,"complex","0.66667","117",31,"1.8","D~1.8"
