"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",15,16164.5,"complex","0.5","314",67,"1.2","D~1.2"
"5.5",16.93,6166.79999998212,"complex","1","117",67,"1","D~1.0"
"5.5",16.93,11574.900000006,"complex","2","117",67,"1","D~1.0"
"3.5",69.71,5278.80000001192,"complex","1","314",67,"1.6","D~1.6"
"5.5",49.47,6543.09999999404,"complex","0.66667","117",67,"1","D~1.0"
"3.5",66,5623.39999997616,"complex","2","314",67,"1.6","D~1.6"
"3.5",73.68,6335.40000000596,"complex","1.5","117",67,"1.6","D~1.6"
"4",76.72,7718.19999998808,"complex","0.5","117",67,"1.4","D~1.4"
"4.5",49.74,18863.400000006,"complex","1.5","314",67,"1.2","D~1.2"
"4.5",60.98,8455,"complex","0.5","238",67,"1.2","D~1.2"
"2.5",83.86,4895,"complex","2","117",67,"1.8","D~1.8"
"4",71,8063.80000001192,"complex","2","117",67,"1.4","D~1.4"
"4",73.02,4438.39999997616,"complex","0.66667","314",67,"1.4","D~1.4"
"4.5",77.91,14767.400000006,"complex","1.5","238",67,"1.2","D~1.2"
"2.5",100,3608,"complex","1.5","117",67,"1.8","D~1.8"
"3.5",97,3294.59999999404,"complex","0.5","314",67,"1.6","D~1.6"
"4",82.8,4679,"complex","1.5","117",67,"1.4","D~1.4"
"4.5",39.29,5126.60000002384,"complex","2","117",67,"1.2","D~1.2"
"5.5",41.01,11143.599999994,"complex","1.5","117",67,"1","D~1.0"
"4.5",39.81,22310.7000000179,"complex","1","238",67,"1.2","D~1.2"
"3.5",93.78,2457.09999999404,"complex","0.5","117",67,"1.6","D~1.6"
"4",70,4517.30000001192,"complex","2","314",67,"1.4","D~1.4"
"4.5",10.45,3599,"complex","2","314",67,"1.2","D~1.2"
"2.5",100,4439.69999998808,"complex","0.66667","117",67,"1.8","D~1.8"
"4",53,11224.2000000179,"complex","2","238",67,"1.4","D~1.4"
"4",68.25,5094.09999999404,"complex","1.5","314",67,"1.4","D~1.4"
"5.5",20.11,12839.2999999821,"complex","1","238",67,"1","D~1.0"
"4.5",41.01,11575.1000000238,"complex","2","238",67,"1.2","D~1.2"
"4",40.21,12294.8000000119,"complex","1.5","238",67,"1.4","D~1.4"
"3.5",96,3575.80000001192,"complex","0.5","238",67,"1.6","D~1.6"
"5.5",5.42,4406.80000001192,"complex","2","238",67,"1","D~1.0"
"2.5",85.32,4078.80000001192,"complex","0.5","314",67,"1.8","D~1.8"
"4",49.6,11823.599999994,"complex","1","314",67,"1.4","D~1.4"
"4",50.13,12183.1000000238,"complex","0.66667","238",67,"1.4","D~1.4"
"3.5",80.42,2438.60000002384,"complex","1","117",67,"1.6","D~1.6"
"4.5",55,5232,"complex","0.66667","238",67,"1.2","D~1.2"
"5.5",10.19,4648.20000001788,"complex","0.66667","238",67,"1","D~1.0"
"4.5",36.38,5669.09999999404,"complex","0.66667","314",67,"1.2","D~1.2"
"5.5",9.66,3655.30000001192,"complex","0.66667","314",67,"1","D~1.0"
"2.5",97,2366.90000000596,"complex","1.5","314",67,"1.8","D~1.8"
"4.5",50.13,4320.90000000596,"complex","1.5","117",67,"1.2","D~1.2"
"3.5",76.98,3621.5,"complex","1.5","238",67,"1.6","D~1.6"
"2.5",100,4926.70000001788,"complex","0.66667","314",67,"1.8","D~1.8"
"3.5",72.88,4135.40000000596,"complex","0.66667","314",67,"1.6","D~1.6"
"3.5",45,6775.80000001192,"complex","2","117",67,"1.6","D~1.6"
"3.5",55.95,4662.79999998212,"complex","1","238",67,"1.6","D~1.6"
"5.5",11.9,2391,"complex","0.5","117",67,"1","D~1.0"
"2.5",80.03,4839.59999999404,"complex","0.66667","238",67,"1.8","D~1.8"
"4",43.92,2342.69999998808,"complex","0.5","314",67,"1.4","D~1.4"
"5.5",5.69,23631.2999999821,"complex","1","314",67,"1","D~1.0"
"3.5",94,4161,"complex","0.66667","117",67,"1.6","D~1.6"
"4",60.85,7929.59999999404,"complex","1","238",67,"1.4","D~1.4"
"4",50,3284.90000000596,"complex","0.66667","117",67,"1.4","D~1.4"
"5.5",6.61,5247.69999998808,"complex","2","314",67,"1","D~1.0"
"5.5",3.7,4494.40000000596,"complex","1.5","238",67,"1","D~1.0"
"3.5",90.61,3287.40000000596,"complex","2","238",67,"1.6","D~1.6"
"2.5",100,3647.80000001192,"complex","2","238",67,"1.8","D~1.8"
"5.5",7.28,3366.20000001788,"complex","1.5","314",67,"1","D~1.0"
"4.5",45.9,1758.40000000596,"complex","1","117",67,"1.2","D~1.2"
"4",48.41,3014.90000000596,"complex","1","117",67,"1.4","D~1.4"
"2.5",92.06,2890.5,"complex","2","314",67,"1.8","D~1.8"
"2.5",100,3267.5,"complex","1","314",67,"1.8","D~1.8"
"4.5",55.56,4271.5,"complex","0.5","117",67,"1.2","D~1.2"
"2.5",87.57,2246.90000000596,"complex","0.5","117",67,"1.8","D~1.8"
"2.5",85.32,2839.40000000596,"complex","1","238",67,"1.8","D~1.8"
"4.5",60.05,4770,"complex","0.66667","117",67,"1.2","D~1.2"
"5.5",5.42,2933,"complex","0.5","314",67,"1","D~1.0"
"2.5",97,2501.79999998212,"complex","1.5","238",67,"1.8","D~1.8"
"4",83.07,3695.80000001192,"complex","0.5","238",67,"1.4","D~1.4"
"2.5",87.17,4294.29999998212,"complex","0.5","238",67,"1.8","D~1.8"
"2.5",100,3585.59999999404,"complex","1","117",67,"1.8","D~1.8"
"4.5",46,5204.39999997616,"complex","1","314",67,"1.2","D~1.2"
"3.5",66.53,3871.40000000596,"complex","0.66667","238",67,"1.6","D~1.6"
"3.5",67.99,3052.5,"complex","1.5","314",67,"1.6","D~1.6"
"5.5",32.41,6851.59999999404,"complex","0.5","238",67,"1","D~1.0"
"4.5",49.6,13494.6999999881,"relaxing","1","117",67,"1.2","D~1.2"
"4.5",25.26,10223.900000006,"relaxing","1","238",67,"1.2","D~1.2"
"2.5",0,3253.59999999404,"relaxing","2","314",67,"1.8","D~1.8"
"2.5",0,3823.19999998808,"relaxing","2","238",67,"1.8","D~1.8"
"5.5",90.08,18126.6999999881,"relaxing","1.5","238",67,"1","D~1.0"
"4",36.11,4210.90000000596,"relaxing","1","117",67,"1.4","D~1.4"
"4.5",9,7726.39999997616,"relaxing","1.5","314",67,"1.2","D~1.2"
"4.5",14.95,11439.3999999762,"relaxing","2","238",67,"1.2","D~1.2"
"5.5",56.22,23102.900000006,"relaxing","0.5","314",67,"1","D~1.0"
"4",32,8646.79999998212,"relaxing","0.5","314",67,"1.4","D~1.4"
"2.5",5.56,23777.099999994,"relaxing","0.5","314",67,"1.8","D~1.8"
"5.5",88.76,11163.099999994,"relaxing","1.5","117",67,"1","D~1.0"
"5.5",82.14,8394.10000002384,"relaxing","2","117",67,"1","D~1.0"
"5.5",75.4,5051.80000001192,"relaxing","0.66667","117",67,"1","D~1.0"
"4.5",54.63,6566.90000000596,"relaxing","1.5","117",67,"1.2","D~1.2"
"2.5",0,3030.70000001788,"relaxing","0.5","117",67,"1.8","D~1.8"
"4",12.17,2271.29999998212,"relaxing","0.5","117",67,"1.4","D~1.4"
"4",22.88,2424.5,"relaxing","0.66667","238",67,"1.4","D~1.4"
"3.5",27.38,5021.80000001192,"relaxing","1.5","238",67,"1.6","D~1.6"
"2.5",0,3842.5,"relaxing","1.5","314",67,"1.8","D~1.8"
"4",38.36,3755.5,"relaxing","1","314",67,"1.4","D~1.4"
"2.5",0,3350.5,"relaxing","1.5","117",67,"1.8","D~1.8"
"3.5",22.62,4302.70000001788,"relaxing","0.66667","314",67,"1.6","D~1.6"
"5.5",75.93,11743.6000000238,"relaxing","0.5","238",67,"1","D~1.0"
"4.5",30.16,3055.09999999404,"relaxing","0.66667","314",67,"1.2","D~1.2"
"4",26.85,2454.40000000596,"relaxing","0.66667","314",67,"1.4","D~1.4"
"4.5",23.54,3281.20000001788,"relaxing","0.5","238",67,"1.2","D~1.2"
"2.5",10,3269.30000001192,"relaxing","2","117",67,"1.8","D~1.8"
"2.5",6,3814.90000000596,"relaxing","0.66667","314",67,"1.8","D~1.8"
"4.5",28.84,3191.30000001192,"relaxing","0.5","117",67,"1.2","D~1.2"
"4",24.34,5758.79999998212,"relaxing","2","117",67,"1.4","D~1.4"
"4.5",11.77,4022.59999999404,"relaxing","0.5","314",67,"1.2","D~1.2"
"3.5",10.58,2571.10000002384,"relaxing","1","314",67,"1.6","D~1.6"
"4",7.54,4297.90000000596,"relaxing","2","314",67,"1.4","D~1.4"
"3.5",19.05,4559.5,"relaxing","0.66667","117",67,"1.6","D~1.6"
"4",43.39,3798.20000001788,"relaxing","1.5","314",67,"1.4","D~1.4"
"4.5",55.03,37926.8000000119,"relaxing","0.66667","238",67,"1.2","D~1.2"
"4.5",32.54,7176.5,"relaxing","0.66667","117",67,"1.2","D~1.2"
"4.5",60.05,10453.6000000238,"relaxing","1.5","238",67,"1.2","D~1.2"
"3.5",0.79,3678.69999998808,"relaxing","1","117",67,"1.6","D~1.6"
"4",33.86,3367.09999999404,"relaxing","1.5","238",67,"1.4","D~1.4"
"3.5",15.61,2391.29999998212,"relaxing","1","238",67,"1.6","D~1.6"
"5.5",89,10038.400000006,"relaxing","1","117",67,"1","D~1.0"
"3.5",0.93,4207.5,"relaxing","0.5","117",67,"1.6","D~1.6"
"5.5",100,49783.099999994,"relaxing","2","314",67,"1","D~1.0"
"4",5.95,3843.09999999404,"relaxing","0.5","238",67,"1.4","D~1.4"
"5.5",69.84,12024.8999999762,"relaxing","0.66667","314",67,"1","D~1.0"
"3.5",11.9,5723.29999998212,"relaxing","2","117",67,"1.6","D~1.6"
"2.5",0,4738.5,"relaxing","1","314",67,"1.8","D~1.8"
"5.5",91.53,38803.2999999821,"relaxing","2","238",67,"1","D~1.0"
"4",46.3,3694.29999998212,"relaxing","2","238",67,"1.4","D~1.4"
"3.5",24.87,2087.5,"relaxing","1.5","314",67,"1.6","D~1.6"
"5.5",70.77,15211.400000006,"relaxing","1","314",67,"1","D~1.0"
"2.5",1.19,2634,"relaxing","0.66667","117",67,"1.8","D~1.8"
"4.5",44.18,2946.89999997616,"relaxing","1","314",67,"1.2","D~1.2"
"5.5",50.79,4782.10000002384,"relaxing","1","238",67,"1","D~1.0"
"2.5",0,3092.39999997616,"relaxing","1","117",67,"1.8","D~1.8"
"4",25.26,4342.79999998212,"relaxing","1","238",67,"1.4","D~1.4"
"4",8.73,2951.19999998808,"relaxing","0.66667","117",67,"1.4","D~1.4"
"3.5",0,8562.09999999404,"relaxing","0.5","314",67,"1.6","D~1.6"
"3.5",10.58,2878.39999997616,"relaxing","2","314",67,"1.6","D~1.6"
"4",1.72,4482.79999998212,"relaxing","1.5","117",67,"1.4","D~1.4"
"2.5",1.59,3735.30000001192,"relaxing","1","238",67,"1.8","D~1.8"
"4.5",40.34,3928.10000002384,"relaxing","2","117",67,"1.2","D~1.2"
"3.5",19.05,3399.10000002384,"relaxing","1.5","117",67,"1.6","D~1.6"
"5.5",43.92,4583,"relaxing","0.5","117",67,"1","D~1.0"
"3.5",18.25,2849.79999998212,"relaxing","0.66667","238",67,"1.6","D~1.6"
"4.5",41.01,2564.80000001192,"relaxing","2","314",67,"1.2","D~1.2"
"5.5",57.8,3949.40000000596,"relaxing","0.66667","238",67,"1","D~1.0"
"3.5",35,2215.5,"relaxing","2","238",67,"1.6","D~1.6"
"5.5",80,5839.20000001788,"relaxing","1.5","314",67,"1","D~1.0"
"3.5",13.23,2630.79999998212,"relaxing","0.5","238",67,"1.6","D~1.6"
"2.5",0,2577.90000000596,"relaxing","0.66667","238",67,"1.8","D~1.8"
"2.5",0.13,3681,"relaxing","1.5","238",67,"1.8","D~1.8"
"2.5",0,2106,"relaxing","0.5","238",67,"1.8","D~1.8"
"5.5",96,10539.400000006,"appealing","1.5","314",67,"1","D~1.0"
"3.5",0,3023,"appealing","0.5","117",67,"1.6","D~1.6"
"4",26.32,2275.09999999404,"appealing","1","314",67,"1.4","D~1.4"
"2.5",0.53,3490.80000001192,"appealing","0.5","117",67,"1.8","D~1.8"
"4.5",29.37,5510,"appealing","0.66667","314",67,"1.2","D~1.2"
"4",15.34,3196.30000001192,"appealing","1.5","117",67,"1.4","D~1.4"
"3.5",6.75,2183,"appealing","1","314",67,"1.6","D~1.6"
"2.5",0,2505.59999999404,"appealing","1.5","314",67,"1.8","D~1.8"
"5.5",60.05,9558.59999999404,"appealing","1","117",67,"1","D~1.0"
"2.5",0.4,3030.40000000596,"appealing","1","117",67,"1.8","D~1.8"
"5.5",79.5,20655.2000000179,"appealing","2","238",67,"1","D~1.0"
"3.5",17.46,2409.09999999404,"appealing","0.66667","117",67,"1.6","D~1.6"
