"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",87.83,8996.30000001192,"complex","1","238",72,"1.4","D~1.4"
"4.5",99,8886.89999997616,"complex","1.5","117",72,"1.2","D~1.2"
"4",27.51,5263.40000003576,"complex","0.5","238",72,"1.4","D~1.4"
"4.5",32,7871.20000004768,"complex","0.66667","314",72,"1.2","D~1.2"
"3.5",48,9063.30000001192,"complex","2","238",72,"1.6","D~1.6"
"5.5",11.51,6663.39999997616,"complex","1","117",72,"1","D~1.0"
"2.5",9.39,7727.30000001192,"complex","2","314",72,"1.8","D~1.8"
"3.5",26,8847.5,"complex","1.5","238",72,"1.6","D~1.6"
"3.5",47.62,3679.60000002384,"complex","1.5","117",72,"1.6","D~1.6"
"4",28.31,4438.79999995232,"complex","2","238",72,"1.4","D~1.4"
"3.5",61.64,4375.30000001192,"complex","0.5","238",72,"1.6","D~1.6"
"5.5",50.53,7375.5,"complex","0.5","238",72,"1","D~1.0"
"5.5",30.16,4358.5,"complex","2","314",72,"1","D~1.0"
"4",75.4,5832.89999997616,"complex","1.5","117",72,"1.4","D~1.4"
"3.5",65.74,6749.69999998808,"complex","1","117",72,"1.6","D~1.6"
"4.5",33.2,4943.69999998808,"complex","2","117",72,"1.2","D~1.2"
"4.5",13.49,6838.80000001192,"complex","0.66667","238",72,"1.2","D~1.2"
"4",57.94,9551.19999998808,"complex","0.66667","314",72,"1.4","D~1.4"
"3.5",69.58,3063.40000003576,"complex","1","238",72,"1.6","D~1.6"
"4",32.14,3319.19999998808,"complex","1.5","238",72,"1.4","D~1.4"
"2.5",0,5855.20000004768,"complex","0.66667","238",72,"1.8","D~1.8"
"5.5",13.36,4088.30000001192,"complex","1","314",72,"1","D~1.0"
"4",25.13,5918,"complex","1","314",72,"1.4","D~1.4"
"5.5",61.38,4207.19999998808,"complex","2","117",72,"1","D~1.0"
"4.5",73.81,4183.80000001192,"complex","1","117",72,"1.2","D~1.2"
"2.5",2.78,4983.10000002384,"complex","1.5","117",72,"1.8","D~1.8"
"5.5",25.66,5510.90000003576,"complex","0.66667","314",72,"1","D~1.0"
"2.5",0.93,4950.80000001192,"complex","1","238",72,"1.8","D~1.8"
"3.5",12.3,5031.80000001192,"complex","0.5","117",72,"1.6","D~1.6"
"4.5",25.93,4743,"complex","1","238",72,"1.2","D~1.2"
"5.5",50.13,8023.80000001192,"complex","0.5","314",72,"1","D~1.0"
"4.5",24.47,4975,"complex","0.5","238",72,"1.2","D~1.2"
"4.5",71.56,5103.10000002384,"complex","1","314",72,"1.2","D~1.2"
"2.5",4.89,3127.80000001192,"complex","2","117",72,"1.8","D~1.8"
"5.5",66.4,3478.80000001192,"complex","0.66667","117",72,"1","D~1.0"
"2.5",2.78,3886.69999998808,"complex","0.5","238",72,"1.8","D~1.8"
"3.5",8.6,4343.59999996424,"complex","0.5","314",72,"1.6","D~1.6"
"5.5",35.58,5510.89999997616,"complex","1.5","238",72,"1","D~1.0"
"5.5",80.03,4839.5,"complex","0.5","117",72,"1","D~1.0"
"3.5",63.49,4079.09999996424,"complex","0.66667","117",72,"1.6","D~1.6"
"5.5",71,5919.09999996424,"complex","0.66667","238",72,"1","D~1.0"
"5.5",73.81,5470.5,"complex","1.5","314",72,"1","D~1.0"
"3.5",25,5496.90000003576,"complex","2","117",72,"1.6","D~1.6"
"4",14.29,5189.90000003576,"complex","2","117",72,"1.4","D~1.4"
"4.5",60.98,4776.59999996424,"complex","0.5","117",72,"1.2","D~1.2"
"4.5",59.79,10437.3000000119,"complex","0.66667","117",72,"1.2","D~1.2"
"2.5",0,3192.89999997616,"complex","1.5","314",72,"1.8","D~1.8"
"3.5",14.68,5069.5,"complex","0.66667","314",72,"1.6","D~1.6"
"4",25.13,5496.89999997616,"complex","0.5","117",72,"1.4","D~1.4"
"3.5",16.27,3085.39999997616,"complex","1.5","314",72,"1.6","D~1.6"
"4",33.6,4280,"complex","0.5","314",72,"1.4","D~1.4"
"2.5",0.79,4429.70000004768,"complex","0.5","314",72,"1.8","D~1.8"
"4",25.79,3653.5,"complex","1","117",72,"1.4","D~1.4"
"4.5",59.79,5223.30000001192,"complex","2","314",72,"1.2","D~1.2"
"4.5",86.38,8095,"complex","1.5","238",72,"1.2","D~1.2"
"4",81.48,5046.90000003576,"complex","1.5","314",72,"1.4","D~1.4"
"3.5",48.41,4663.30000001192,"complex","1","314",72,"1.6","D~1.6"
"5.5",74,6262.70000004768,"complex","1.5","117",72,"1","D~1.0"
"4",65,5119.60000002384,"complex","0.66667","238",72,"1.4","D~1.4"
"4.5",50,6991.5,"complex","1.5","314",72,"1.2","D~1.2"
"2.5",0,4022.69999998808,"complex","0.66667","314",72,"1.8","D~1.8"
"4",84.79,5096.5,"complex","2","314",72,"1.4","D~1.4"
"2.5",0.4,4469.70000004768,"complex","0.66667","117",72,"1.8","D~1.8"
"5.5",39.68,8166.90000003576,"complex","2","238",72,"1","D~1.0"
"4.5",55,5814.89999997616,"complex","2","238",72,"1.2","D~1.2"
"2.5",1.32,3160.30000001192,"complex","2","238",72,"1.8","D~1.8"
"5.5",15.21,5701.19999998808,"complex","1","238",72,"1","D~1.0"
"2.5",0,3023.39999997616,"complex","1.5","238",72,"1.8","D~1.8"
"2.5",0,3535.30000001192,"complex","1","117",72,"1.8","D~1.8"
"4",50,8902.59999996424,"complex","0.66667","117",72,"1.4","D~1.4"
"3.5",47.49,4719.30000001192,"complex","0.66667","238",72,"1.6","D~1.6"
"4.5",60.85,7950.90000003576,"complex","0.5","314",72,"1.2","D~1.2"
"3.5",38,6439.19999998808,"complex","2","314",72,"1.6","D~1.6"
"2.5",0,3412.5,"complex","0.5","117",72,"1.8","D~1.8"
"2.5",2.65,7954.19999998808,"complex","1","314",72,"1.8","D~1.8"
"4.5",80.82,5589.69999998808,"natural","1","117",72,"1.2","D~1.2"
"4.5",76.19,6136.60000002384,"natural","1","314",72,"1.2","D~1.2"
"3.5",10.45,5373.5,"natural","0.5","238",72,"1.6","D~1.6"
"2.5",7.01,5591.80000001192,"natural","0.5","314",72,"1.8","D~1.8"
"5.5",100,8749.69999998808,"natural","2","117",72,"1","D~1.0"
"4",46.96,3382.59999996424,"natural","1.5","117",72,"1.4","D~1.4"
"5.5",90.48,6999.10000002384,"natural","1","238",72,"1","D~1.0"
"2.5",17.86,3975.30000001192,"natural","1","238",72,"1.8","D~1.8"
"5.5",87.17,5754.20000004768,"natural","1","117",72,"1","D~1.0"
"2.5",0,4797.5,"natural","1.5","238",72,"1.8","D~1.8"
"4",50.4,4517.19999998808,"natural","2","238",72,"1.4","D~1.4"
"3.5",32.14,3725.89999997616,"natural","2","314",72,"1.6","D~1.6"
"4",17.46,6542.70000004768,"natural","1","238",72,"1.4","D~1.4"
"4.5",58.99,3910.69999998808,"natural","2","117",72,"1.2","D~1.2"
"2.5",0,4527.19999998808,"natural","1.5","314",72,"1.8","D~1.8"
"4",12.3,5191,"natural","0.66667","238",72,"1.4","D~1.4"
"4.5",38,7367.10000002384,"natural","0.66667","117",72,"1.2","D~1.2"
"3.5",22.09,3351.20000004768,"natural","1","238",72,"1.6","D~1.6"
"3.5",5.16,3057.60000002384,"natural","0.66667","238",72,"1.6","D~1.6"
"5.5",96,6604.80000001192,"natural","2","314",72,"1","D~1.0"
"3.5",5.03,6743.69999998808,"natural","1.5","238",72,"1.6","D~1.6"
"4.5",69.97,3670.10000002384,"natural","2","238",72,"1.2","D~1.2"
"5.5",85.19,4503,"natural","0.66667","117",72,"1","D~1.0"
"3.5",23.41,3294.80000001192,"natural","0.66667","117",72,"1.6","D~1.6"
"3.5",8.86,3462.69999998808,"natural","1.5","117",72,"1.6","D~1.6"
"2.5",0,3071.10000002384,"natural","1.5","117",72,"1.8","D~1.8"
"5.5",98,5126.80000001192,"natural","1","314",72,"1","D~1.0"
"2.5",0.4,2881.10000002384,"natural","1","314",72,"1.8","D~1.8"
"4",6.08,3348.5,"natural","0.5","314",72,"1.4","D~1.4"
"4",29.76,4615.60000002384,"natural","1","117",72,"1.4","D~1.4"
"3.5",23.94,2671.20000004768,"natural","0.5","314",72,"1.6","D~1.6"
"3.5",27.51,3830.80000001192,"natural","1","314",72,"1.6","D~1.6"
"2.5",0.93,3783.30000001192,"natural","0.66667","314",72,"1.8","D~1.8"
"4.5",58.86,3439.09999996424,"natural","0.5","117",72,"1.2","D~1.2"
"2.5",0.53,4521.30000001192,"natural","2","238",72,"1.8","D~1.8"
"4.5",57,5999.10000002384,"natural","1.5","314",72,"1.2","D~1.2"
"3.5",35.58,3491.40000003576,"natural","2","238",72,"1.6","D~1.6"
"5.5",84.79,4383,"natural","0.5","238",72,"1","D~1.0"
"4.5",64.42,2727,"natural","1","238",72,"1.2","D~1.2"
"4.5",58.2,3976.30000001192,"natural","1.5","117",72,"1.2","D~1.2"
"4.5",55.82,3470,"natural","1.5","238",72,"1.2","D~1.2"
"2.5",4.76,2728.30000001192,"natural","2","117",72,"1.8","D~1.8"
"2.5",0,2741.80000001192,"natural","1","117",72,"1.8","D~1.8"
"4",42.33,4646.70000004768,"natural","0.66667","314",72,"1.4","D~1.4"
"3.5",46.16,3687.30000001192,"natural","2","117",72,"1.6","D~1.6"
"4.5",57.41,3158.5,"natural","0.66667","314",72,"1.2","D~1.2"
"5.5",85.05,3287.30000001192,"natural","1.5","117",72,"1","D~1.0"
"4",79.23,4688.60000002384,"natural","1.5","314",72,"1.4","D~1.4"
"2.5",0,2732.5,"natural","0.5","117",72,"1.8","D~1.8"
"3.5",26.19,6735.19999998808,"natural","1.5","314",72,"1.6","D~1.6"
"4",35.98,3151.09999996424,"natural","2","314",72,"1.4","D~1.4"
"5.5",99,5471.5,"natural","1.5","238",72,"1","D~1.0"
"5.5",100,4437.69999998808,"natural","0.5","314",72,"1","D~1.0"
"5.5",88.76,5039.19999998808,"natural","0.66667","238",72,"1","D~1.0"
"2.5",0,3543.80000001192,"natural","2","314",72,"1.8","D~1.8"
"4",39.15,2853.80000001192,"natural","1","314",72,"1.4","D~1.4"
"4",50.4,3863.5,"natural","0.5","238",72,"1.4","D~1.4"
"4.5",74.34,6545,"natural","2","314",72,"1.2","D~1.2"
"2.5",0,2348.80000001192,"natural","0.66667","238",72,"1.8","D~1.8"
"4",50,8053.70000004768,"natural","0.66667","117",72,"1.4","D~1.4"
"5.5",83.73,5319.09999996424,"natural","2","238",72,"1","D~1.0"
"3.5",26.59,3556.19999998808,"natural","0.66667","314",72,"1.6","D~1.6"
"3.5",8.47,4082.29999995232,"natural","1","117",72,"1.6","D~1.6"
"4.5",63.36,4006.5,"natural","0.66667","238",72,"1.2","D~1.2"
"4",63.36,3199.10000002384,"natural","2","117",72,"1.4","D~1.4"
"2.5",0,3110.5,"natural","0.66667","117",72,"1.8","D~1.8"
"5.5",91.27,3055.39999997616,"natural","0.5","117",72,"1","D~1.0"
"4.5",80.29,3558.60000002384,"natural","0.5","238",72,"1.2","D~1.2"
"4",45.24,5335.5,"natural","1.5","238",72,"1.4","D~1.4"
"4",63.62,3062.80000001192,"natural","0.5","117",72,"1.4","D~1.4"
"2.5",0.13,3439.5,"natural","0.5","238",72,"1.8","D~1.8"
"5.5",97,3879.10000002384,"natural","0.66667","314",72,"1","D~1.0"
"4.5",64.81,2775.89999997616,"natural","0.5","314",72,"1.2","D~1.2"
"3.5",8.86,3118.59999996424,"natural","0.5","117",72,"1.6","D~1.6"
"5.5",100,3797.59999996424,"natural","1.5","314",72,"1","D~1.0"
"4.5",73.41,3645.39999997616,"appealing","0.5","238",72,"1.2","D~1.2"
"4",30.16,2343.30000001192,"appealing","0.5","117",72,"1.4","D~1.4"
"4",41.01,2790.10000002384,"appealing","1.5","238",72,"1.4","D~1.4"
"4",22.62,3442.89999997616,"appealing","1","238",72,"1.4","D~1.4"
"2.5",3.17,2635,"appealing","1.5","238",72,"1.8","D~1.8"
"3.5",20.11,3977.60000002384,"appealing","1","117",72,"1.6","D~1.6"
"5.5",95,3067.90000003576,"appealing","1.5","117",72,"1","D~1.0"
"5.5",100,3164,"appealing","1","314",72,"1","D~1.0"
"2.5",3.17,3985.69999998808,"appealing","1.5","314",72,"1.8","D~1.8"
"4",49.87,3145.19999998808,"appealing","0.66667","117",72,"1.4","D~1.4"
"2.5",5,4031.5,"appealing","1","117",72,"1.8","D~1.8"
"2.5",1.59,4035.89999997616,"appealing","0.5","314",72,"1.8","D~1.8"
"5.5",100,3812,"appealing","1","238",72,"1","D~1.0"
"5.5",94,5299,"appealing","0.5","314",72,"1","D~1.0"
"5.5",85.98,5149.69999998808,"appealing","0.5","238",72,"1","D~1.0"
"2.5",5.82,2455.20000004768,"appealing","0.66667","238",72,"1.8","D~1.8"
"4.5",45.5,4894.59999996424,"appealing","0.66667","117",72,"1.2","D~1.2"
"2.5",0,3623.20000004768,"appealing","0.5","117",72,"1.8","D~1.8"
"2.5",2.25,2982.69999998808,"appealing","0.66667","117",72,"1.8","D~1.8"
"3.5",32,5454.69999998808,"appealing","1.5","117",72,"1.6","D~1.6"
"4.5",65.61,3631.89999997616,"appealing","2","314",72,"1.2","D~1.2"
"4.5",69.84,5526.19999998808,"appealing","1","117",72,"1.2","D~1.2"
"2.5",5.29,2158,"appealing","2","117",72,"1.8","D~1.8"
"4",23.94,3719.60000002384,"appealing","0.5","238",72,"1.4","D~1.4"
"4.5",60.45,3974.39999997616,"appealing","1","238",72,"1.2","D~1.2"
"4",48.02,3174.89999997616,"appealing","1","117",72,"1.4","D~1.4"
"4.5",60.85,5782.60000002384,"appealing","0.66667","314",72,"1.2","D~1.2"
"4.5",85.32,4598.60000002384,"appealing","2","117",72,"1.2","D~1.2"
"3.5",11.9,4256.10000002384,"appealing","0.66667","117",72,"1.6","D~1.6"
"4.5",84.26,3021.5,"appealing","1","314",72,"1.2","D~1.2"
"5.5",100,4366.80000001192,"appealing","2","314",72,"1","D~1.0"
"4",55.16,3230.80000001192,"appealing","0.66667","238",72,"1.4","D~1.4"
"5.5",99,4710.60000002384,"appealing","0.66667","117",72,"1","D~1.0"
"3.5",7.14,4350.80000001192,"appealing","0.66667","314",72,"1.6","D~1.6"
"4",52,4815,"appealing","1.5","314",72,"1.4","D~1.4"
"5.5",100,3455.10000002384,"appealing","0.66667","314",72,"1","D~1.0"
"2.5",0,3556.60000002384,"appealing","2","238",72,"1.8","D~1.8"
"2.5",0.13,3704.80000001192,"appealing","1.5","117",72,"1.8","D~1.8"
"3.5",0.53,4878.5,"appealing","1","314",72,"1.6","D~1.6"
"4",41.53,3151.20000004768,"appealing","2","117",72,"1.4","D~1.4"
"3.5",53.97,8550.80000001192,"appealing","0.5","314",72,"1.6","D~1.6"
"4.5",75.4,4214.80000001192,"appealing","1.5","117",72,"1.2","D~1.2"
"3.5",48.28,4209.20000004768,"appealing","2","117",72,"1.6","D~1.6"
"4.5",76.59,4865.89999997616,"appealing","1.5","314",72,"1.2","D~1.2"
"3.5",31.35,6153.19999998808,"appealing","1.5","238",72,"1.6","D~1.6"
"4",28.44,3367.10000002384,"appealing","0.5","314",72,"1.4","D~1.4"
"2.5",1.32,2494.5,"appealing","2","314",72,"1.8","D~1.8"
"2.5",0,2697.19999998808,"appealing","0.5","238",72,"1.8","D~1.8"
"3.5",10.32,5116.60000002384,"appealing","0.66667","238",72,"1.6","D~1.6"
"4.5",49.21,2830.89999997616,"appealing","0.5","314",72,"1.2","D~1.2"
"5.5",96,3334.59999996424,"appealing","1.5","238",72,"1","D~1.0"
"3.5",56.35,2487.10000002384,"appealing","2","314",72,"1.6","D~1.6"
"5.5",100,3526.60000002384,"appealing","0.5","117",72,"1","D~1.0"
"5.5",100,5746.59999996424,"appealing","2","117",72,"1","D~1.0"
"4.5",92.99,4582,"appealing","2","238",72,"1.2","D~1.2"
"4",73.54,3499.30000001192,"appealing","1","314",72,"1.4","D~1.4"
"4.5",40.08,3548,"appealing","0.66667","238",72,"1.2","D~1.2"
"4",35.05,3601.40000003576,"appealing","0.66667","314",72,"1.4","D~1.4"
"5.5",99,11946.5,"appealing","1","117",72,"1","D~1.0"
"5.5",94.97,3923.80000001192,"appealing","2","238",72,"1","D~1.0"
"5.5",90.08,7441.09999996424,"appealing","0.66667","238",72,"1","D~1.0"
"3.5",35,4832.09999996424,"appealing","2","238",72,"1.6","D~1.6"
"2.5",0,3249,"appealing","1","238",72,"1.8","D~1.8"
"4.5",79,5473.20000004768,"appealing","1.5","238",72,"1.2","D~1.2"
"4",66.4,2742.19999998808,"appealing","2","238",72,"1.4","D~1.4"
"5.5",100,3781.80000001192,"appealing","1.5","314",72,"1","D~1.0"
"3.5",30.69,3104.30000001192,"appealing","0.5","238",72,"1.6","D~1.6"
"2.5",0.13,4510.5,"appealing","0.66667","314",72,"1.8","D~1.8"
"4.5",61.51,3087.20000004768,"appealing","0.5","117",72,"1.2","D~1.2"
"3.5",31.22,2875.39999997616,"appealing","1","238",72,"1.6","D~1.6"
"4",49.6,5265.70000004768,"appealing","1.5","117",72,"1.4","D~1.4"
"3.5",12.83,6287.5,"appealing","0.5","117",72,"1.6","D~1.6"
"3.5",32.54,3766.69999998808,"appealing","1.5","314",72,"1.6","D~1.6"
"4",41.14,3335,"appealing","2","314",72,"1.4","D~1.4"
"2.5",0.13,3198.89999997616,"appealing","1","314",72,"1.8","D~1.8"
"5.5",86.51,6381.10000002384,"relaxing","1","238",72,"1","D~1.0"
"4",17,5240.60000002384,"relaxing","0.66667","117",72,"1.4","D~1.4"
"3.5",6.35,2311.10000002384,"relaxing","0.66667","238",72,"1.6","D~1.6"
"3.5",6.35,3127.5,"relaxing","0.5","314",72,"1.6","D~1.6"
"5.5",100,3941.89999997616,"relaxing","1.5","238",72,"1","D~1.0"
"4.5",74.07,3990.20000004768,"relaxing","1.5","238",72,"1.2","D~1.2"
"3.5",3,4935,"relaxing","0.5","238",72,"1.6","D~1.6"
"4.5",88.36,5728.30000001192,"relaxing","2","117",72,"1.2","D~1.2"
"3.5",15,5081.39999997616,"relaxing","0.66667","314",72,"1.6","D~1.6"
"4.5",32.41,3738.30000001192,"relaxing","1","238",72,"1.2","D~1.2"
"4",34.52,7246.69999998808,"relaxing","1.5","238",72,"1.4","D~1.4"
"5.5",92.2,4761.40000003576,"relaxing","0.66667","238",72,"1","D~1.0"
"4.5",36.11,3787.90000003576,"relaxing","0.5","238",72,"1.2","D~1.2"
"2.5",0,4542.89999997616,"relaxing","0.66667","117",72,"1.8","D~1.8"
