"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",71,8942.29999999981,"complex","0.5","117",108,"1.2","D~1.2"
"4",33.2,27583.2000000002,"complex","2","238",108,"1.4","D~1.4"
"5.5",23.15,2831.09999999963,"complex","0.66667","238",108,"1","D~1.0"
"5.5",6.75,2359,"complex","1","238",108,"1","D~1.0"
"4",78.7,3183.29999999981,"complex","0.66667","238",108,"1.4","D~1.4"
"5.5",14,4415.20000000019,"complex","2","314",108,"1","D~1.0"
"3.5",96,2159.5,"complex","0.66667","117",108,"1.6","D~1.6"
"3.5",79,2287.29999999981,"complex","0.5","238",108,"1.6","D~1.6"
"2.5",100,2639.39999999944,"complex","1","314",108,"1.8","D~1.8"
"4",73.81,2079.29999999981,"complex","2","117",108,"1.4","D~1.4"
"4",84,3895,"complex","0.5","117",108,"1.4","D~1.4"
"5.5",32,3919.60000000056,"complex","0.5","314",108,"1","D~1.0"
"2.5",99,3408.09999999963,"complex","0.5","314",108,"1.8","D~1.8"
"2.5",100,3110.29999999981,"complex","1.5","117",108,"1.8","D~1.8"
"3.5",96,4007.09999999963,"complex","0.66667","314",108,"1.6","D~1.6"
"2.5",96,2822.59999999963,"complex","0.66667","117",108,"1.8","D~1.8"
"2.5",89.42,2687.5,"complex","0.5","238",108,"1.8","D~1.8"
"3.5",76,4446.70000000019,"complex","1.5","238",108,"1.6","D~1.6"
"4",80.82,3943.5,"complex","0.5","238",108,"1.4","D~1.4"
"3.5",85.71,2383.29999999981,"complex","0.5","314",108,"1.6","D~1.6"
"2.5",100,4031,"complex","0.5","117",108,"1.8","D~1.8"
"4",46.69,3687.39999999944,"complex","0.66667","314",108,"1.4","D~1.4"
"3.5",67,2799,"complex","2","314",108,"1.6","D~1.6"
"2.5",95,2856.60000000056,"complex","0.66667","314",108,"1.8","D~1.8"
"5.5",12,5953.90000000037,"complex","2","238",108,"1","D~1.0"
"5.5",17.59,3267.29999999981,"complex","1.5","238",108,"1","D~1.0"
"3.5",55.29,4615.19999999925,"complex","0.66667","238",108,"1.6","D~1.6"
"5.5",31.61,5334.59999999963,"complex","0.5","238",108,"1","D~1.0"
"3.5",89.68,37567.7000000002,"complex","2","238",108,"1.6","D~1.6"
"5.5",41.01,3888.70000000019,"complex","2","117",108,"1","D~1.0"
"5.5",38.23,3062,"complex","0.66667","117",108,"1","D~1.0"
"5.5",32.94,2337.29999999981,"complex","0.66667","314",108,"1","D~1.0"
"4.5",30.03,2557.29999999981,"complex","0.5","314",108,"1.2","D~1.2"
"4.5",62.3,1679.10000000056,"complex","2","238",108,"1.2","D~1.2"
"4",74.07,2144.60000000056,"complex","1","314",108,"1.4","D~1.4"
"2.5",98,2815.70000000019,"complex","2","117",108,"1.8","D~1.8"
"2.5",99,2149.39999999944,"complex","1.5","314",108,"1.8","D~1.8"
"5.5",35.32,2855.5,"complex","0.5","117",108,"1","D~1.0"
"3.5",64.81,5535.20000000019,"complex","1","314",108,"1.6","D~1.6"
"4.5",47.22,3199.40000000037,"complex","1","314",108,"1.2","D~1.2"
"4.5",40,7983.09999999963,"complex","1.5","238",108,"1.2","D~1.2"
"2.5",98,3319.10000000056,"complex","1.5","238",108,"1.8","D~1.8"
"4.5",60.32,2983.29999999981,"complex","1","117",108,"1.2","D~1.2"
"4.5",32.54,3990.90000000037,"complex","1.5","314",108,"1.2","D~1.2"
"4",64.68,3030.79999999981,"complex","1","238",108,"1.4","D~1.4"
"2.5",100,3365.20000000019,"complex","2","238",108,"1.8","D~1.8"
"5.5",27.78,3239.20000000019,"complex","1.5","117",108,"1","D~1.0"
"2.5",98,4590.59999999963,"complex","2","314",108,"1.8","D~1.8"
"3.5",95,4119.5,"complex","0.5","117",108,"1.6","D~1.6"
"3.5",88.49,3702.90000000037,"complex","1.5","117",108,"1.6","D~1.6"
"4",82.8,3472.10000000056,"complex","2","314",108,"1.4","D~1.4"
"2.5",96,3917.89999999944,"complex","0.66667","238",108,"1.8","D~1.8"
"4.5",51.98,2998.90000000037,"complex","0.66667","117",108,"1.2","D~1.2"
"4.5",29.89,2983.39999999944,"complex","1","238",108,"1.2","D~1.2"
"4",43.12,2015,"complex","1","117",108,"1.4","D~1.4"
"4",59.26,4119.30000000075,"complex","1.5","314",108,"1.4","D~1.4"
"3.5",69.71,5014.90000000037,"complex","1","238",108,"1.6","D~1.6"
"4.5",72.49,3030.90000000037,"complex","1.5","117",108,"1.2","D~1.2"
"4.5",73.81,2719.10000000056,"complex","0.5","238",108,"1.2","D~1.2"
"4.5",70.24,3231.20000000019,"complex","2","314",108,"1.2","D~1.2"
"5.5",25.79,2687.30000000075,"complex","1.5","314",108,"1","D~1.0"
"2.5",97,2926.09999999963,"complex","1","117",108,"1.8","D~1.8"
"3.5",88.1,3360,"complex","2","117",108,"1.6","D~1.6"
"4",55.56,2870.09999999963,"complex","1.5","117",108,"1.4","D~1.4"
"3.5",68.92,1799.09999999963,"complex","1","117",108,"1.6","D~1.6"
"4.5",79.89,1983.09999999963,"complex","2","117",108,"1.2","D~1.2"
"5.5",21.83,2335.29999999981,"complex","1","117",108,"1","D~1.0"
"4",34.52,1959.09999999963,"complex","1.5","238",108,"1.4","D~1.4"
"5.5",13.23,1950.59999999963,"complex","1","314",108,"1","D~1.0"
"4",20.9,2319.19999999925,"complex","0.5","314",108,"1.4","D~1.4"
"2.5",84.39,3710.80000000075,"complex","1","238",108,"1.8","D~1.8"
"4.5",50.79,2791.70000000019,"complex","0.66667","314",108,"1.2","D~1.2"
"4.5",71.96,6663.09999999963,"complex","0.66667","238",108,"1.2","D~1.2"
"4",79.23,2479.09999999963,"complex","0.66667","117",108,"1.4","D~1.4"
"3.5",87.83,2178.5,"complex","1.5","314",108,"1.6","D~1.6"
"3.5",85.32,9620.90000000037,"interesting","1.5","238",108,"1.6","D~1.6"
"4",63.62,2686.09999999963,"interesting","1.5","314",108,"1.4","D~1.4"
"2.5",23.68,2159.10000000056,"interesting","0.5","314",108,"1.8","D~1.8"
"4",70.63,2671.10000000056,"interesting","1","117",108,"1.4","D~1.4"
"4.5",84.92,3542.89999999944,"interesting","0.66667","238",108,"1.2","D~1.2"
"2.5",7.54,2600.09999999963,"interesting","0.66667","117",108,"1.8","D~1.8"
"2.5",9,2550.40000000037,"interesting","0.66667","238",108,"1.8","D~1.8"
"4.5",77.65,2463.90000000037,"interesting","1","314",108,"1.2","D~1.2"
"5.5",94,2910.80000000075,"interesting","0.66667","314",108,"1","D~1.0"
"4",87.04,2726.5,"interesting","2","238",108,"1.4","D~1.4"
"4.5",57.01,2343.79999999981,"interesting","0.5","314",108,"1.2","D~1.2"
"4",65.48,2238.5,"interesting","1","314",108,"1.4","D~1.4"
"4",70.24,2887.09999999963,"interesting","0.66667","238",108,"1.4","D~1.4"
"5.5",77.25,4438.89999999944,"interesting","2","117",108,"1","D~1.0"
