"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",29,13630.8000000007,"complex","0.66667","314",91,"1.2","D~1.2"
"5.5",18.78,10406.4000000004,"complex","0.66667","117",91,"1","D~1.0"
"3.5",76,53271.6999999993,"complex","1.5","314",91,"1.6","D~1.6"
"4",58.2,20750.9000000004,"complex","0.66667","314",91,"1.4","D~1.4"
"4",53.04,9206.90000000037,"complex","1","238",91,"1.4","D~1.4"
"3.5",81,8559.5,"complex","1","238",91,"1.6","D~1.6"
"2.5",93,6943.5,"complex","1.5","238",91,"1.8","D~1.8"
"3.5",68.65,3478.79999999981,"complex","1","314",91,"1.6","D~1.6"
"4",46.69,3943.59999999963,"complex","0.5","314",91,"1.4","D~1.4"
"4",36.77,9342.40000000037,"complex","2","314",91,"1.4","D~1.4"
"3.5",57.14,13295.1000000006,"complex","0.66667","117",91,"1.6","D~1.6"
"4.5",18.92,3935.39999999944,"complex","1","314",91,"1.2","D~1.2"
"3.5",65,6799.39999999944,"complex","1","117",91,"1.6","D~1.6"
"5.5",9,9694.69999999926,"complex","2","117",91,"1","D~1.0"
"4",36,10439.5,"complex","2","117",91,"1.4","D~1.4"
"4",42.72,5319.09999999963,"complex","1.5","314",91,"1.4","D~1.4"
"3.5",53,5071.20000000019,"complex","1.5","238",91,"1.6","D~1.6"
"4.5",23,8663.29999999981,"complex","1.5","117",91,"1.2","D~1.2"
"3.5",67.33,5046.59999999963,"complex","2","117",91,"1.6","D~1.6"
"5.5",6,13655,"complex","2","314",91,"1","D~1.0"
"3.5",83.2,5647.70000000019,"complex","0.66667","238",91,"1.6","D~1.6"
"4",77.38,3350.90000000037,"complex","0.66667","117",91,"1.4","D~1.4"
"3.5",74.87,8047.09999999963,"complex","2","314",91,"1.6","D~1.6"
"5.5",5.56,6542.20000000019,"complex","2","238",91,"1","D~1.0"
"5.5",4.1,4078.79999999981,"complex","1","314",91,"1","D~1.0"
"2.5",96,4999.09999999963,"complex","0.5","238",91,"1.8","D~1.8"
"2.5",89.95,4343.5,"complex","2","117",91,"1.8","D~1.8"
"2.5",99,7695.39999999944,"complex","0.5","314",91,"1.8","D~1.8"
"2.5",97,3902.40000000037,"complex","0.66667","314",91,"1.8","D~1.8"
"4.5",40.48,6599,"complex","0.66667","238",91,"1.2","D~1.2"
"2.5",85,4503.29999999981,"complex","0.66667","238",91,"1.8","D~1.8"
"4",42.86,3279.39999999944,"complex","0.5","117",91,"1.4","D~1.4"
"2.5",71.43,2503.30000000075,"complex","1","117",91,"1.8","D~1.8"
"5.5",12.7,3360.09999999963,"complex","1","117",91,"1","D~1.0"
"4",28,3902,"complex","2","238",91,"1.4","D~1.4"
"4.5",23.54,4214.90000000037,"complex","1.5","314",91,"1.2","D~1.2"
"3.5",32,4951.09999999963,"complex","0.5","238",91,"1.6","D~1.6"
"3.5",37.3,3062.80000000075,"complex","2","238",91,"1.6","D~1.6"
"2.5",58.07,3935.39999999944,"complex","1.5","314",91,"1.8","D~1.8"
"2.5",87.96,6062.90000000037,"complex","0.66667","117",91,"1.8","D~1.8"
"4.5",20.77,7664.79999999981,"complex","2","117",91,"1.2","D~1.2"
"3.5",51.59,37005.5999999996,"complex","1.5","117",91,"1.6","D~1.6"
"4",44.18,3225,"complex","1","314",91,"1.4","D~1.4"
"2.5",86.64,3229.5,"complex","0.5","117",91,"1.8","D~1.8"
"3.5",72,6454.79999999981,"complex","0.5","314",91,"1.6","D~1.6"
"2.5",84.26,11598.5999999996,"complex","2","314",91,"1.8","D~1.8"
"4.5",14,7897.09999999963,"complex","1.5","238",91,"1.2","D~1.2"
"5.5",7,8037.09999999963,"complex","0.5","117",91,"1","D~1.0"
"4.5",19.97,5311.59999999963,"complex","0.66667","117",91,"1.2","D~1.2"
"4.5",28.04,3582.10000000056,"complex","2","314",91,"1.2","D~1.2"
"4",37.17,3599.80000000075,"complex","0.5","238",91,"1.4","D~1.4"
"2.5",79.5,9897.29999999981,"complex","1.5","117",91,"1.8","D~1.8"
"5.5",5.42,4092.19999999925,"complex","1.5","238",91,"1","D~1.0"
"4",27,4183.09999999963,"complex","1.5","117",91,"1.4","D~1.4"
"4.5",21.56,6766.79999999981,"complex","2","238",91,"1.2","D~1.2"
"4",38.36,38439.8000000007,"complex","0.66667","238",91,"1.4","D~1.4"
"2.5",75,5329.10000000056,"complex","1","314",91,"1.8","D~1.8"
"5.5",8.33,4582.39999999944,"complex","0.5","314",91,"1","D~1.0"
"4.5",24,6815.39999999944,"complex","1","117",91,"1.2","D~1.2"
"5.5",14.15,2875.39999999944,"complex","1","238",91,"1","D~1.0"
"4",30.95,2623.70000000019,"complex","1","117",91,"1.4","D~1.4"
"4.5",34.13,2681.19999999925,"complex","1","238",91,"1.2","D~1.2"
"4",41.14,3188.10000000056,"complex","1.5","238",91,"1.4","D~1.4"
"5.5",9,9343.20000000019,"complex","0.66667","238",91,"1","D~1.0"
"5.5",8,5698.20000000019,"complex","1.5","314",91,"1","D~1.0"
"3.5",74,5834.79999999981,"complex","0.66667","314",91,"1.6","D~1.6"
"2.5",81.22,5175.10000000056,"complex","2","238",91,"1.8","D~1.8"
"2.5",90.61,4270.60000000056,"complex","1","238",91,"1.8","D~1.8"
"3.5",77.78,5302.89999999944,"complex","0.5","117",91,"1.6","D~1.6"
"5.5",12.7,10944.6999999993,"complex","1.5","117",91,"1","D~1.0"
"4.5",28,8831.5,"complex","0.5","117",91,"1.2","D~1.2"
"4.5",34.26,22908.7999999998,"complex","0.5","238",91,"1.2","D~1.2"
"5.5",16.4,3294.40000000037,"complex","0.66667","314",91,"1","D~1.0"
"5.5",20.77,3967.10000000056,"complex","0.5","238",91,"1","D~1.0"
"4.5",39.02,4991.60000000056,"complex","0.5","314",91,"1.2","D~1.2"
"5.5",90.34,9209.70000000019,"relaxing","1.5","238",91,"1","D~1.0"
"3.5",55,5939,"relaxing","1.5","238",91,"1.6","D~1.6"
"3.5",49.07,4858.39999999944,"relaxing","2","117",91,"1.6","D~1.6"
"4",36.9,5723.69999999925,"relaxing","1.5","238",91,"1.4","D~1.4"
"4.5",29.89,7310.60000000056,"relaxing","1","117",91,"1.2","D~1.2"
"5.5",77,5163,"relaxing","1.5","314",91,"1","D~1.0"
"3.5",14,4235.09999999963,"relaxing","1","314",91,"1.6","D~1.6"
"2.5",1.19,5330,"relaxing","0.5","117",91,"1.8","D~1.8"
"4.5",64,53340.0999999996,"relaxing","1.5","314",91,"1.2","D~1.2"
"4.5",35.98,3734.70000000019,"relaxing","1","238",91,"1.2","D~1.2"
"2.5",8.73,4447.29999999981,"relaxing","1.5","314",91,"1.8","D~1.8"
"4",7.54,3862.80000000075,"relaxing","0.5","117",91,"1.4","D~1.4"
"5.5",62.7,7694.90000000037,"relaxing","0.5","238",91,"1","D~1.0"
"2.5",14.68,5246.79999999981,"relaxing","1.5","117",91,"1.8","D~1.8"
"4.5",48,7807.5,"relaxing","0.66667","117",91,"1.2","D~1.2"
"2.5",17.72,4326.70000000019,"relaxing","2","314",91,"1.8","D~1.8"
"2.5",4.23,3647.5,"relaxing","0.66667","314",91,"1.8","D~1.8"
"4.5",42.06,5486.30000000075,"relaxing","0.5","238",91,"1.2","D~1.2"
"3.5",35,6071.09999999963,"relaxing","1","117",91,"1.6","D~1.6"
"4.5",57.28,3554.5,"relaxing","1","314",91,"1.2","D~1.2"
"5.5",62.96,3227.09999999963,"relaxing","0.5","117",91,"1","D~1.0"
"2.5",28.31,6805.90000000037,"relaxing","2","238",91,"1.8","D~1.8"
"5.5",93,6182.69999999925,"relaxing","1.5","117",91,"1","D~1.0"
