"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",32,14846.1000000238,"complex","0.5","117",15,"1","D~1.0"
"4.5",60,27325.400000006,"complex","1.5","117",15,"1.2","D~1.2"
"3.5",95,4839.20000001788,"complex","0.5","238",15,"1.6","D~1.6"
"2.5",100,3879.70000001788,"complex","1","117",15,"1.8","D~1.8"
"2.5",99,3838.70000001788,"complex","0.66667","238",15,"1.8","D~1.8"
"3.5",78.84,4502.89999997616,"complex","1","117",15,"1.6","D~1.6"
"4",58,5503.5,"complex","2","314",15,"1.4","D~1.4"
"4",41.14,3063.09999999404,"complex","2","117",15,"1.4","D~1.4"
"3.5",66,3855.30000001192,"complex","1","314",15,"1.6","D~1.6"
"5.5",37,3784,"complex","0.66667","314",15,"1","D~1.0"
"2.5",100,3285.70000001788,"complex","0.5","314",15,"1.8","D~1.8"
"2.5",100,3415.30000001192,"complex","0.66667","314",15,"1.8","D~1.8"
"4.5",52,4631.10000002384,"complex","1","314",15,"1.2","D~1.2"
"5.5",25,3575.40000000596,"complex","1.5","314",15,"1","D~1.0"
"5.5",17,2990.80000001192,"complex","2","117",15,"1","D~1.0"
"3.5",73,2896.70000001788,"complex","0.66667","117",15,"1.6","D~1.6"
"2.5",93,2789.59999999404,"complex","2","238",15,"1.8","D~1.8"
"3.5",100,3127.30000001192,"complex","0.5","314",15,"1.6","D~1.6"
"4.5",46,5055.29999998212,"complex","2","238",15,"1.2","D~1.2"
"4",66,2671.39999997616,"complex","0.5","238",15,"1.4","D~1.4"
"4",62.17,2255,"complex","1","117",15,"1.4","D~1.4"
"3.5",81,2271.69999998808,"complex","1.5","314",15,"1.6","D~1.6"
"2.5",90,4719.5,"complex","1.5","117",15,"1.8","D~1.8"
"4.5",43,5231.20000001788,"complex","1.5","314",15,"1.2","D~1.2"
"2.5",96,5367.10000002384,"complex","0.5","238",15,"1.8","D~1.8"
"2.5",70,5559.09999999404,"complex","2","117",15,"1.8","D~1.8"
"5.5",19,4945.19999998808,"complex","2","314",15,"1","D~1.0"
"4",75,4021.40000000596,"complex","1.5","314",15,"1.4","D~1.4"
"5.5",1,7359,"complex","2","238",15,"1","D~1.0"
"4",22.22,3142,"complex","2","238",15,"1.4","D~1.4"
"3.5",72,3063.10000002384,"complex","1","238",15,"1.6","D~1.6"
"4.5",58,4679,"complex","0.66667","314",15,"1.2","D~1.2"
"2.5",68,4287.40000000596,"complex","2","314",15,"1.8","D~1.8"
"5.5",26,2687.30000001192,"complex","1","314",15,"1","D~1.0"
"5.5",43.52,3703.79999998212,"complex","0.66667","117",15,"1","D~1.0"
"4",66,2886.80000001192,"complex","0.66667","117",15,"1.4","D~1.4"
"4",74,4727.09999999404,"complex","0.66667","238",15,"1.4","D~1.4"
"4.5",54,8983.30000001192,"complex","1","238",15,"1.2","D~1.2"
"2.5",100,3176,"complex","0.66667","117",15,"1.8","D~1.8"
"4",78,3751.09999999404,"complex","1","314",15,"1.4","D~1.4"
"5.5",20,3999.09999999404,"complex","0.5","238",15,"1","D~1.0"
"5.5",2,5167,"complex","1","238",15,"1","D~1.0"
"4",75,3958.90000000596,"complex","1","238",15,"1.4","D~1.4"
"2.5",91,4126.30000001192,"complex","1","314",15,"1.8","D~1.8"
"2.5",70,5807.80000001192,"complex","1.5","238",15,"1.8","D~1.8"
"3.5",95,5191.40000000596,"complex","0.66667","314",15,"1.6","D~1.6"
"4.5",52,5182.40000000596,"complex","1.5","238",15,"1.2","D~1.2"
"2.5",79,3455.19999998808,"complex","1.5","314",15,"1.8","D~1.8"
"4",60,4367.40000000596,"complex","0.5","314",15,"1.4","D~1.4"
"3.5",57,4830.5,"complex","1.5","117",15,"1.6","D~1.6"
"4.5",51,5824.30000001192,"complex","0.66667","117",15,"1.2","D~1.2"
"5.5",39,3574.20000001788,"complex","1","117",15,"1","D~1.0"
"4.5",66,4463.09999999404,"complex","0.5","238",15,"1.2","D~1.2"
"3.5",72,4678.19999998808,"complex","1.5","238",15,"1.6","D~1.6"
