"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",30.16,32430.299999997,"complex","1","238",38,"1.8","D~1.8"
"4",40.21,30518.5,"complex","2","117",38,"1.4","D~1.4"
"4.5",45.11,29143.3000000119,"complex","2","238",38,"1.2","D~1.2"
"3.5",35.05,56247.1000000089,"complex","1","314",38,"1.6","D~1.6"
"3.5",40.34,20855.200000003,"complex","0.5","314",38,"1.6","D~1.6"
"5.5",60.05,48871.099999994,"complex","1.5","314",38,"1","D~1.0"
"5.5",49.87,35087.5,"complex","1.5","117",38,"1","D~1.0"
"4",70.37,11583.3000000119,"complex","0.5","314",38,"1.4","D~1.4"
"4",75.13,28727.099999994,"complex","1.5","238",38,"1.4","D~1.4"
"4",69.58,20607.900000006,"complex","0.66667","238",38,"1.4","D~1.4"
"3.5",77.91,23342.700000003,"complex","1","117",38,"1.6","D~1.6"
"5.5",50.26,27958.799999997,"complex","1","314",38,"1","D~1.0"
"4.5",75,16951.099999994,"complex","0.66667","314",38,"1.2","D~1.2"
"4.5",80.42,19711.200000003,"complex","2","117",38,"1.2","D~1.2"
"3.5",90,17775.200000003,"complex","2","314",38,"1.6","D~1.6"
"2.5",40,19862.599999994,"complex","1.5","238",38,"1.8","D~1.8"
"4",90.74,11239.900000006,"complex","1.5","314",38,"1.4","D~1.4"
"4",80.29,14543.200000003,"complex","1","238",38,"1.4","D~1.4"
"2.5",55.16,18840,"complex","1","314",38,"1.8","D~1.8"
"2.5",61.24,47383.1000000089,"complex","2","117",38,"1.8","D~1.8"
"2.5",72,6830.10000000894,"complex","1.5","314",38,"1.8","D~1.8"
"2.5",59.79,15407.200000003,"complex","2","238",38,"1.8","D~1.8"
"4.5",80,13143.700000003,"complex","1","117",38,"1.2","D~1.2"
"4.5",81.48,15615.3999999911,"complex","1","314",38,"1.2","D~1.2"
"4.5",50,30494.5,"complex","0.5","238",38,"1.2","D~1.2"
"2.5",69.84,10815.200000003,"complex","0.5","117",38,"1.8","D~1.8"
"3.5",66.8,41223,"complex","1.5","314",38,"1.6","D~1.6"
"5.5",27.12,31486.799999997,"complex","2","238",38,"1","D~1.0"
"2.5",42.59,24015.400000006,"complex","0.66667","238",38,"1.8","D~1.8"
"2.5",44.84,9063.09999999404,"complex","2","314",38,"1.8","D~1.8"
"5.5",37.3,22561.200000003,"complex","1.5","238",38,"1","D~1.0"
"2.5",66,8749,"complex","0.5","238",38,"1.8","D~1.8"
"4.5",78,24126.8999999911,"complex","1.5","314",38,"1.2","D~1.2"
"5.5",59.39,10455.400000006,"complex","0.5","314",38,"1","D~1.0"
"5.5",39.68,19279.1999999881,"complex","2","314",38,"1","D~1.0"
"4.5",60.32,22463.099999994,"complex","0.66667","238",38,"1.2","D~1.2"
"4",80.42,13014.900000006,"complex","0.66667","117",38,"1.4","D~1.4"
"4",69,10967.200000003,"complex","1","117",38,"1.4","D~1.4"
"4",69.71,31407.200000003,"complex","2","238",38,"1.4","D~1.4"
"4.5",54.23,21270.900000006,"complex","1.5","238",38,"1.2","D~1.2"
"3.5",85.98,22542.8999999911,"complex","1","238",38,"1.6","D~1.6"
"5.5",51,15991,"complex","0.66667","314",38,"1","D~1.0"
"3.5",75.79,25327,"complex","2","117",38,"1.6","D~1.6"
"4.5",79.5,20998.799999997,"complex","0.5","314",38,"1.2","D~1.2"
"2.5",40.48,18343.799999997,"complex","0.66667","314",38,"1.8","D~1.8"
"3.5",80.03,9614.69999998808,"complex","0.66667","238",38,"1.6","D~1.6"
"4",75.26,46191.6000000089,"complex","0.66667","314",38,"1.4","D~1.4"
"5.5",34,18023.3999999911,"complex","2","117",38,"1","D~1.0"
"2.5",54,10942.700000003,"complex","1","117",38,"1.8","D~1.8"
"2.5",49.34,17854.900000006,"complex","1.5","117",38,"1.8","D~1.8"
"5.5",34.13,19991.200000003,"complex","0.5","238",38,"1","D~1.0"
"3.5",77.51,22759.200000003,"complex","0.66667","314",38,"1.6","D~1.6"
