"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",15.34,48502.099999994,"complex","1.5","314",117,"1.2","D~1.2"
"3.5",85.85,9246.5,"complex","2","314",117,"1.6","D~1.6"
"4",45.11,8535.69999998808,"complex","1.5","238",117,"1.4","D~1.4"
"5.5",5.95,28902.200000003,"complex","1.5","117",117,"1","D~1.0"
"3.5",94.97,9983,"complex","1.5","314",117,"1.6","D~1.6"
"2.5",100,10775.6999999881,"complex","2","117",117,"1.8","D~1.8"
"2.5",100,6543,"complex","1","314",117,"1.8","D~1.8"
"4",31.61,25486.799999997,"complex","2","117",117,"1.4","D~1.4"
"2.5",100,4943.20000000298,"complex","2","238",117,"1.8","D~1.8"
"5.5",0,5743.29999999702,"complex","2","238",117,"1","D~1.0"
"5.5",42.72,11174.8999999911,"complex","0.5","314",117,"1","D~1.0"
"4.5",56.75,18711.099999994,"complex","1","238",117,"1.2","D~1.2"
"4.5",24.21,28463.099999994,"complex","2","238",117,"1.2","D~1.2"
"2.5",100,4791.5,"complex","2","314",117,"1.8","D~1.8"
"2.5",100,4830.79999999702,"complex","0.5","238",117,"1.8","D~1.8"
"3.5",90.61,6103.59999999404,"complex","0.5","314",117,"1.6","D~1.6"
"5.5",0,12711,"complex","2","117",117,"1","D~1.0"
"4",36.38,7223.10000000894,"complex","2","314",117,"1.4","D~1.4"
"2.5",93.25,3366.29999999702,"complex","1.5","117",117,"1.8","D~1.8"
"4",58.99,28455.599999994,"complex","1","314",117,"1.4","D~1.4"
"2.5",100,4047.79999999702,"complex","0.66667","238",117,"1.8","D~1.8"
"3.5",77.91,5630.69999998808,"complex","2","238",117,"1.6","D~1.6"
"4.5",29.5,15551.5,"complex","1.5","117",117,"1.2","D~1.2"
"3.5",82.94,5143,"complex","0.66667","314",117,"1.6","D~1.6"
"4.5",31,9703.19999998808,"complex","2","117",117,"1.2","D~1.2"
"5.5",0.53,5135.09999999404,"complex","2","314",117,"1","D~1.0"
"4",58.99,9287.19999998808,"complex","1.5","117",117,"1.4","D~1.4"
"4",87,8383.39999999106,"complex","0.66667","238",117,"1.4","D~1.4"
"4.5",88.1,4854.89999999106,"complex","0.5","314",117,"1.2","D~1.2"
"5.5",3.17,8623.5,"complex","0.5","238",117,"1","D~1.0"
"4",91.4,10303.700000003,"complex","0.5","238",117,"1.4","D~1.4"
"5.5",5.95,27038.6000000089,"complex","0.66667","314",117,"1","D~1.0"
"3.5",84,5015.59999999404,"complex","0.66667","117",117,"1.6","D~1.6"
"4.5",50.53,6648.70000000298,"complex","0.5","238",117,"1.2","D~1.2"
"5.5",13,13206,"complex","0.66667","238",117,"1","D~1.0"
"3.5",53,4567.09999999404,"complex","1","314",117,"1.6","D~1.6"
"5.5",0,13735.5,"complex","1","314",117,"1","D~1.0"
"2.5",100,3247,"complex","1","238",117,"1.8","D~1.8"
"3.5",64.42,6143.10000000894,"complex","1","238",117,"1.6","D~1.6"
"2.5",100,3703.40000000596,"complex","1.5","238",117,"1.8","D~1.8"
"3.5",63.62,4487,"complex","1.5","238",117,"1.6","D~1.6"
"2.5",100,4687.10000000894,"complex","0.66667","117",117,"1.8","D~1.8"
"3.5",67.06,11791,"complex","1.5","117",117,"1.6","D~1.6"
"5.5",0.4,13214.799999997,"complex","1.5","238",117,"1","D~1.0"
"4.5",24.87,14750.8999999911,"complex","1.5","238",117,"1.2","D~1.2"
"5.5",38.49,4488.29999999702,"complex","0.5","117",117,"1","D~1.0"
"4.5",42.06,6501.40000000596,"complex","1","314",117,"1.2","D~1.2"
"4",53.04,3359.20000000298,"complex","1","117",117,"1.4","D~1.4"
"2.5",99,3127.09999999404,"complex","0.66667","314",117,"1.8","D~1.8"
"3.5",63.49,4718.60000000894,"complex","2","117",117,"1.6","D~1.6"
"3.5",100,4774.59999999404,"complex","0.5","117",117,"1.6","D~1.6"
"4",85,4463.5,"complex","0.5","117",117,"1.4","D~1.4"
"4.5",47.88,5270.5,"complex","0.66667","117",117,"1.2","D~1.2"
"3.5",55.03,3209.90000000596,"complex","1","117",117,"1.6","D~1.6"
"4.5",51,14549.299999997,"complex","0.66667","238",117,"1.2","D~1.2"
"4",62,9101.90000000596,"complex","0.5","314",117,"1.4","D~1.4"
"5.5",22.62,5583.39999999106,"complex","0.66667","117",117,"1","D~1.0"
"3.5",75.66,5550.90000000596,"complex","0.66667","238",117,"1.6","D~1.6"
"5.5",2.91,6278.79999999702,"complex","1.5","314",117,"1","D~1.0"
"4",42.72,3271.39999999106,"complex","0.66667","314",117,"1.4","D~1.4"
"2.5",100,4126.20000000298,"complex","0.5","117",117,"1.8","D~1.8"
"4",60.05,22823.599999994,"complex","0.66667","117",117,"1.4","D~1.4"
"4.5",41,6982.90000000596,"complex","1","117",117,"1.2","D~1.2"
"5.5",12.96,5343,"complex","1","117",117,"1","D~1.0"
"2.5",99,2862.90000000596,"complex","1","117",117,"1.8","D~1.8"
"2.5",100,2998.89999999106,"complex","0.5","314",117,"1.8","D~1.8"
"4.5",74,8897.09999999404,"complex","0.5","117",117,"1.2","D~1.2"
"4",65.48,4757.59999999404,"complex","1.5","314",117,"1.4","D~1.4"
"4.5",50,10974.700000003,"complex","0.66667","314",117,"1.2","D~1.2"
"4.5",43.52,12882.099999994,"complex","2","314",117,"1.2","D~1.2"
"4",53,3284.20000000298,"complex","1","238",117,"1.4","D~1.4"
"5.5",1,10575.200000003,"complex","1","238",117,"1","D~1.0"
"2.5",97,3743.29999999702,"complex","1.5","314",117,"1.8","D~1.8"
