"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",50,17238,"complex","1.5","238",84,"1.4","D~1.4"
"5.5",33.6,8143.09999999776,"complex","1","238",84,"1","D~1.0"
"3.5",82.41,5726.80000000075,"complex","1.5","238",84,"1.6","D~1.6"
"4.5",42.72,24055.5999999978,"complex","2","314",84,"1.2","D~1.2"
"3.5",99,5742.69999999925,"complex","0.66667","314",84,"1.6","D~1.6"
"4",89.42,7639.39999999851,"complex","0.66667","117",84,"1.4","D~1.4"
"2.5",100,5647.10000000149,"complex","1","238",84,"1.8","D~1.8"
"4.5",61.24,4663,"complex","0.5","238",84,"1.2","D~1.2"
"4",43.52,15799.1999999993,"complex","2","117",84,"1.4","D~1.4"
"3.5",82,5743.69999999925,"complex","2","117",84,"1.6","D~1.6"
"3.5",99,3478.90000000224,"complex","1","117",84,"1.6","D~1.6"
"2.5",100,3039.09999999776,"complex","0.66667","117",84,"1.8","D~1.8"
"5.5",15,13255.3000000007,"complex","2","314",84,"1","D~1.0"
"4",68,3439.30000000075,"complex","0.5","117",84,"1.4","D~1.4"
"4.5",40.74,6519.69999999925,"complex","1","314",84,"1.2","D~1.2"
"5.5",22,12279.1999999993,"complex","1","314",84,"1","D~1.0"
"4",53,16054.3999999985,"complex","2","238",84,"1.4","D~1.4"
"3.5",100,4287.40000000224,"complex","0.5","117",84,"1.6","D~1.6"
"5.5",26.85,3823.5,"complex","0.66667","117",84,"1","D~1.0"
"4.5",50.4,17214.8999999985,"complex","0.66667","314",84,"1.2","D~1.2"
"2.5",87.17,5383.39999999851,"complex","1.5","314",84,"1.8","D~1.8"
"2.5",100,3126.80000000075,"complex","0.66667","314",84,"1.8","D~1.8"
"3.5",90,3863.19999999925,"complex","0.66667","238",84,"1.6","D~1.6"
"5.5",2.38,3743.90000000224,"complex","1.5","238",84,"1","D~1.0"
"4.5",28.84,2902.30000000075,"complex","1.5","117",84,"1.2","D~1.2"
"4",44.44,3863,"complex","1","117",84,"1.4","D~1.4"
"4",64.02,4119.60000000149,"complex","0.66667","314",84,"1.4","D~1.4"
"3.5",74.07,3046.80000000075,"complex","0.66667","117",84,"1.6","D~1.6"
"3.5",70.11,5007.60000000149,"complex","1.5","314",84,"1.6","D~1.6"
"3.5",75.4,8271.80000000075,"complex","1","238",84,"1.6","D~1.6"
"2.5",100,4248.69999999925,"complex","0.5","314",84,"1.8","D~1.8"
"2.5",100,5404.80000000075,"complex","0.66667","238",84,"1.8","D~1.8"
"5.5",15,7855.39999999851,"complex","1","117",84,"1","D~1.0"
"4",69,5783,"complex","1","314",84,"1.4","D~1.4"
"3.5",62,4959.19999999925,"complex","2","238",84,"1.6","D~1.6"
"5.5",3.84,5135.10000000149,"complex","2","238",84,"1","D~1.0"
"4.5",64.29,7862.70000000298,"complex","0.66667","238",84,"1.2","D~1.2"
"5.5",19.05,5967.09999999776,"complex","1.5","117",84,"1","D~1.0"
"4",73.94,6655.39999999851,"complex","0.5","314",84,"1.4","D~1.4"
"3.5",83.99,4590.60000000149,"complex","0.5","238",84,"1.6","D~1.6"
"4",74.87,8590.69999999925,"complex","1.5","314",84,"1.4","D~1.4"
"4",73.15,10863.1999999993,"complex","1","238",84,"1.4","D~1.4"
"3.5",98,3304.30000000075,"complex","0.5","314",84,"1.6","D~1.6"
"2.5",100,3599.69999999925,"complex","1","117",84,"1.8","D~1.8"
"2.5",76.59,5204.69999999925,"complex","1.5","238",84,"1.8","D~1.8"
"3.5",47.09,4576.19999999925,"complex","2","314",84,"1.6","D~1.6"
"2.5",100,4310.80000000075,"complex","0.5","117",84,"1.8","D~1.8"
"2.5",99,3086.60000000149,"complex","1","314",84,"1.8","D~1.8"
"4.5",73.28,3271,"complex","0.66667","117",84,"1.2","D~1.2"
"5.5",5.29,4977.29999999702,"complex","0.66667","238",84,"1","D~1.0"
"4.5",29.89,15108.9000000022,"complex","2","117",84,"1.2","D~1.2"
"3.5",72.35,4502.80000000075,"complex","1.5","117",84,"1.6","D~1.6"
"4.5",23.54,19310.6000000015,"complex","1.5","238",84,"1.2","D~1.2"
"2.5",100,6557.19999999925,"complex","0.5","238",84,"1.8","D~1.8"
"4.5",33,6030.69999999925,"complex","1","117",84,"1.2","D~1.2"
"4.5",66.67,4432,"complex","0.5","314",84,"1.2","D~1.2"
"5.5",8.47,3911.10000000149,"complex","0.66667","314",84,"1","D~1.0"
"4",40.48,5782.30000000075,"complex","2","314",84,"1.4","D~1.4"
"4.5",30.95,3695,"complex","2","238",84,"1.2","D~1.2"
"2.5",83,3350.70000000298,"complex","2","314",84,"1.8","D~1.8"
"2.5",83.73,4526.90000000224,"complex","2","117",84,"1.8","D~1.8"
"5.5",21.43,6128.60000000149,"complex","2","117",84,"1","D~1.0"
"2.5",97,3647.5,"complex","2","238",84,"1.8","D~1.8"
"5.5",13.89,5214.39999999851,"complex","1.5","314",84,"1","D~1.0"
"4.5",71.83,21028.8000000007,"complex","0.5","117",84,"1.2","D~1.2"
"5.5",21.43,4937.30000000075,"complex","0.5","314",84,"1","D~1.0"
"5.5",67.59,6652.39999999851,"complex","0.5","117",84,"1","D~1.0"
"3.5",78.44,4312.90000000224,"complex","1","314",84,"1.6","D~1.6"
"4",64.68,2869.39999999851,"complex","1.5","117",84,"1.4","D~1.4"
"4.5",46,5030.70000000298,"complex","1.5","314",84,"1.2","D~1.2"
"5.5",12.96,4529.80000000075,"complex","0.5","238",84,"1","D~1.0"
"4",82.41,6604.5,"complex","0.66667","238",84,"1.4","D~1.4"
"4.5",53.31,5534.90000000224,"complex","1","238",84,"1.2","D~1.2"
"4",80.95,7094.29999999702,"complex","0.5","238",84,"1.4","D~1.4"
"2.5",50,5794.20000000298,"complex","1.5","117",84,"1.8","D~1.8"
"4",57,8518.09999999776,"appealing","1.5","314",84,"1.4","D~1.4"
"3.5",33.99,2973.89999999851,"appealing","1.5","314",84,"1.6","D~1.6"
"4",24,4046.79999999702,"appealing","1.5","238",84,"1.4","D~1.4"
"2.5",0,3449.30000000075,"appealing","1.5","238",84,"1.8","D~1.8"
"3.5",17.06,3215.5,"appealing","2","314",84,"1.6","D~1.6"
"4.5",78.7,3660.80000000075,"appealing","0.66667","314",84,"1.2","D~1.2"
"2.5",0,5720.40000000224,"appealing","0.5","117",84,"1.8","D~1.8"
"5.5",94.05,4573.19999999925,"appealing","0.5","117",84,"1","D~1.0"
"5.5",100,5191.19999999925,"appealing","0.5","314",84,"1","D~1.0"
"4",51,6526.30000000075,"appealing","1","117",84,"1.4","D~1.4"
"4",64.42,3320.10000000149,"appealing","0.66667","117",84,"1.4","D~1.4"
"2.5",5.82,2685.80000000075,"appealing","1","117",84,"1.8","D~1.8"
"3.5",30.29,6471.30000000075,"appealing","0.66667","314",84,"1.6","D~1.6"
"3.5",20,10006.3999999985,"appealing","2","117",84,"1.6","D~1.6"
"3.5",14.55,3455.19999999925,"appealing","0.5","238",84,"1.6","D~1.6"
"4.5",80.42,4671.40000000224,"appealing","0.66667","238",84,"1.2","D~1.2"
"5.5",89.15,7742.5,"appealing","1.5","238",84,"1","D~1.0"
"5.5",74.47,9783,"appealing","0.66667","238",84,"1","D~1.0"
"4.5",68.65,4944.60000000149,"appealing","1.5","238",84,"1.2","D~1.2"
"3.5",21.96,2999.89999999851,"appealing","1","117",84,"1.6","D~1.6"
"2.5",3.97,3246.80000000075,"appealing","0.5","238",84,"1.8","D~1.8"
"2.5",0.93,5150.70000000298,"appealing","1.5","117",84,"1.8","D~1.8"
"3.5",27.25,3868,"appealing","2","238",84,"1.6","D~1.6"
"4",89.81,5119.30000000075,"appealing","2","238",84,"1.4","D~1.4"
"4",76.06,4158.40000000224,"appealing","0.5","238",84,"1.4","D~1.4"
"2.5",0,4487.29999999702,"appealing","1.5","314",84,"1.8","D~1.8"
"3.5",74,2958.89999999851,"appealing","0.5","314",84,"1.6","D~1.6"
"4",62.96,2287,"appealing","2","117",84,"1.4","D~1.4"
"4",49.07,2951,"appealing","1.5","117",84,"1.4","D~1.4"
"2.5",0,4626.89999999851,"appealing","0.5","314",84,"1.8","D~1.8"
"4",49.47,12043.3000000007,"appealing","1","238",84,"1.4","D~1.4"
"5.5",91,4646.20000000298,"appealing","1.5","117",84,"1","D~1.0"
"4",23.94,6663,"appealing","2","314",84,"1.4","D~1.4"
"4.5",73.54,3350.40000000224,"appealing","1","238",84,"1.2","D~1.2"
"3.5",49.34,5289.5,"appealing","1.5","117",84,"1.6","D~1.6"
"5.5",89.81,28060.3999999985,"appealing","0.5","238",84,"1","D~1.0"
"2.5",0,2726.19999999925,"appealing","1","238",84,"1.8","D~1.8"
"5.5",79,4659.10000000149,"appealing","1","238",84,"1","D~1.0"
"3.5",24.07,7707.19999999925,"appealing","0.5","117",84,"1.6","D~1.6"
"5.5",78,4983,"appealing","1","314",84,"1","D~1.0"
"4",39.95,3125.60000000149,"appealing","0.5","117",84,"1.4","D~1.4"
"5.5",80.42,3869.5,"appealing","2","117",84,"1","D~1.0"
"2.5",0.4,3294.5,"appealing","0.66667","314",84,"1.8","D~1.8"
"5.5",81.08,3361.80000000075,"appealing","0.66667","314",84,"1","D~1.0"
"4.5",50.13,8598.20000000298,"appealing","1.5","314",84,"1.2","D~1.2"
"2.5",3.44,3600.40000000224,"appealing","2","117",84,"1.8","D~1.8"
"4.5",96,4459.30000000075,"appealing","0.5","238",84,"1.2","D~1.2"
"3.5",14.42,8374.69999999925,"appealing","1","238",84,"1.6","D~1.6"
"4.5",91.67,4583,"appealing","2","238",84,"1.2","D~1.2"
"2.5",6.22,13695.6000000015,"appealing","2","238",84,"1.8","D~1.8"
"3.5",63,3701.5,"appealing","1.5","238",84,"1.6","D~1.6"
"5.5",79.76,8879.39999999851,"appealing","1.5","314",84,"1","D~1.0"
"5.5",75.53,4148.5,"appealing","2","238",84,"1","D~1.0"
"5.5",77.12,4614.79999999702,"appealing","2","314",84,"1","D~1.0"
"4.5",49.21,11303,"appealing","1","117",84,"1.2","D~1.2"
"2.5",0,4118.60000000149,"appealing","0.66667","117",84,"1.8","D~1.8"
"4.5",58,10158.3999999985,"appealing","0.66667","117",84,"1.2","D~1.2"
"2.5",5.56,4822.90000000224,"appealing","2","314",84,"1.8","D~1.8"
"5.5",100,4310.80000000075,"appealing","1","117",84,"1","D~1.0"
"5.5",100,8694.40000000224,"appealing","0.66667","117",84,"1","D~1.0"
"4.5",64.81,5039.39999999851,"appealing","2","117",84,"1.2","D~1.2"
"3.5",28.04,2863.09999999776,"appealing","1","314",84,"1.6","D~1.6"
"2.5",0.4,3382.80000000075,"appealing","0.66667","238",84,"1.8","D~1.8"
"3.5",30.82,4391.19999999925,"appealing","0.66667","238",84,"1.6","D~1.6"
"2.5",0.4,3454.5,"appealing","1","314",84,"1.8","D~1.8"
"3.5",44.44,3150.90000000224,"appealing","0.66667","117",84,"1.6","D~1.6"
"4.5",82.8,3494.59999999776,"appealing","2","314",84,"1.2","D~1.2"
"4",55.95,3719.40000000224,"appealing","0.5","314",84,"1.4","D~1.4"
"4.5",64.95,2878.79999999702,"appealing","0.5","117",84,"1.2","D~1.2"
"4",51.06,5814.69999999925,"appealing","0.66667","238",84,"1.4","D~1.4"
