"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",30,35947.7000000477,"complex","2","117",29,"1","D~1.0"
"4",60,7534.69999992847,"complex","0.5","314",29,"1.4","D~1.4"
"4",80.16,7871,"complex","0.5","117",29,"1.4","D~1.4"
"3.5",43,10431.2000000477,"complex","2","238",29,"1.6","D~1.6"
"4.5",15,13367.2999999523,"complex","1","238",29,"1.2","D~1.2"
"3.5",69.58,7743,"complex","0.5","238",29,"1.6","D~1.6"
"4",50.26,13846.9000000954,"complex","1","314",29,"1.4","D~1.4"
"4.5",46.03,11838.8000000715,"complex","0.66667","117",29,"1.2","D~1.2"
"3.5",64.55,5758.79999995232,"complex","2","314",29,"1.6","D~1.6"
"5.5",0,11055.6000000238,"complex","0.66667","238",29,"1","D~1.0"
"5.5",0,11822.5,"complex","0.5","238",29,"1","D~1.0"
"4.5",9.92,22207.1000000238,"complex","2","314",29,"1.2","D~1.2"
"4.5",56,10062.1999999285,"complex","0.5","117",29,"1.2","D~1.2"
"2.5",97,7793,"complex","1.5","238",29,"1.8","D~1.8"
"2.5",100,6869.29999995232,"complex","2","314",29,"1.8","D~1.8"
"3.5",96,9078.89999997616,"complex","0.5","117",29,"1.6","D~1.6"
"4",46.3,13159.4000000954,"complex","2","314",29,"1.4","D~1.4"
"4.5",42.06,6094.90000009537,"complex","1","117",29,"1.2","D~1.2"
"2.5",92.99,7159.40000009537,"complex","0.66667","314",29,"1.8","D~1.8"
"3.5",67.06,8238.80000007153,"complex","1.5","314",29,"1.6","D~1.6"
"5.5",19.71,10151.3999999762,"complex","0.5","314",29,"1","D~1.0"
"4",38.23,6110.69999992847,"complex","1","117",29,"1.4","D~1.4"
"4",27.25,5535.09999990463,"complex","1.5","238",29,"1.4","D~1.4"
"2.5",77.91,9839,"complex","1.5","314",29,"1.8","D~1.8"
"3.5",86.51,4031.10000002384,"complex","0.66667","314",29,"1.6","D~1.6"
"4",57,18022.8000000715,"complex","1.5","117",29,"1.4","D~1.4"
"4.5",21.96,4367.19999992847,"complex","1.5","314",29,"1.2","D~1.2"
"4",45.63,11215,"complex","2","117",29,"1.4","D~1.4"
"3.5",74.07,4807.19999992847,"complex","1","117",29,"1.6","D~1.6"
"2.5",89.42,3566.80000007153,"complex","2","117",29,"1.8","D~1.8"
"5.5",13.36,13990.5,"complex","1","117",29,"1","D~1.0"
"3.5",71.03,5710.60000002384,"complex","0.66667","238",29,"1.6","D~1.6"
"4",76,13943.9000000954,"complex","0.5","238",29,"1.4","D~1.4"
"2.5",91.4,3190.60000002384,"complex","1","314",29,"1.8","D~1.8"
"2.5",97,2903.5,"complex","0.5","117",29,"1.8","D~1.8"
"4.5",46.3,5910.79999995232,"complex","0.66667","238",29,"1.2","D~1.2"
"5.5",5.82,4896.30000007153,"complex","0.66667","314",29,"1","D~1.0"
"2.5",89.95,5182.60000002384,"complex","1","238",29,"1.8","D~1.8"
"5.5",5.29,11253.5,"complex","1.5","117",29,"1","D~1.0"
"4.5",17.72,4118.29999995232,"complex","0.5","314",29,"1.2","D~1.2"
"2.5",87.83,8735.40000009537,"complex","0.66667","238",29,"1.8","D~1.8"
"2.5",95,3358.39999997616,"complex","0.5","314",29,"1.8","D~1.8"
"2.5",86,12822.8000000715,"complex","2","238",29,"1.8","D~1.8"
"4",53.57,5704.79999995232,"complex","2","238",29,"1.4","D~1.4"
"3.5",68.39,12661.6999999285,"complex","1","314",29,"1.6","D~1.6"
"4.5",55.82,7596.70000004768,"complex","0.5","238",29,"1.2","D~1.2"
"3.5",67.46,5936,"complex","1.5","117",29,"1.6","D~1.6"
"3.5",73.68,9836.80000007153,"complex","2","117",29,"1.6","D~1.6"
"5.5",0,12278.6000000238,"complex","1.5","238",29,"1","D~1.0"
"2.5",96,5398.19999992847,"complex","0.66667","117",29,"1.8","D~1.8"
"4.5",42.86,6471.39999997616,"complex","2","117",29,"1.2","D~1.2"
"4.5",51.19,4783.09999990463,"complex","1.5","117",29,"1.2","D~1.2"
