"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",30.16,23108.1,"complex","1.5","314",77,"1","D~1.0"
"4",30.16,17007.8,"complex","0.5","238",77,"1.4","D~1.4"
"4",40.08,19382.2,"complex","1.5","314",77,"1.4","D~1.4"
"4.5",24.07,22823.5,"complex","0.66667","314",77,"1.2","D~1.2"
"2.5",44.97,10358.9,"complex","0.66667","314",77,"1.8","D~1.8"
"3.5",49.47,14679.3,"complex","1.5","238",77,"1.6","D~1.6"
"2.5",65.87,15486.6,"complex","0.5","238",77,"1.8","D~1.8"
"4",37.17,12880.4,"complex","1","238",77,"1.4","D~1.4"
"4.5",24.87,9317.69999999995,"complex","2","117",77,"1.2","D~1.2"
"2.5",70.11,12280,"complex","0.5","117",77,"1.8","D~1.8"
"5.5",20.37,14294.8,"complex","0.66667","117",77,"1","D~1.0"
"5.5",16.8,14495,"complex","2","314",77,"1","D~1.0"
"4.5",25.66,10431,"complex","0.66667","238",77,"1.2","D~1.2"
"4.5",31.75,26119.6,"complex","1","238",77,"1.2","D~1.2"
"4",43.39,7446.5,"complex","2","314",77,"1.4","D~1.4"
"3.5",55.29,7543.59999999998,"complex","0.66667","238",77,"1.6","D~1.6"
"3.5",58.6,13087.3,"complex","1.5","314",77,"1.6","D~1.6"
"3.5",59.13,14366.9,"complex","1.5","117",77,"1.6","D~1.6"
"4.5",19.97,17374.4,"complex","2","238",77,"1.2","D~1.2"
"3.5",56.75,13319.3999999999,"complex","1","238",77,"1.6","D~1.6"
"5.5",30.42,7742.90000000002,"complex","0.66667","314",77,"1","D~1.0"
"5.5",33.73,8847.5,"complex","0.5","117",77,"1","D~1.0"
"4",43.25,9663,"complex","1.5","238",77,"1.4","D~1.4"
"3.5",61,12439.7,"complex","0.5","117",77,"1.6","D~1.6"
"4.5",36.77,12878.6,"complex","1.5","314",77,"1.2","D~1.2"
"5.5",19.97,7918.59999999998,"complex","0.66667","238",77,"1","D~1.0"
"3.5",61.24,11133.1,"complex","2","314",77,"1.6","D~1.6"
"2.5",82,15135.3,"complex","0.5","314",77,"1.8","D~1.8"
"4.5",52.91,8015.20000000007,"complex","0.5","238",77,"1.2","D~1.2"
"2.5",72.35,12967.2,"complex","0.66667","117",77,"1.8","D~1.8"
"5.5",20.5,11414.6,"complex","1","314",77,"1","D~1.0"
"4",42.2,9495.29999999993,"complex","1","117",77,"1.4","D~1.4"
"5.5",25.13,21503.2,"complex","1","117",77,"1","D~1.0"
"3.5",46.3,7055.19999999995,"complex","2","117",77,"1.6","D~1.6"
"5.5",21.3,16175.2999999999,"complex","1.5","117",77,"1","D~1.0"
"2.5",60.32,11223.1,"complex","2","117",77,"1.8","D~1.8"
"2.5",70.24,10846.6,"complex","1","238",77,"1.8","D~1.8"
"5.5",19.58,12488.8,"complex","2","238",77,"1","D~1.0"
"4.5",36.9,18309.8,"complex","0.5","314",77,"1.2","D~1.2"
"4",45.77,9199.09999999998,"complex","2","238",77,"1.4","D~1.4"
"3.5",56.35,9015.19999999995,"complex","1","314",77,"1.6","D~1.6"
"4",42.72,14855.2000000001,"complex","0.66667","314",77,"1.4","D~1.4"
"4",46.3,10599.2,"complex","0.5","117",77,"1.4","D~1.4"
"4",45.11,9630.39999999991,"complex","0.66667","238",77,"1.4","D~1.4"
"3.5",65.21,10462.8,"complex","0.66667","314",77,"1.6","D~1.6"
"2.5",65.21,14983.2,"complex","2","238",77,"1.8","D~1.8"
"2.5",72.22,14758.6000000001,"complex","0.66667","238",77,"1.8","D~1.8"
"4",45.11,8528.19999999995,"complex","0.66667","117",77,"1.4","D~1.4"
"5.5",25.13,10142.3,"complex","0.5","238",77,"1","D~1.0"
"2.5",70.37,10871.8999999999,"complex","1","117",77,"1.8","D~1.8"
"2.5",69.84,8405,"complex","2","314",77,"1.8","D~1.8"
"3.5",54.1,3792.30000000005,"complex","0.5","314",77,"1.6","D~1.6"
"4",51,7014.90000000014,"complex","0.5","314",77,"1.4","D~1.4"
"4.5",36.38,10973.5,"complex","0.66667","117",77,"1.2","D~1.2"
"3.5",52.51,20382.8,"complex","2","238",77,"1.6","D~1.6"
"2.5",62.57,6199,"complex","1.5","314",77,"1.8","D~1.8"
"5.5",33.47,4406.79999999981,"complex","0.5","314",77,"1","D~1.0"
"3.5",51.98,4567.5,"complex","0.5","238",77,"1.6","D~1.6"
