"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",71.96,18933.8000000119,"complex","0.5","117",73,"1.4","D~1.4"
"3.5",49.07,6494.09999996424,"complex","0.66667","117",73,"1.6","D~1.6"
"4.5",12.96,5623.80000001192,"complex","1.5","117",73,"1.2","D~1.2"
"4.5",22.49,4703.59999996424,"complex","0.66667","314",73,"1.2","D~1.2"
"3.5",77.65,5390.39999997616,"complex","0.66667","314",73,"1.6","D~1.6"
"4.5",1,4374.69999998808,"complex","1.5","238",73,"1.2","D~1.2"
"2.5",99,4407.30000001192,"complex","1","238",73,"1.8","D~1.8"
"2.5",98,7783.10000002384,"complex","1.5","314",73,"1.8","D~1.8"
"4.5",0.93,3710.60000002384,"complex","1.5","314",73,"1.2","D~1.2"
"4.5",37.57,3415.19999998808,"complex","0.5","314",73,"1.2","D~1.2"
"3.5",48.68,3687.39999997616,"complex","0.5","314",73,"1.6","D~1.6"
"2.5",97,6135.10000002384,"complex","1.5","117",73,"1.8","D~1.8"
"4.5",7.41,4046.89999997616,"complex","1","314",73,"1.2","D~1.2"
"5.5",1.19,4471.30000001192,"complex","2","314",73,"1","D~1.0"
"2.5",100,10406.9000000358,"complex","0.5","314",73,"1.8","D~1.8"
"3.5",66.53,10775.6000000238,"complex","2","117",73,"1.6","D~1.6"
"4",61,4702.79999995232,"complex","0.5","314",73,"1.4","D~1.4"
"4",57.54,6631,"complex","0.66667","238",73,"1.4","D~1.4"
"4",64.68,2591.60000002384,"complex","0.66667","117",73,"1.4","D~1.4"
"4",39,10126.6000000238,"complex","1.5","117",73,"1.4","D~1.4"
"5.5",1.72,3335.59999996424,"complex","0.66667","117",73,"1","D~1.0"
"2.5",100,4870.90000003576,"complex","2","117",73,"1.8","D~1.8"
"4",1.72,6687.80000001192,"complex","2","238",73,"1.4","D~1.4"
"2.5",97,8374.60000002384,"complex","1.5","238",73,"1.8","D~1.8"
"5.5",2.38,3566.29999995232,"complex","2","238",73,"1","D~1.0"
"2.5",98,2815.5,"complex","1","314",73,"1.8","D~1.8"
"5.5",8.07,10511.3000000119,"complex","1","117",73,"1","D~1.0"
"2.5",96,4278.60000002384,"complex","1","117",73,"1.8","D~1.8"
"4.5",17.2,20440,"complex","0.66667","117",73,"1.2","D~1.2"
"3.5",81,6494.69999998808,"complex","0.5","117",73,"1.6","D~1.6"
"4",70.63,2894.80000001192,"complex","1","117",73,"1.4","D~1.4"
"3.5",91.14,3175.60000002384,"complex","1.5","117",73,"1.6","D~1.6"
"5.5",16,7303.30000001192,"complex","1.5","117",73,"1","D~1.0"
"4",19.44,4847,"complex","1.5","314",73,"1.4","D~1.4"
"3.5",25.53,6737.10000002384,"complex","1","314",73,"1.6","D~1.6"
"5.5",10,13589.3999999762,"complex","0.5","314",73,"1","D~1.0"
"4.5",6.88,8391.59999996424,"complex","0.5","238",73,"1.2","D~1.2"
"3.5",31,7950.30000001192,"complex","1","238",73,"1.6","D~1.6"
"3.5",36.38,2703.40000003576,"complex","0.5","238",73,"1.6","D~1.6"
"3.5",31.75,3744.19999998808,"complex","1.5","238",73,"1.6","D~1.6"
"5.5",5.82,3502.19999998808,"complex","0.5","117",73,"1","D~1.0"
"5.5",5.95,8647.80000001192,"complex","1.5","238",73,"1","D~1.0"
"4",11.51,7862,"complex","2","314",73,"1.4","D~1.4"
"5.5",4,13405.1999999881,"complex","1","314",73,"1","D~1.0"
"2.5",97,4230.80000001192,"complex","2","238",73,"1.8","D~1.8"
"3.5",48.02,5231.09999996424,"complex","2","238",73,"1.6","D~1.6"
"4",60.05,5367.30000001192,"complex","0.5","238",73,"1.4","D~1.4"
"5.5",6.48,3848.5,"complex","2","117",73,"1","D~1.0"
"5.5",2.12,5085.19999998808,"complex","1","238",73,"1","D~1.0"
"2.5",100,4279,"complex","0.5","117",73,"1.8","D~1.8"
"4.5",7.54,4279.80000001192,"complex","2","314",73,"1.2","D~1.2"
"4.5",12.7,6030.5,"complex","1","238",73,"1.2","D~1.2"
"5.5",5.56,7669.80000001192,"complex","0.5","238",73,"1","D~1.0"
"4",53.17,4590.90000003576,"complex","1","238",73,"1.4","D~1.4"
"5.5",39.68,3958.90000003576,"complex","0.66667","314",73,"1","D~1.0"
"4.5",6,5598.89999997616,"complex","2","238",73,"1.2","D~1.2"
"4",10.71,23009.5,"complex","2","117",73,"1.4","D~1.4"
"4",68.12,4011.69999998808,"complex","1.5","238",73,"1.4","D~1.4"
"3.5",52,5198.5,"complex","1.5","314",73,"1.6","D~1.6"
"4.5",66.53,12037,"complex","1","117",73,"1.2","D~1.2"
"2.5",96,3839.39999997616,"complex","0.66667","117",73,"1.8","D~1.8"
"4",73.02,3015.19999998808,"complex","1","314",73,"1.4","D~1.4"
"3.5",75.79,2558.60000002384,"complex","1","117",73,"1.6","D~1.6"
"3.5",83.6,4239.39999997616,"complex","2","314",73,"1.6","D~1.6"
"5.5",5.95,3873.09999996424,"complex","0.66667","238",73,"1","D~1.0"
"2.5",100,5179.80000001192,"complex","0.5","238",73,"1.8","D~1.8"
"4.5",84.13,5165.90000003576,"complex","0.5","117",73,"1.2","D~1.2"
"2.5",97,2486.10000002384,"complex","2","314",73,"1.8","D~1.8"
"2.5",100,3094.90000003576,"complex","0.66667","238",73,"1.8","D~1.8"
"5.5",16.53,4582.39999997616,"complex","1.5","314",73,"1","D~1.0"
"3.5",12,15615.3000000119,"complex","0.66667","238",73,"1.6","D~1.6"
"2.5",97,3696.19999998808,"complex","0.66667","314",73,"1.8","D~1.8"
