"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",55.42,13748.4000000358,"complex","2","238",49,"1.4","D~1.4"
"3.5",29.1,35510.4000000358,"complex","2","314",49,"1.6","D~1.6"
"2.5",99,3557.79999995232,"complex","1","314",49,"1.8","D~1.8"
"4",28.04,2831.29999995232,"complex","1","238",49,"1.4","D~1.4"
"3.5",94,4639.09999996424,"complex","0.5","117",49,"1.6","D~1.6"
"4",2.78,4559,"complex","2","117",49,"1.4","D~1.4"
"2.5",25.93,4494.5,"complex","1","117",49,"1.8","D~1.8"
"4.5",35.19,3671.5,"complex","0.66667","314",49,"1.2","D~1.2"
"3.5",23.41,3742.69999998808,"complex","1","314",49,"1.6","D~1.6"
"3.5",17.46,4295.19999998808,"complex","1","117",49,"1.6","D~1.6"
"2.5",80.29,4447.29999995232,"complex","0.5","117",49,"1.8","D~1.8"
"3.5",4.5,5695,"complex","1","238",49,"1.6","D~1.6"
"2.5",15.21,4158.59999996424,"complex","0.66667","238",49,"1.8","D~1.8"
"4.5",0,8751.5,"complex","0.66667","117",49,"1.2","D~1.2"
"5.5",0,6951.59999996424,"complex","0.5","238",49,"1","D~1.0"
"4.5",2.25,4175.19999998808,"complex","1.5","238",49,"1.2","D~1.2"
"4.5",7.94,4182.80000001192,"complex","0.5","238",49,"1.2","D~1.2"
"3.5",11.64,4064.19999998808,"complex","0.66667","314",49,"1.6","D~1.6"
"2.5",3.97,3670.20000004768,"complex","1","238",49,"1.8","D~1.8"
"4.5",0.13,3015.10000002384,"complex","1.5","117",49,"1.2","D~1.2"
"4",0.53,3367.30000001192,"complex","1.5","238",49,"1.4","D~1.4"
"5.5",0.13,3959.5,"complex","2","117",49,"1","D~1.0"
"3.5",1.72,4215.10000002384,"complex","2","238",49,"1.6","D~1.6"
"4",3.57,4390.70000004768,"complex","0.66667","238",49,"1.4","D~1.4"
"4.5",2,4063.10000002384,"complex","1","238",49,"1.2","D~1.2"
"4.5",3.57,3687.59999996424,"complex","0.66667","238",49,"1.2","D~1.2"
"4",14.68,4679,"complex","1.5","117",49,"1.4","D~1.4"
"2.5",39.15,5175.29999995232,"complex","2","314",49,"1.8","D~1.8"
