"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",80,74349.3999999985,"complex","1.5","314",45,"1.4","D~1.4"
"5.5",10.32,11239.1000000015,"complex","0.66667","117",45,"1","D~1.0"
"4.5",64.81,19846.700000003,"complex","2","314",45,"1.2","D~1.2"
"3.5",100,6559,"complex","0.66667","314",45,"1.6","D~1.6"
"4.5",69.71,11103.3000000045,"complex","1.5","314",45,"1.2","D~1.2"
"4",85.05,9047.20000000298,"complex","1","117",45,"1.4","D~1.4"
"2.5",100,6511.10000000149,"complex","1.5","117",45,"1.8","D~1.8"
"3.5",89.55,10911.900000006,"complex","2","238",45,"1.6","D~1.6"
"4",90,11862.8999999985,"complex","0.5","117",45,"1.4","D~1.4"
"3.5",94.58,11855,"complex","1","117",45,"1.6","D~1.6"
"5.5",5.16,13527.6000000015,"complex","2","238",45,"1","D~1.0"
"5.5",19.84,4806.60000000149,"complex","0.5","238",45,"1","D~1.0"
"3.5",79.5,9078.89999999851,"complex","1.5","314",45,"1.6","D~1.6"
"5.5",14.95,18695.799999997,"complex","1.5","314",45,"1","D~1.0"
"5.5",30,9654.79999999702,"complex","0.5","117",45,"1","D~1.0"
"2.5",100,4799.19999999553,"complex","1.5","238",45,"1.8","D~1.8"
"2.5",100,5959.60000000149,"complex","1","314",45,"1.8","D~1.8"
"3.5",95,8143,"complex","0.5","238",45,"1.6","D~1.6"
"3.5",79.5,12718.6000000015,"complex","2","314",45,"1.6","D~1.6"
"3.5",74.74,4535.10000000149,"complex","2","117",45,"1.6","D~1.6"
"4.5",60,13039,"complex","0.5","238",45,"1.2","D~1.2"
"4",69.71,6319.80000000447,"complex","0.5","314",45,"1.4","D~1.4"
"2.5",100,5192.10000000149,"complex","2","117",45,"1.8","D~1.8"
"4.5",70.11,7549.60000000149,"complex","0.66667","117",45,"1.2","D~1.2"
"4.5",39.95,11391.799999997,"complex","2","117",45,"1.2","D~1.2"
"5.5",15.21,6686.70000000298,"complex","0.66667","238",45,"1","D~1.0"
"4.5",55.03,26767.5,"complex","1.5","238",45,"1.2","D~1.2"
"3.5",65,6022.5,"complex","1.5","117",45,"1.6","D~1.6"
"4",55.03,6711,"complex","2","117",45,"1.4","D~1.4"
"3.5",69.58,6807.5,"complex","1","314",45,"1.6","D~1.6"
"3.5",80.03,7167.39999999851,"complex","0.66667","117",45,"1.6","D~1.6"
"5.5",5.29,8079.19999999553,"complex","2","314",45,"1","D~1.0"
"4",54.5,6926.89999999851,"complex","2","238",45,"1.4","D~1.4"
"4.5",30.16,10734.8999999985,"complex","2","238",45,"1.2","D~1.2"
"5.5",10.19,17215.6999999955,"complex","1.5","117",45,"1","D~1.0"
"4",69.97,7639.29999999702,"complex","1","238",45,"1.4","D~1.4"
"2.5",100,2831,"complex","0.5","238",45,"1.8","D~1.8"
"5.5",40,10383.299999997,"complex","0.5","314",45,"1","D~1.0"
"5.5",30,10415.299999997,"complex","1","117",45,"1","D~1.0"
"4",65,6494.89999999851,"complex","1.5","117",45,"1.4","D~1.4"
"4",60.05,4950.90000000596,"complex","2","314",45,"1.4","D~1.4"
"4.5",60.45,16343.200000003,"complex","1","238",45,"1.2","D~1.2"
"2.5",100,7865,"complex","2","314",45,"1.8","D~1.8"
"3.5",100,5221.19999999553,"complex","0.5","314",45,"1.6","D~1.6"
"4.5",84.66,9767.19999999553,"complex","0.5","314",45,"1.2","D~1.2"
"4.5",65.21,8958.5,"complex","1","117",45,"1.2","D~1.2"
"5.5",25,11487.6999999955,"complex","2","117",45,"1","D~1.0"
"2.5",100,4919.09999999404,"complex","1.5","314",45,"1.8","D~1.8"
"2.5",100,5886.70000000298,"complex","1","238",45,"1.8","D~1.8"
"3.5",90,10119.5,"complex","0.66667","238",45,"1.6","D~1.6"
"4",84.92,8631.89999999851,"complex","0.66667","117",45,"1.4","D~1.4"
"4",85.05,5101.09999999404,"complex","0.5","238",45,"1.4","D~1.4"
"5.5",34.52,5855.39999999851,"complex","1","314",45,"1","D~1.0"
"4.5",55,10687.1999999955,"complex","1.5","117",45,"1.2","D~1.2"
"2.5",100,2606.39999999851,"complex","0.66667","117",45,"1.8","D~1.8"
"2.5",100,4055.79999999702,"complex","2","238",45,"1.8","D~1.8"
"4.5",85.19,16288.3999999985,"complex","0.66667","314",45,"1.2","D~1.2"
"5.5",15.48,16941.3000000045,"complex","1","238",45,"1","D~1.0"
"5.5",20.24,9151.20000000298,"complex","0.66667","314",45,"1","D~1.0"
"2.5",100,5862.89999999851,"complex","0.5","314",45,"1.8","D~1.8"
"3.5",84.92,5606.60000000149,"complex","1.5","238",45,"1.6","D~1.6"
"4.5",79.63,25265.700000003,"complex","0.66667","238",45,"1.2","D~1.2"
"5.5",29.89,7383.30000000447,"complex","1.5","238",45,"1","D~1.0"
"2.5",100,3199.10000000149,"complex","0.66667","238",45,"1.8","D~1.8"
"4.5",85.05,5757.20000000298,"complex","0.5","117",45,"1.2","D~1.2"
"4",74.87,21424.6000000015,"complex","0.66667","238",45,"1.4","D~1.4"
"2.5",100,4605.5,"complex","0.66667","314",45,"1.8","D~1.8"
"4",84.92,17287.1000000015,"complex","0.66667","314",45,"1.4","D~1.4"
"3.5",74.87,15137.700000003,"complex","1","238",45,"1.6","D~1.6"
"2.5",100,4636.10000000149,"complex","0.5","117",45,"1.8","D~1.8"
"2.5",100,4303.29999999702,"complex","1","117",45,"1.8","D~1.8"
"4",80.16,8008.40000000596,"complex","1.5","238",45,"1.4","D~1.4"
"4.5",70.37,9573.80000000447,"complex","1","314",45,"1.2","D~1.2"
"3.5",90.08,4383,"complex","0.5","117",45,"1.6","D~1.6"
"4",80.03,12055.400000006,"complex","1","314",45,"1.4","D~1.4"
"5.5",85.45,15045,"appealing","1.5","238",45,"1","D~1.0"
"4.5",34.66,4590.5,"appealing","0.66667","238",45,"1.2","D~1.2"
"4",10.32,5214.79999999702,"appealing","1","238",45,"1.4","D~1.4"
"5.5",69.58,8015.30000000447,"appealing","0.66667","117",45,"1","D~1.0"
"3.5",0.4,3711.10000000149,"appealing","2","117",45,"1.6","D~1.6"
"2.5",0,2903.20000000298,"appealing","1.5","238",45,"1.8","D~1.8"
"2.5",0.4,3182.70000000298,"appealing","0.66667","117",45,"1.8","D~1.8"
"3.5",0.13,3766.10000000149,"appealing","0.66667","117",45,"1.6","D~1.6"
"4.5",4.63,5503.20000000298,"appealing","0.5","117",45,"1.2","D~1.2"
"4.5",5.16,3919.29999999702,"appealing","0.5","238",45,"1.2","D~1.2"
"3.5",0,5526.70000000298,"appealing","1","117",45,"1.6","D~1.6"
"3.5",0,4607.5,"appealing","0.5","314",45,"1.6","D~1.6"
"4",4.76,4175.09999999404,"appealing","0.66667","238",45,"1.4","D~1.4"
"5.5",79.5,6071.20000000298,"appealing","0.66667","238",45,"1","D~1.0"
"4",10.19,5198.59999999404,"appealing","1","314",45,"1.4","D~1.4"
"2.5",0,4247.09999999404,"appealing","1","117",45,"1.8","D~1.8"
"2.5",0.13,2551.19999999553,"appealing","0.5","314",45,"1.8","D~1.8"
