"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",19.71,26556.0999999642,"complex","0.5","117",17,"1.4","D~1.4"
"3.5",44.18,7935.19999998808,"complex","0.66667","238",17,"1.6","D~1.6"
"4",19.05,7478.60000002384,"complex","2","238",17,"1.4","D~1.4"
"5.5",2.51,6663.20000004768,"complex","1","117",17,"1","D~1.0"
"2.5",81.61,4911.09999996424,"complex","1.5","117",17,"1.8","D~1.8"
"3.5",51.98,5142.5,"complex","2","314",17,"1.6","D~1.6"
"3.5",66.53,4863,"complex","0.66667","314",17,"1.6","D~1.6"
"5.5",13.23,5495,"complex","0.66667","117",17,"1","D~1.0"
"3.5",56.48,5264,"complex","0.66667","117",17,"1.6","D~1.6"
"5.5",0.93,5246.90000003576,"complex","2","238",17,"1","D~1.0"
"4",50.53,9526.80000001192,"complex","0.5","314",17,"1.4","D~1.4"
"5.5",8.6,9582.60000002384,"complex","1","314",17,"1","D~1.0"
"4.5",31.08,4191.39999997616,"complex","2","117",17,"1.2","D~1.2"
"4.5",25.26,8015.79999995232,"complex","1.5","238",17,"1.2","D~1.2"
"4.5",38.62,5326.69999998808,"complex","0.66667","238",17,"1.2","D~1.2"
"5.5",4.1,7310.80000001192,"complex","1.5","238",17,"1","D~1.0"
"4",54.5,11751.3000000119,"complex","1.5","238",17,"1.4","D~1.4"
"4.5",46.83,6526.90000003576,"complex","1","238",17,"1.2","D~1.2"
"4.5",63.62,11759.6999999881,"complex","0.5","314",17,"1.2","D~1.2"
"2.5",94,8342.60000002384,"complex","0.66667","238",17,"1.8","D~1.8"
"4",69.97,8719,"complex","1","117",17,"1.4","D~1.4"
"4.5",45.37,5063.20000004768,"complex","1","314",17,"1.2","D~1.2"
"3.5",68.65,6495,"complex","2","117",17,"1.6","D~1.6"
"3.5",80.42,6687.30000001192,"complex","0.5","117",17,"1.6","D~1.6"
"4",66.01,5599.39999997616,"complex","1.5","117",17,"1.4","D~1.4"
"4",58.47,5535.09999996424,"complex","0.66667","314",17,"1.4","D~1.4"
"4.5",37.17,7271.19999998808,"complex","2","238",17,"1.2","D~1.2"
"4.5",45,5686.80000001192,"complex","2","314",17,"1.2","D~1.2"
"4.5",46.56,7783.10000002384,"complex","1.5","117",17,"1.2","D~1.2"
"4",52.38,6535.39999997616,"complex","2","117",17,"1.4","D~1.4"
"5.5",9,8830.80000001192,"complex","1.5","314",17,"1","D~1.0"
"2.5",90.08,10022.5,"complex","2","238",17,"1.8","D~1.8"
"5.5",17.59,4254.90000003576,"complex","2","117",17,"1","D~1.0"
"2.5",98,5999.5,"complex","0.5","314",17,"1.8","D~1.8"
"4.5",59.66,9431.30000001192,"complex","0.5","238",17,"1.2","D~1.2"
"2.5",83.6,4919.10000002384,"complex","1.5","238",17,"1.8","D~1.8"
"5.5",34.66,11207.5,"complex","0.5","117",17,"1","D~1.0"
"2.5",89.55,9552.80000001192,"complex","2","314",17,"1.8","D~1.8"
"4",85.05,5861.30000001192,"complex","0.66667","117",17,"1.4","D~1.4"
"4",81,5895.30000001192,"complex","1","314",17,"1.4","D~1.4"
"4",77.78,7158.60000002384,"complex","1.5","314",17,"1.4","D~1.4"
"2.5",96,4007.5,"complex","1","314",17,"1.8","D~1.8"
"3.5",85.98,6398.89999997616,"complex","1","117",17,"1.6","D~1.6"
"3.5",78.57,7695.19999998808,"complex","2","238",17,"1.6","D~1.6"
"3.5",84.66,3455.19999998808,"complex","1","314",17,"1.6","D~1.6"
"5.5",20.11,15327.2999999523,"complex","0.5","314",17,"1","D~1.0"
"4.5",34.13,6871.30000001192,"complex","1.5","314",17,"1.2","D~1.2"
"4.5",51.06,8967.30000001192,"complex","0.66667","117",17,"1.2","D~1.2"
"2.5",89.29,4542.40000003576,"complex","0.66667","117",17,"1.8","D~1.8"
"3.5",78.7,5551.09999996424,"complex","1.5","314",17,"1.6","D~1.6"
"4",76.19,12990.5,"complex","0.5","238",17,"1.4","D~1.4"
"2.5",91.8,7081.69999998808,"complex","0.66667","314",17,"1.8","D~1.8"
"2.5",99,10572.6999999881,"complex","2","117",17,"1.8","D~1.8"
"3.5",87.7,6783.09999996424,"complex","0.5","238",17,"1.6","D~1.6"
"5.5",13.1,9926.69999998808,"complex","0.66667","314",17,"1","D~1.0"
"3.5",72.35,9480.5,"complex","0.5","314",17,"1.6","D~1.6"
"5.5",17.2,6717.59999996424,"complex","0.66667","238",17,"1","D~1.0"
"3.5",77.25,9871.30000001192,"complex","1.5","238",17,"1.6","D~1.6"
"2.5",90.74,4750.90000003576,"complex","0.5","238",17,"1.8","D~1.8"
"4.5",68.78,8183.39999997616,"complex","1","117",17,"1.2","D~1.2"
"4",75.79,7472.39999997616,"complex","2","314",17,"1.4","D~1.4"
"2.5",92.2,5757.29999995232,"complex","0.5","117",17,"1.8","D~1.8"
"2.5",97,4831.30000001192,"complex","1","238",17,"1.8","D~1.8"
"5.5",33.33,9287.39999997616,"complex","0.5","238",17,"1","D~1.0"
"3.5",60.85,11590.5,"complex","1","238",17,"1.6","D~1.6"
"4.5",57.14,8262.90000003576,"complex","0.66667","314",17,"1.2","D~1.2"
"5.5",1.32,12631.4000000358,"complex","2","314",17,"1","D~1.0"
"5.5",6,6486.69999998808,"complex","1.5","117",17,"1","D~1.0"
"4.5",35.71,6455.29999995232,"complex","0.5","117",17,"1.2","D~1.2"
"4",47.49,8487,"complex","1","238",17,"1.4","D~1.4"
"4",58.33,7759.19999998808,"complex","0.66667","238",17,"1.4","D~1.4"
"2.5",98,10094.8999999762,"complex","1.5","314",17,"1.8","D~1.8"
"3.5",89.29,3470.80000001192,"complex","1.5","117",17,"1.6","D~1.6"
"2.5",100,8489.09999996424,"complex","1","117",17,"1.8","D~1.8"
"5.5",6.22,9781.10000002384,"complex","1","238",17,"1","D~1.0"
"5.5",84,21301.9000000358,"relaxing","0.5","238",17,"1","D~1.0"
"2.5",4,8357.5,"relaxing","1","314",17,"1.8","D~1.8"
"3.5",25.79,9943.5,"relaxing","0.66667","117",17,"1.6","D~1.6"
"2.5",10.71,4022.10000002384,"relaxing","0.5","314",17,"1.8","D~1.8"
"4.5",92,16519.0999999642,"relaxing","2","314",17,"1.2","D~1.2"
"5.5",97,6430.89999997616,"relaxing","1.5","117",17,"1","D~1.0"
"4.5",58.47,6822.89999997616,"relaxing","0.66667","314",17,"1.2","D~1.2"
"4",38.89,4937.59999996424,"relaxing","0.66667","314",17,"1.4","D~1.4"
"5.5",65.34,7436.80000001192,"relaxing","0.66667","314",17,"1","D~1.0"
"2.5",9.13,5326.80000001192,"relaxing","0.5","117",17,"1.8","D~1.8"
"5.5",97,9485.69999998808,"relaxing","2","314",17,"1","D~1.0"
"5.5",80.16,8110.30000001192,"relaxing","1.5","314",17,"1","D~1.0"
"3.5",34.79,4800.10000002384,"relaxing","1","314",17,"1.6","D~1.6"
"4.5",55.69,7774.69999998808,"relaxing","1.5","238",17,"1.2","D~1.2"
"4.5",44.31,6922.29999995232,"relaxing","1","314",17,"1.2","D~1.2"
"4",29.63,6227.39999997616,"relaxing","1","117",17,"1.4","D~1.4"
"4",19.58,9838.40000003576,"relaxing","1","314",17,"1.4","D~1.4"
"5.5",51.06,8134.5,"relaxing","1","117",17,"1","D~1.0"
"3.5",35.58,14346.8999999762,"relaxing","2","314",17,"1.6","D~1.6"
"5.5",85.05,11434.8999999762,"relaxing","2","117",17,"1","D~1.0"
"4.5",63.23,7207.19999998808,"relaxing","1","238",17,"1.2","D~1.2"
"4.5",46.96,6630.60000002384,"relaxing","0.66667","238",17,"1.2","D~1.2"
"2.5",5.03,5737.69999998808,"relaxing","0.5","238",17,"1.8","D~1.8"
"2.5",1.72,6782.30000001192,"relaxing","0.66667","314",17,"1.8","D~1.8"
"4",17.06,5269.09999996424,"relaxing","1.5","238",17,"1.4","D~1.4"
"4",38.36,7031,"relaxing","2","314",17,"1.4","D~1.4"
"5.5",59.92,7022.89999997616,"relaxing","1.5","238",17,"1","D~1.0"
"3.5",34.39,7263.20000004768,"relaxing","1.5","314",17,"1.6","D~1.6"
"4",26.06,4799.10000002384,"relaxing","1","238",17,"1.4","D~1.4"
"4",22,3815.19999998808,"relaxing","0.66667","117",17,"1.4","D~1.4"
"2.5",9.39,6366.89999997616,"relaxing","0.66667","238",17,"1.8","D~1.8"
"3.5",1.72,9408.39999997616,"relaxing","0.5","314",17,"1.6","D~1.6"
"4",3.84,8381.69999998808,"relaxing","0.5","117",17,"1.4","D~1.4"
"2.5",16.8,7750.5,"relaxing","2","117",17,"1.8","D~1.8"
"4",11.9,6298.10000002384,"relaxing","0.66667","238",17,"1.4","D~1.4"
"4.5",28.84,7476.10000002384,"relaxing","1.5","314",17,"1.2","D~1.2"
"3.5",37.3,9062.30000001192,"relaxing","1","117",17,"1.6","D~1.6"
"4.5",17.59,9657.39999997616,"relaxing","0.5","238",17,"1.2","D~1.2"
"4",52.38,12388.8000000119,"relaxing","2","117",17,"1.4","D~1.4"
"4.5",38.36,10043.1999999881,"relaxing","0.5","314",17,"1.2","D~1.2"
"3.5",23.54,7131.09999996424,"relaxing","0.5","238",17,"1.6","D~1.6"
"4",21.56,6831.89999997616,"relaxing","0.5","238",17,"1.4","D~1.4"
