"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",35.05,19028.299999997,"complex","0.66667","238",62,"1.6","D~1.6"
"2.5",44.97,12486.700000003,"complex","1","314",62,"1.8","D~1.8"
"5.5",24.34,17678.6999999955,"complex","1","117",62,"1","D~1.0"
"4",53.7,11807.1000000015,"complex","0.66667","314",62,"1.4","D~1.4"
"4",58.99,13126.700000003,"complex","0.5","117",62,"1.4","D~1.4"
"5.5",37.83,15551.900000006,"complex","0.5","117",62,"1","D~1.0"
"3.5",28.84,11239.5,"complex","1.5","314",62,"1.6","D~1.6"
"4",54.63,9230.70000000298,"complex","0.66667","117",62,"1.4","D~1.4"
"4.5",67.33,8911.10000000149,"complex","0.5","314",62,"1.2","D~1.2"
"2.5",63.89,13910.6000000015,"complex","1.5","117",62,"1.8","D~1.8"
"4",23,14695,"complex","1.5","314",62,"1.4","D~1.4"
"4.5",36.11,11798.8999999985,"complex","0.66667","238",62,"1.2","D~1.2"
"3.5",30.82,7831.5,"complex","1","117",62,"1.6","D~1.6"
"4.5",53.57,9687.10000000149,"complex","0.5","238",62,"1.2","D~1.2"
"2.5",60.98,7527.60000000149,"complex","1.5","238",62,"1.8","D~1.8"
"4",35.58,8063.09999999404,"complex","1","314",62,"1.4","D~1.4"
"5.5",69.71,17239.1999999955,"complex","1","238",62,"1","D~1.0"
"3.5",47.22,10607.3999999985,"complex","1.5","117",62,"1.6","D~1.6"
"2.5",58.73,8390.79999999702,"complex","1","238",62,"1.8","D~1.8"
"4.5",64.81,13247,"complex","1","238",62,"1.2","D~1.2"
"3.5",32.14,5230.5,"complex","2","117",62,"1.6","D~1.6"
"5.5",60.71,9391.89999999851,"complex","0.66667","117",62,"1","D~1.0"
"4",47.09,9839.79999999702,"complex","2","314",62,"1.4","D~1.4"
"2.5",58.6,7469.89999999851,"complex","0.66667","117",62,"1.8","D~1.8"
"4.5",48.94,11583.1000000015,"complex","1.5","117",62,"1.2","D~1.2"
"2.5",64,5614.89999999851,"complex","0.5","117",62,"1.8","D~1.8"
"3.5",67,8183.20000000298,"complex","0.5","117",62,"1.6","D~1.6"
"4.5",36.77,16351.3999999985,"complex","1.5","314",62,"1.2","D~1.2"
"4",77.25,11424.200000003,"complex","0.5","238",62,"1.4","D~1.4"
"2.5",69.84,6013.80000000447,"complex","0.5","238",62,"1.8","D~1.8"
"4.5",72.75,6086.39999999851,"complex","0.66667","314",62,"1.2","D~1.2"
"2.5",64.68,4327.5,"complex","2","314",62,"1.8","D~1.8"
"3.5",37.83,7783.20000000298,"complex","2","238",62,"1.6","D~1.6"
"3.5",62.83,4127.30000000447,"complex","0.66667","314",62,"1.6","D~1.6"
"2.5",69.58,3502.60000000149,"complex","0.5","314",62,"1.8","D~1.8"
"2.5",53.57,5375.5,"complex","2","117",62,"1.8","D~1.8"
"2.5",66.01,7599.30000000447,"complex","1","117",62,"1.8","D~1.8"
"4.5",72.35,18735.200000003,"complex","1.5","238",62,"1.2","D~1.2"
"2.5",49,8126.39999999851,"complex","2","238",62,"1.8","D~1.8"
"4.5",67.33,6199.39999999851,"complex","1","314",62,"1.2","D~1.2"
"4",53.97,11334.8999999985,"complex","2","238",62,"1.4","D~1.4"
"3.5",43.39,20503,"complex","1","314",62,"1.6","D~1.6"
"2.5",61.11,4967.40000000596,"complex","0.66667","314",62,"1.8","D~1.8"
"4",62.96,4582.90000000596,"complex","1","117",62,"1.4","D~1.4"
"4.5",66,5503.70000000298,"complex","0.5","117",62,"1.2","D~1.2"
"4",34,10318.5,"complex","1.5","238",62,"1.4","D~1.4"
"3.5",66.53,4942.60000000149,"complex","0.5","314",62,"1.6","D~1.6"
"3.5",56.48,5985.70000000298,"complex","1","238",62,"1.6","D~1.6"
"5.5",34.52,11476.799999997,"complex","0.5","238",62,"1","D~1.0"
"5.5",46.3,13888.6000000015,"complex","0.5","314",62,"1","D~1.0"
"5.5",29.37,23405,"complex","1.5","238",62,"1","D~1.0"
"2.5",64.95,5318.89999999851,"complex","0.66667","238",62,"1.8","D~1.8"
"2.5",54.1,3662.60000000149,"complex","1.5","314",62,"1.8","D~1.8"
"4",58.33,4247.29999999702,"complex","0.66667","238",62,"1.4","D~1.4"
"4.5",42.99,4119.29999999702,"complex","2","314",62,"1.2","D~1.2"
"4",41.93,18430.8999999985,"complex","1","238",62,"1.4","D~1.4"
"5.5",20,12103.1000000015,"complex","1.5","117",62,"1","D~1.0"
"5.5",24.74,4454.5,"complex","2","117",62,"1","D~1.0"
"5.5",19,7910.79999999702,"complex","0.66667","238",62,"1","D~1.0"
"4",55.03,9974.70000000298,"complex","2","117",62,"1.4","D~1.4"
"5.5",32.8,10999.1000000015,"complex","2","314",62,"1","D~1.0"
"5.5",35.32,9900.70000000298,"complex","1","314",62,"1","D~1.0"
"3.5",57.41,4656.09999999404,"complex","0.5","238",62,"1.6","D~1.6"
"5.5",30.03,15077.6000000015,"complex","0.66667","314",62,"1","D~1.0"
"4",25,9152.60000000149,"complex","1.5","117",62,"1.4","D~1.4"
"3.5",59.92,4756.5,"complex","0.66667","117",62,"1.6","D~1.6"
"4.5",48.81,8225,"complex","1","117",62,"1.2","D~1.2"
"5.5",28.31,7509,"complex","1.5","314",62,"1","D~1.0"
"4.5",51.85,9262.5,"complex","0.66667","117",62,"1.2","D~1.2"
"4.5",28.84,9342.80000000447,"complex","2","117",62,"1.2","D~1.2"
"4.5",20.11,3807.39999999851,"complex","2","238",62,"1.2","D~1.2"
"3.5",30.95,3150.70000000298,"complex","1.5","238",62,"1.6","D~1.6"
"5.5",29.89,10406.200000003,"complex","2","238",62,"1","D~1.0"
"4",52.38,5430.80000000447,"complex","0.5","314",62,"1.4","D~1.4"
"3.5",31,5775.39999999851,"complex","2","314",62,"1.6","D~1.6"
"4",55,15338.1000000015,"appealing","2","238",62,"1.4","D~1.4"
"4.5",34.66,5040,"appealing","0.5","117",62,"1.2","D~1.2"
"4.5",40.08,5363.39999999851,"appealing","0.5","314",62,"1.2","D~1.2"
"5.5",73.02,7048.29999999702,"appealing","0.5","117",62,"1","D~1.0"
"3.5",27.91,4451,"appealing","1","238",62,"1.6","D~1.6"
"3.5",34.79,4783.40000000596,"appealing","0.66667","117",62,"1.6","D~1.6"
"4",37.17,10686.5,"appealing","0.5","238",62,"1.4","D~1.4"
"5.5",82.01,9630.80000000447,"appealing","1","238",62,"1","D~1.0"
"4.5",61.51,5381.60000000149,"appealing","1.5","314",62,"1.2","D~1.2"
"2.5",10.05,3840.10000000149,"appealing","1","314",62,"1.8","D~1.8"
"3.5",15.61,4325.5,"appealing","1","314",62,"1.6","D~1.6"
"5.5",72.88,9105.29999999702,"appealing","1.5","117",62,"1","D~1.0"
"2.5",18.78,5114.09999999404,"appealing","2","314",62,"1.8","D~1.8"
"5.5",88,13927,"appealing","2","117",62,"1","D~1.0"
"2.5",8,4214.30000000447,"appealing","0.66667","314",62,"1.8","D~1.8"
"5.5",62,9646.90000000596,"appealing","1","314",62,"1","D~1.0"
"4.5",55.16,7551.10000000149,"appealing","1.5","117",62,"1.2","D~1.2"
"2.5",6,4646.60000000149,"appealing","0.5","117",62,"1.8","D~1.8"
"2.5",12.96,3567.09999999404,"appealing","1","117",62,"1.8","D~1.8"
"4.5",46.69,5446.10000000149,"appealing","1","117",62,"1.2","D~1.2"
"4",58,7358.5,"appealing","1.5","117",62,"1.4","D~1.4"
"4.5",40.34,6846.89999999851,"appealing","2","117",62,"1.2","D~1.2"
"4.5",35.58,11439.400000006,"appealing","1","314",62,"1.2","D~1.2"
"5.5",80.29,21182.200000003,"appealing","1.5","238",62,"1","D~1.0"
"5.5",66,6978.60000000149,"appealing","1","117",62,"1","D~1.0"
"3.5",42.86,4505.79999999702,"appealing","1.5","314",62,"1.6","D~1.6"
"4.5",33.73,5708,"appealing","2","314",62,"1.2","D~1.2"
"4",41.67,5891,"appealing","1","238",62,"1.4","D~1.4"
"4.5",21.96,4339.09999999404,"appealing","0.66667","314",62,"1.2","D~1.2"
"5.5",65,6935,"appealing","0.66667","238",62,"1","D~1.0"
"4.5",37,8542.60000000149,"appealing","0.66667","238",62,"1.2","D~1.2"
"3.5",24.74,3561.20000000298,"appealing","0.66667","314",62,"1.6","D~1.6"
"2.5",12.57,2949.10000000149,"appealing","0.66667","238",62,"1.8","D~1.8"
"2.5",14.68,2542,"appealing","1.5","314",62,"1.8","D~1.8"
"4",35.32,3790.60000000149,"appealing","2","314",62,"1.4","D~1.4"
"4.5",46.83,5799,"appealing","0.5","238",62,"1.2","D~1.2"
"2.5",17,3199.10000000149,"appealing","1","238",62,"1.8","D~1.8"
"3.5",12.7,5702.79999999702,"appealing","1.5","238",62,"1.6","D~1.6"
"4",32.94,4998.69999999553,"appealing","1.5","314",62,"1.4","D~1.4"
"3.5",36.64,3286.29999999702,"appealing","2","314",62,"1.6","D~1.6"
"2.5",18.39,2862.79999999702,"appealing","0.66667","117",62,"1.8","D~1.8"
"4.5",67.59,5398.89999999851,"appealing","2","238",62,"1.2","D~1.2"
"3.5",39,4046.69999999553,"appealing","2","117",62,"1.6","D~1.6"
"2.5",19.44,5662.20000000298,"appealing","2","238",62,"1.8","D~1.8"
"5.5",74.87,6563,"appealing","0.66667","117",62,"1","D~1.0"
"3.5",27.65,11122.799999997,"appealing","0.5","238",62,"1.6","D~1.6"
"2.5",16.93,3326.70000000298,"appealing","0.5","238",62,"1.8","D~1.8"
"5.5",69.18,28598.8999999985,"appealing","2","314",62,"1","D~1.0"
"2.5",7.8,2643.5,"appealing","0.5","314",62,"1.8","D~1.8"
"3.5",14.29,2335.10000000149,"appealing","0.66667","238",62,"1.6","D~1.6"
"4",30.03,5351.39999999851,"appealing","0.5","117",62,"1.4","D~1.4"
"4",24.87,3710.79999999702,"appealing","1","314",62,"1.4","D~1.4"
"5.5",80.16,3998.80000000447,"appealing","1.5","314",62,"1","D~1.0"
"4",35.85,4423.20000000298,"appealing","0.5","314",62,"1.4","D~1.4"
"5.5",47.35,6863,"appealing","0.5","314",62,"1","D~1.0"
"4",28.44,8701.29999999702,"appealing","2","117",62,"1.4","D~1.4"
"5.5",75.66,4806.70000000298,"appealing","0.5","238",62,"1","D~1.0"
"5.5",72,4806.70000000298,"appealing","0.66667","314",62,"1","D~1.0"
"3.5",14.81,5078.60000000149,"appealing","1","117",62,"1.6","D~1.6"
"4",26.19,3542.80000000447,"appealing","1","117",62,"1.4","D~1.4"
"5.5",87.17,7566.60000000149,"appealing","2","238",62,"1","D~1.0"
"2.5",3.97,2823.30000000447,"appealing","1.5","117",62,"1.8","D~1.8"
"4.5",20.5,3558.20000000298,"appealing","1.5","238",62,"1.2","D~1.2"
"3.5",28.97,2664.39999999851,"appealing","1.5","117",62,"1.6","D~1.6"
"2.5",6.75,2717.20000000298,"appealing","1.5","238",62,"1.8","D~1.8"
"3.5",28.44,6247.59999999404,"appealing","0.5","117",62,"1.6","D~1.6"
"4",25.4,4486.80000000447,"appealing","1.5","238",62,"1.4","D~1.4"
"4",30.95,17862.6000000015,"appealing","0.66667","314",62,"1.4","D~1.4"
"3.5",17.2,2364.70000000298,"appealing","0.5","314",62,"1.6","D~1.6"
"3.5",48,4580.89999999851,"appealing","2","238",62,"1.6","D~1.6"
"4.5",41.93,2932.10000000149,"appealing","0.66667","117",62,"1.2","D~1.2"
"4",39.02,3432.69999999553,"appealing","0.66667","238",62,"1.4","D~1.4"
"4",29,5573,"appealing","0.66667","117",62,"1.4","D~1.4"
"2.5",50.26,6174.80000000447,"appealing","2","117",62,"1.8","D~1.8"
"4.5",61.64,8159.10000000149,"appealing","1","238",62,"1.2","D~1.2"
"5.5",58.07,10362.8999999985,"interesting","2","314",62,"1","D~1.0"
"2.5",36.51,4927.39999999851,"interesting","0.66667","238",62,"1.8","D~1.8"
"2.5",22.88,7190.39999999851,"interesting","1.5","117",62,"1.8","D~1.8"
"4",51.72,8334.69999999553,"interesting","2","117",62,"1.4","D~1.4"
"4",49.21,5430.5,"interesting","2","314",62,"1.4","D~1.4"
"5.5",33.33,52046.1999999955,"interesting","1.5","314",62,"1","D~1.0"
"3.5",35.85,4575.20000000298,"interesting","1","117",62,"1.6","D~1.6"
"4",35.32,3054.5,"interesting","1","117",62,"1.4","D~1.4"
"5.5",67.59,11262.700000003,"interesting","1.5","238",62,"1","D~1.0"
"3.5",37.96,4935.29999999702,"interesting","2","314",62,"1.6","D~1.6"
"4",30.95,5408.89999999851,"interesting","1","314",62,"1.4","D~1.4"
"4",39.81,4571.89999999851,"interesting","2","238",62,"1.4","D~1.4"
"5.5",61.24,6663,"interesting","0.5","314",62,"1","D~1.0"
"4.5",52,7311.5,"interesting","0.66667","238",62,"1.2","D~1.2"
