"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",76,28637.8999999985,"complex","1.5","117",44,"1.6","D~1.6"
"4.5",49.34,4695.69999999553,"complex","1.5","238",44,"1.2","D~1.2"
"3.5",56.88,4199,"complex","0.66667","117",44,"1.6","D~1.6"
"3.5",59.52,2767.29999999702,"complex","0.5","314",44,"1.6","D~1.6"
"4",67.99,2885.10000000149,"complex","0.66667","117",44,"1.4","D~1.4"
"4.5",47.09,4687.19999999553,"complex","1","314",44,"1.2","D~1.2"
"2.5",80.16,3855.60000000149,"complex","2","117",44,"1.8","D~1.8"
"4.5",95,7959.30000000447,"complex","0.5","314",44,"1.2","D~1.2"
"4.5",90,5671,"complex","0.5","238",44,"1.2","D~1.2"
"5.5",44.71,3335.39999999851,"complex","1.5","314",44,"1","D~1.0"
"3.5",47.09,3159.39999999851,"complex","1","314",44,"1.6","D~1.6"
"2.5",29.63,3855.5,"complex","1.5","238",44,"1.8","D~1.8"
"2.5",23.15,1911.30000000447,"complex","2","314",44,"1.8","D~1.8"
"5.5",47.75,2438.90000000596,"complex","0.66667","314",44,"1","D~1.0"
"4",51.72,3023.39999999851,"complex","1.5","314",44,"1.4","D~1.4"
"2.5",27.91,3295,"complex","1.5","117",44,"1.8","D~1.8"
"4.5",97,2991.29999999702,"complex","0.5","117",44,"1.2","D~1.2"
"4.5",90.87,3736,"complex","2","117",44,"1.2","D~1.2"
"3.5",48.94,2334.10000000149,"complex","2","117",44,"1.6","D~1.6"
"2.5",25.93,2808.10000000149,"complex","0.66667","117",44,"1.8","D~1.8"
"3.5",24.74,2374.70000000298,"complex","1","117",44,"1.6","D~1.6"
"4.5",76.06,3431.89999999851,"complex","1","117",44,"1.2","D~1.2"
"2.5",4,4231.90000000596,"complex","0.66667","238",44,"1.8","D~1.8"
"2.5",4.89,2094.29999999702,"complex","0.66667","314",44,"1.8","D~1.8"
"5.5",42.99,4036.60000000149,"complex","2","314",44,"1","D~1.0"
