"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",23.94,10630.3999999999,"complex","1",117,"87",1.2,"D~1.2"
"4",34.39,26151.3000000003,"complex","1.5",238,"87",1.4,"D~1.4"
"2.5",87.7,3646.89999999991,"complex","1.5",314,"87",1.8,"D~1.8"
"3.5",64.15,4646.90000000037,"complex","1",314,"87",1.6,"D~1.6"
"3.5",67.06,3376.10000000009,"complex","1.5",238,"87",1.6,"D~1.6"
"3.5",94,6886.89999999991,"complex","0.5",238,"87",1.6,"D~1.6"
"2.5",100,4047.29999999981,"complex","0.5",314,"87",1.8,"D~1.8"
"4.5",6.88,4175.60000000009,"complex","1.5",117,"87",1.2,"D~1.2"
"5.5",53.04,4326.89999999991,"complex","0.5",314,"87",1,"D~1.0"
"3.5",63,6063,"complex","1",238,"87",1.6,"D~1.6"
"4.5",39.02,8943.89999999991,"complex","0.5",117,"87",1.2,"D~1.2"
"4",59.79,3599.09999999963,"complex","0.5",117,"87",1.4,"D~1.4"
"4",29.1,5055.09999999963,"complex","1",238,"87",1.4,"D~1.4"
"4.5",43.25,4055,"complex","0.66667",314,"87",1.2,"D~1.2"
"2.5",86,5247,"complex","1",238,"87",1.8,"D~1.8"
"3.5",67.2,3943.30000000028,"complex","0.66667",314,"87",1.6,"D~1.6"
"4.5",38.76,4191.5,"complex","0.66667",117,"87",1.2,"D~1.2"
"5.5",9.92,6662.5,"complex","0.66667",238,"87",1,"D~1.0"
"4",16.67,4863.5,"complex","0.66667",238,"87",1.4,"D~1.4"
"4.5",25.53,4503.10000000009,"complex","1",314,"87",1.2,"D~1.2"
"4",33.2,3063,"complex","0.66667",117,"87",1.4,"D~1.4"
"2.5",89.15,4710.79999999981,"complex","2",238,"87",1.8,"D~1.8"
"3.5",85.05,3534.89999999991,"complex","2",117,"87",1.6,"D~1.6"
"2.5",85.98,4079,"complex","2",314,"87",1.8,"D~1.8"
"5.5",2.78,4855.5,"complex","2",238,"87",1,"D~1.0"
"4.5",19.44,3711,"complex","0.66667",238,"87",1.2,"D~1.2"
"3.5",79.5,3119.39999999991,"complex","0.5",117,"87",1.6,"D~1.6"
"4.5",37.17,5151.29999999981,"complex","0.5",314,"87",1.2,"D~1.2"
"2.5",85.32,4126.89999999991,"complex","0.66667",238,"87",1.8,"D~1.8"
"3.5",82.01,4151.29999999981,"complex","2",238,"87",1.6,"D~1.6"
"5.5",4,4151.29999999981,"complex","1.5",314,"87",1,"D~1.0"
"3.5",76,5742.89999999991,"complex","2",314,"87",1.6,"D~1.6"
"5.5",8.6,4071.39999999991,"complex","1.5",117,"87",1,"D~1.0"
"2.5",87.17,3551.09999999963,"complex","0.66667",117,"87",1.8,"D~1.8"
"5.5",9.52,3767.10000000009,"complex","0.5",238,"87",1,"D~1.0"
"2.5",95,3942.30000000028,"complex","1.5",238,"87",1.8,"D~1.8"
"4",23.94,3087.09999999963,"complex","2",238,"87",1.4,"D~1.4"
"4",31.48,2958.79999999981,"complex","1",117,"87",1.4,"D~1.4"
"3.5",72.75,2799.29999999981,"complex","0.5",314,"87",1.6,"D~1.6"
"4.5",30.03,2871.29999999981,"complex","2",238,"87",1.2,"D~1.2"
"5.5",17.72,4993.19999999972,"complex","2",314,"87",1,"D~1.0"
"5.5",13.36,4525.20000000019,"complex","1.5",238,"87",1,"D~1.0"
