"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",2.12,10830.6000000238,"complex","0.66667",314,"26",1.6,"D~1.6"
"4",11,3502.10000002384,"complex","2",117,"26",1.4,"D~1.4"
"2.5",42.59,5806.39999997616,"complex","1.5",314,"26",1.8,"D~1.8"
"4.5",8.47,4711,"complex","1.5",117,"26",1.2,"D~1.2"
"4.5",2.12,3823.19999998808,"complex","1",238,"26",1.2,"D~1.2"
"2.5",38.76,2974.69999998808,"complex","1.5",117,"26",1.8,"D~1.8"
"2.5",32.41,3527.39999997616,"complex","0.5",117,"26",1.8,"D~1.8"
"3.5",28.57,3870.69999998808,"complex","2",117,"26",1.6,"D~1.6"
"5.5",2.51,3583.39999997616,"complex","2",238,"26",1,"D~1.0"
"3.5",31.22,2064.60000002384,"complex","0.5",117,"26",1.6,"D~1.6"
"4.5",14.42,3982.69999998808,"complex","0.66667",314,"26",1.2,"D~1.2"
"3.5",27.65,3942.80000001192,"complex","0.5",314,"26",1.6,"D~1.6"
"4.5",11.77,2599,"complex","1",314,"26",1.2,"D~1.2"
"2.5",67.72,3574.70000004768,"complex","1",117,"26",1.8,"D~1.8"
"4",27.91,4047.10000002384,"complex","0.66667",238,"26",1.4,"D~1.4"
"3.5",35.05,3087.40000003576,"complex","2",314,"26",1.6,"D~1.6"
"4.5",11.51,4135.70000004768,"complex","2",117,"26",1.2,"D~1.2"
"3.5",44.58,4414.89999997616,"complex","1.5",117,"26",1.6,"D~1.6"
"5.5",0,6887.60000002384,"complex","0.66667",117,"26",1,"D~1.0"
"4.5",26.59,2927,"complex","0.66667",238,"26",1.2,"D~1.2"
"4",32.14,3295,"complex","2",238,"26",1.4,"D~1.4"
"3.5",52.65,2111.60000002384,"complex","1",314,"26",1.6,"D~1.6"
"2.5",88.76,2767.89999997616,"complex","1",238,"26",1.8,"D~1.8"
"2.5",94.97,2454.19999998808,"complex","2",314,"26",1.8,"D~1.8"
"4.5",3.31,3239.5,"complex","1.5",238,"26",1.2,"D~1.2"
"4",38.76,2406.60000002384,"complex","0.5",117,"26",1.4,"D~1.4"
"4",28.44,2847.90000003576,"complex","0.66667",117,"26",1.4,"D~1.4"
"3.5",41.93,1950.89999997616,"complex","0.66667",117,"26",1.6,"D~1.6"
"3.5",41.27,2279.10000002384,"complex","2",238,"26",1.6,"D~1.6"
"2.5",92.33,3119.59999996424,"complex","0.66667",238,"26",1.8,"D~1.8"
"4",17.2,2095.39999997616,"complex","1",117,"26",1.4,"D~1.4"
"3.5",22.75,2631,"complex","1.5",238,"26",1.6,"D~1.6"
"4.5",32.54,1719.59999996424,"complex","0.5",117,"26",1.2,"D~1.2"
