"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",11,13590.3000000007,"complex","2",238,"82",1,"D~1.0"
"2.5",59.52,5182.59999999963,"complex","1.5",117,"82",1.8,"D~1.8"
"3.5",40.74,3767.19999999925,"complex","1",314,"82",1.6,"D~1.6"
"5.5",16.01,10303,"complex","2",117,"82",1,"D~1.0"
"5.5",25.26,4623.59999999963,"complex","0.66667",314,"82",1,"D~1.0"
"4",45.37,3790.79999999888,"complex","0.5",238,"82",1.4,"D~1.4"
"4",57.41,4039.59999999963,"complex","0.5",117,"82",1.4,"D~1.4"
"3.5",69.31,4999.5,"complex","2",117,"82",1.6,"D~1.6"
"3.5",68.52,3751.40000000037,"complex","0.5",238,"82",1.6,"D~1.6"
"4.5",1,8655.29999999888,"complex","1",238,"82",1.2,"D~1.2"
"4.5",9,6838.59999999963,"complex","1.5",314,"82",1.2,"D~1.2"
"5.5",3.17,4431.09999999963,"complex","2",314,"82",1,"D~1.0"
"3.5",35.19,2991.59999999963,"complex","1",238,"82",1.6,"D~1.6"
"5.5",16.01,3806.79999999888,"complex","0.66667",117,"82",1,"D~1.0"
"3.5",63.76,3151.29999999888,"complex","0.66667",238,"82",1.6,"D~1.6"
"5.5",30,6575.5,"complex","0.5",314,"82",1,"D~1.0"
"4",48.28,2990.5,"complex","2",117,"82",1.4,"D~1.4"
"3.5",69.71,2455.59999999963,"complex","2",314,"82",1.6,"D~1.6"
"4",77.65,3863,"complex","0.66667",314,"82",1.4,"D~1.4"
"5.5",4.37,6662.80000000075,"complex","1",238,"82",1,"D~1.0"
"4",42.99,3655.70000000112,"complex","1",314,"82",1.4,"D~1.4"
"2.5",100,4071,"complex","0.66667",238,"82",1.8,"D~1.8"
"2.5",100,5111.59999999963,"complex","0.5",117,"82",1.8,"D~1.8"
"4",30.16,3254.20000000112,"complex","2",314,"82",1.4,"D~1.4"
"4",47.88,3775.80000000075,"complex","1.5",314,"82",1.4,"D~1.4"
"4.5",39,5015.09999999963,"complex","1",314,"82",1.2,"D~1.2"
"3.5",90.34,5622.70000000112,"complex","0.5",117,"82",1.6,"D~1.6"
"4.5",35.71,4399.69999999925,"complex","1",117,"82",1.2,"D~1.2"
"5.5",6,2919.30000000075,"complex","0.5",238,"82",1,"D~1.0"
"2.5",100,2719.10000000149,"complex","0.5",238,"82",1.8,"D~1.8"
"3.5",86.51,2887.20000000112,"complex","1",117,"82",1.6,"D~1.6"
"4.5",75,4015.09999999963,"complex","0.5",314,"82",1.2,"D~1.2"
"2.5",95,4846.30000000075,"complex","2",117,"82",1.8,"D~1.8"
"2.5",99,3623.40000000037,"complex","2",238,"82",1.8,"D~1.8"
"4.5",5.16,3055.19999999925,"complex","2",238,"82",1.2,"D~1.2"
"2.5",100,3215.59999999963,"complex","1",117,"82",1.8,"D~1.8"
"5.5",0,8447.09999999963,"complex","1.5",238,"82",1,"D~1.0"
"4",42,4143.80000000075,"complex","0.5",314,"82",1.4,"D~1.4"
"2.5",100,6709.70000000112,"complex","0.66667",314,"82",1.8,"D~1.8"
"4.5",31.88,3847.40000000037,"complex","0.66667",314,"82",1.2,"D~1.2"
"2.5",100,3519,"complex","1",314,"82",1.8,"D~1.8"
"4",55.42,6006.80000000075,"complex","0.66667",238,"82",1.4,"D~1.4"
"4",50.13,3423.40000000037,"complex","2",238,"82",1.4,"D~1.4"
"4.5",44.97,4854.40000000037,"complex","2",117,"82",1.2,"D~1.2"
"5.5",14,4127.39999999851,"complex","1.5",314,"82",1,"D~1.0"
"5.5",33,3183.30000000075,"complex","0.5",117,"82",1,"D~1.0"
