"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",72.09,16126.2000000011,"complex","1",314,"93",1.6,"D~1.6"
"5.5",44.31,7142.39999999851,"complex","0.5",314,"93",1,"D~1.0"
"4",62.7,8495.30000000075,"complex","2",238,"93",1.4,"D~1.4"
"4.5",81.35,8287.5,"complex","0.5",238,"93",1.2,"D~1.2"
"3.5",84.13,8894.80000000075,"complex","0.66667",314,"93",1.6,"D~1.6"
"3.5",90.34,9103.5,"complex","1",238,"93",1.6,"D~1.6"
"4",83.47,9255.89999999851,"complex","0.66667",117,"93",1.4,"D~1.4"
"4.5",44.58,19670.6999999993,"complex","1",117,"93",1.2,"D~1.2"
"4.5",20.37,28199,"complex","2",314,"93",1.2,"D~1.2"
"2.5",64.68,42862.6999999993,"complex","1",238,"93",1.8,"D~1.8"
"2.5",55.56,10096.1000000015,"complex","1",117,"93",1.8,"D~1.8"
"5.5",21.16,15118.3000000007,"complex","1.5",117,"93",1,"D~1.0"
"5.5",15.87,6687.5,"complex","1.5",238,"93",1,"D~1.0"
"3.5",58.33,8127.40000000037,"complex","0.66667",238,"93",1.6,"D~1.6"
"4",67.86,5439.09999999963,"complex","0.5",117,"93",1.4,"D~1.4"
"4.5",39.81,6455.19999999925,"complex","2",117,"93",1.2,"D~1.2"
"4",50.4,7543.19999999925,"complex","1",314,"93",1.4,"D~1.4"
"2.5",69.31,11062.7999999989,"complex","1.5",238,"93",1.8,"D~1.8"
"3.5",72.09,16407.2999999989,"complex","1.5",314,"93",1.6,"D~1.6"
"5.5",30.03,12999.5,"complex","0.66667",314,"93",1,"D~1.0"
"5.5",26.46,10374.5,"complex","0.66667",117,"93",1,"D~1.0"
"2.5",71.16,6182.39999999851,"complex","0.66667",314,"93",1.8,"D~1.8"
"3.5",28,14167.4000000004,"complex","1.5",117,"93",1.6,"D~1.6"
"3.5",67.2,11030.8000000007,"complex","0.66667",117,"93",1.6,"D~1.6"
"2.5",71,6992.59999999963,"complex","2",314,"93",1.8,"D~1.8"
"2.5",91,8398.59999999963,"complex","0.66667",117,"93",1.8,"D~1.8"
"4",28.7,4590.20000000112,"complex","1.5",238,"93",1.4,"D~1.4"
"5.5",15.34,7959.70000000112,"complex","1.5",314,"93",1,"D~1.0"
"2.5",88.49,8847.40000000037,"complex","0.5",314,"93",1.8,"D~1.8"
