"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",58,11436.3,"complex","0.5",238,"80",1.8,"D~1.8"
"4.5",18.12,7030.29999999999,"complex","2",314,"80",1.2,"D~1.2"
"2.5",78.31,4927.09999999998,"complex","1.5",117,"80",1.8,"D~1.8"
"2.5",80,4862.79999999999,"complex","1",117,"80",1.8,"D~1.8"
"3.5",39.81,5087.29999999999,"complex","2",314,"80",1.6,"D~1.6"
"3.5",50.79,5135.09999999998,"complex","1",117,"80",1.6,"D~1.6"
"4.5",43.65,10222.8,"complex","1",117,"80",1.2,"D~1.2"
"5.5",10.05,9263.5,"complex","0.5",238,"80",1,"D~1.0"
"4",35.58,4951.20000000001,"complex","2",238,"80",1.4,"D~1.4"
"4",41.27,7527.10000000003,"complex","2",117,"80",1.4,"D~1.4"
"2.5",85.05,6350.89999999997,"complex","2",117,"80",1.8,"D~1.8"
"4",36.64,7535.20000000001,"complex","1",238,"80",1.4,"D~1.4"
"2.5",94,14438.8,"complex","0.5",117,"80",1.8,"D~1.8"
"4",47.88,5911.20000000001,"complex","1",314,"80",1.4,"D~1.4"
"3.5",63.1,4439.5,"complex","0.66667",314,"80",1.6,"D~1.6"
"4.5",14.29,5294.89999999997,"complex","1.5",238,"80",1.2,"D~1.2"
"4",45,4071.5,"complex","0.66667",238,"80",1.4,"D~1.4"
"3.5",51.98,9630,"complex","0.5",314,"80",1.6,"D~1.6"
"5.5",3,9663.70000000001,"complex","1",238,"80",1,"D~1.0"
"4",55.42,4455,"complex","0.5",314,"80",1.4,"D~1.4"
"2.5",86.9,6287.80000000005,"complex","0.5",314,"80",1.8,"D~1.8"
"4.5",20,8654.29999999999,"complex","2",238,"80",1.2,"D~1.2"
"4.5",38.62,3703.20000000001,"complex","1.5",117,"80",1.2,"D~1.2"
"5.5",2.51,4087.09999999998,"complex","1.5",238,"80",1,"D~1.0"
"4",60.32,7543,"complex","1.5",238,"80",1.4,"D~1.4"
"4",50,14398.9,"complex","0.5",117,"80",1.4,"D~1.4"
"4",41.01,6175,"complex","0.5",238,"80",1.4,"D~1.4"
"4.5",48.68,8375.09999999992,"complex","0.66667",117,"80",1.2,"D~1.2"
"5.5",14,7695.40000000002,"complex","1",117,"80",1,"D~1.0"
"4.5",31,16374.9,"complex","1",238,"80",1.2,"D~1.2"
"3.5",62.96,4983.09999999998,"complex","1.5",238,"80",1.6,"D~1.6"
"4",75.79,4471.19999999995,"complex","1.5",117,"80",1.4,"D~1.4"
"5.5",7.54,5767.29999999993,"complex","2",117,"80",1,"D~1.0"
"4",68.78,7526.59999999998,"complex","0.66667",117,"80",1.4,"D~1.4"
"3.5",74.34,9975.59999999998,"complex","1.5",314,"80",1.6,"D~1.6"
"4.5",26.98,5526.90000000002,"complex","0.5",314,"80",1.2,"D~1.2"
"4.5",20.24,3793.40000000002,"complex","1.5",314,"80",1.2,"D~1.2"
"3.5",67.86,3146.80000000005,"complex","2",117,"80",1.6,"D~1.6"
"2.5",95,10870.9,"complex","0.66667",238,"80",1.8,"D~1.8"
"4.5",21.43,3183.19999999995,"complex","2",117,"80",1.2,"D~1.2"
"2.5",96,7793.09999999998,"complex","1",238,"80",1.8,"D~1.8"
"5.5",7.8,3213.19999999995,"complex","1",314,"80",1,"D~1.0"
"4",52.51,3390.70000000007,"complex","2",314,"80",1.4,"D~1.4"
"5.5",30.29,3377.30000000005,"complex","0.5",117,"80",1,"D~1.0"
"3.5",63,3308.90000000002,"complex","1.5",117,"80",1.6,"D~1.6"
"5.5",17.06,5078.90000000002,"complex","0.66667",117,"80",1,"D~1.0"
"4.5",57.28,6767.40000000002,"complex","0.5",117,"80",1.2,"D~1.2"
"2.5",92,7167,"complex","0.66667",314,"80",1.8,"D~1.8"
"2.5",92.86,3289.5,"complex","2",238,"80",1.8,"D~1.8"
"5.5",6,8756.69999999995,"complex","2",314,"80",1,"D~1.0"
"2.5",92.59,3887.09999999998,"complex","1.5",238,"80",1.8,"D~1.8"
"5.5",2,9254.09999999998,"complex","2",238,"80",1,"D~1.0"
"5.5",15.08,6383.60000000009,"complex","0.5",314,"80",1,"D~1.0"
"3.5",62,10662,"complex","0.66667",238,"80",1.6,"D~1.6"
"5.5",29.1,4135.29999999993,"complex","1.5",314,"80",1,"D~1.0"
"5.5",17.46,6143.40000000002,"complex","1.5",117,"80",1,"D~1.0"
"2.5",92.06,3846.5,"complex","0.66667",117,"80",1.8,"D~1.8"
"4.5",10.98,3374.40000000002,"complex","0.66667",314,"80",1.2,"D~1.2"
"3.5",86.24,8512.40000000002,"complex","0.5",238,"80",1.6,"D~1.6"
"3.5",85.45,5632.20000000007,"complex","0.5",117,"80",1.6,"D~1.6"
"3.5",73,4692.40000000002,"complex","1",238,"80",1.6,"D~1.6"
"2.5",96,12174.4,"complex","1",314,"80",1.8,"D~1.8"
"2.5",95,6565.30000000005,"complex","2",314,"80",1.8,"D~1.8"
"4.5",41.53,5662.60000000009,"complex","0.66667",238,"80",1.2,"D~1.2"
"4",43.52,3254.90000000002,"complex","1",117,"80",1.4,"D~1.4"
"4.5",33.47,2727.5,"complex","1",314,"80",1.2,"D~1.2"
"4.5",55.69,6350.69999999995,"complex","0.5",238,"80",1.2,"D~1.2"
"5.5",12.57,3639.40000000002,"complex","0.66667",314,"80",1,"D~1.0"
"4",69.44,3137.80000000005,"complex","1.5",314,"80",1.4,"D~1.4"
"2.5",94,6276,"complex","1.5",314,"80",1.8,"D~1.8"
"3.5",84,8872.29999999993,"complex","0.66667",117,"80",1.6,"D~1.6"
"3.5",89.15,5205.19999999995,"complex","1",314,"80",1.6,"D~1.6"
"4",67.86,3799,"complex","0.66667",314,"80",1.4,"D~1.4"
"5.5",4,15858.5,"complex","0.66667",238,"80",1,"D~1.0"
"3.5",83.86,6732.40000000002,"complex","2",238,"80",1.6,"D~1.6"
"2.5",82.8,7669.69999999995,"interesting","0.5",117,"80",1.8,"D~1.8"
"5.5",71,12682.3,"interesting","1.5",314,"80",1,"D~1.0"
"3.5",46.03,5940.09999999998,"interesting","1",238,"80",1.6,"D~1.6"
"4.5",57.54,3040.80000000005,"interesting","1",314,"80",1.2,"D~1.2"
"4",41.8,7740.5,"interesting","1.5",314,"80",1.4,"D~1.4"
"4.5",56.88,3966.29999999993,"interesting","0.66667",314,"80",1.2,"D~1.2"
"3.5",20.9,6279.19999999995,"interesting","0.5",314,"80",1.6,"D~1.6"
"2.5",12.83,6441.5,"interesting","1",314,"80",1.8,"D~1.8"
"3.5",57.94,4615.59999999998,"interesting","0.5",238,"80",1.6,"D~1.6"
"4.5",88.1,7106.5,"interesting","1.5",314,"80",1.2,"D~1.2"
"2.5",26.59,2958.39999999991,"interesting","1",238,"80",1.8,"D~1.8"
"5.5",75,7630.80000000005,"interesting","1",238,"80",1,"D~1.0"
"3.5",56.48,6450.09999999998,"interesting","2",238,"80",1.6,"D~1.6"
"5.5",71.16,6032.30000000005,"interesting","0.5",314,"80",1,"D~1.0"
"4.5",38.1,3435.09999999998,"interesting","0.5",117,"80",1.2,"D~1.2"
"3.5",70.37,4030.59999999998,"interesting","1",314,"80",1.6,"D~1.6"
"4",32.41,3398.90000000002,"interesting","2",314,"80",1.4,"D~1.4"
"5.5",73,3401.19999999995,"interesting","1.5",238,"80",1,"D~1.0"
"5.5",77.78,2652,"interesting","0.66667",117,"80",1,"D~1.0"
"4",33.47,5615,"interesting","0.5",238,"80",1.4,"D~1.4"
"5.5",77.38,6782.70000000007,"interesting","2",238,"80",1,"D~1.0"
"4.5",65,5214.90000000002,"interesting","0.5",238,"80",1.2,"D~1.2"
"4.5",59.26,4742.59999999998,"interesting","0.5",314,"80",1.2,"D~1.2"
"5.5",57,13823.4,"interesting","2",117,"80",1,"D~1.0"
"3.5",25.79,3366.80000000005,"interesting","0.66667",314,"80",1.6,"D~1.6"
"4",13.1,8505.5,"interesting","0.66667",314,"80",1.4,"D~1.4"
"4",50,6860.09999999998,"interesting","0.66667",238,"80",1.4,"D~1.4"
"2.5",8.99,3135.69999999995,"interesting","2",117,"80",1.8,"D~1.8"
"4",65.74,4132.90000000002,"interesting","2",117,"80",1.4,"D~1.4"
"2.5",5,3135.09999999998,"interesting","1",117,"80",1.8,"D~1.8"
"3.5",32.28,4414.59999999986,"interesting","2",117,"80",1.6,"D~1.6"
"2.5",16.8,3119.5,"interesting","2",238,"80",1.8,"D~1.8"
"4",55.56,3566.5,"interesting","1.5",238,"80",1.4,"D~1.4"
"4.5",60.19,2809.10000000009,"interesting","1",238,"80",1.2,"D~1.2"
"4",47.49,3365.10000000009,"interesting","1.5",117,"80",1.4,"D~1.4"
"4.5",60.19,3422.79999999981,"interesting","2",117,"80",1.2,"D~1.2"
"3.5",30.03,4446.80000000005,"interesting","0.66667",238,"80",1.6,"D~1.6"
"4",52,7150.70000000019,"interesting","1",117,"80",1.4,"D~1.4"
"5.5",75.13,8630.79999999981,"interesting","0.5",238,"80",1,"D~1.0"
"4",33.33,7627.10000000009,"interesting","0.5",314,"80",1.4,"D~1.4"
"3.5",68.39,5984.30000000005,"interesting","1.5",117,"80",1.6,"D~1.6"
"4.5",30.95,4678.30000000005,"interesting","1",117,"80",1.2,"D~1.2"
"2.5",10.19,3714.59999999986,"interesting","1.5",117,"80",1.8,"D~1.8"
"4",41.4,2354.69999999995,"interesting","1",314,"80",1.4,"D~1.4"
"5.5",74.74,4369.90000000014,"interesting","1",117,"80",1,"D~1.0"
"2.5",4.37,3270.40000000014,"interesting","1.5",238,"80",1.8,"D~1.8"
"5.5",90,33165.8,"interesting","1",314,"80",1,"D~1.0"
"4.5",32.14,3297.30000000005,"interesting","1.5",117,"80",1.2,"D~1.2"
"2.5",22.35,2689.30000000005,"interesting","2",314,"80",1.8,"D~1.8"
"2.5",1.72,4041.80000000005,"interesting","0.5",314,"80",1.8,"D~1.8"
"4.5",56.48,3291.10000000009,"interesting","2",238,"80",1.2,"D~1.2"
"2.5",25.4,4774.59999999986,"interesting","1.5",314,"80",1.8,"D~1.8"
"3.5",57.41,10222.6000000001,"interesting","2",314,"80",1.6,"D~1.6"
"2.5",33.73,4372.5,"interesting","0.5",238,"80",1.8,"D~1.8"
"4",65.21,3353.30000000005,"interesting","2",238,"80",1.4,"D~1.4"
"4.5",73.02,4934.89999999991,"interesting","0.66667",238,"80",1.2,"D~1.2"
"2.5",3.57,6109,"interesting","0.66667",314,"80",1.8,"D~1.8"
"5.5",71.83,20513.5999999999,"interesting","1.5",117,"80",1,"D~1.0"
"4.5",28.31,2986.5,"interesting","2",314,"80",1.2,"D~1.2"
"4.5",51.85,2574.59999999986,"interesting","1.5",238,"80",1.2,"D~1.2"
"4",33.86,2391.09999999986,"interesting","0.66667",117,"80",1.4,"D~1.4"
"5.5",65.87,2306.80000000005,"interesting","0.66667",314,"80",1,"D~1.0"
"5.5",69.18,3034.90000000014,"interesting","2",314,"80",1,"D~1.0"
"3.5",26.06,5687.09999999986,"interesting","0.66667",117,"80",1.6,"D~1.6"
"3.5",55.29,2542.5,"interesting","1.5",238,"80",1.6,"D~1.6"
"4",64.95,3239.59999999986,"interesting","0.5",117,"80",1.4,"D~1.4"
"3.5",19.44,4382.79999999981,"interesting","1.5",314,"80",1.6,"D~1.6"
"3.5",54.37,3598.59999999986,"interesting","1",117,"80",1.6,"D~1.6"
"3.5",47.35,2940.5,"interesting","0.5",117,"80",1.6,"D~1.6"
"5.5",66.14,3721.09999999986,"interesting","0.66667",238,"80",1,"D~1.0"
"5.5",59.92,3302.59999999986,"interesting","0.5",117,"80",1,"D~1.0"
"4.5",27.65,4171.09999999986,"interesting","0.66667",117,"80",1.2,"D~1.2"
"2.5",7.67,4199.5,"interesting","0.66667",117,"80",1.8,"D~1.8"
"4",53.7,10146.0999999999,"interesting","1",238,"80",1.4,"D~1.4"
"2.5",19.97,2619.09999999986,"interesting","0.66667",238,"80",1.8,"D~1.8"
"2.5",27.38,7509.89999999991,"appealing","1",117,"80",1.8,"D~1.8"
"2.5",22.09,2528.80000000005,"appealing","2",314,"80",1.8,"D~1.8"
"4",51.06,4053.40000000014,"appealing","1.5",238,"80",1.4,"D~1.4"
"3.5",46.03,3214.09999999986,"appealing","2",314,"80",1.6,"D~1.6"
"5.5",85.19,5983,"appealing","1.5",314,"80",1,"D~1.0"
"3.5",37.96,2110.39999999991,"appealing","1",238,"80",1.6,"D~1.6"
"2.5",4.5,2999,"appealing","2",238,"80",1.8,"D~1.8"
"5.5",90.48,5039.09999999986,"appealing","1.5",117,"80",1,"D~1.0"
"4",53.17,8893.89999999991,"appealing","2",314,"80",1.4,"D~1.4"
"4.5",51.85,4118.80000000005,"appealing","1.5",117,"80",1.2,"D~1.2"
"3.5",50.26,8092.39999999991,"appealing","0.5",238,"80",1.6,"D~1.6"
"3.5",41.8,2382.40000000014,"appealing","0.5",117,"80",1.6,"D~1.6"
"4.5",61.64,3705.80000000005,"appealing","0.66667",238,"80",1.2,"D~1.2"
"5.5",93,8782.80000000005,"appealing","0.66667",314,"80",1,"D~1.0"
"4.5",11.64,19630.6000000001,"appealing","1",117,"80",1.2,"D~1.2"
"4",34.39,3211.5,"appealing","0.66667",117,"80",1.4,"D~1.4"
"3.5",35.45,4553.70000000019,"appealing","1.5",238,"80",1.6,"D~1.6"
"4.5",67.2,4510.30000000005,"appealing","2",238,"80",1.2,"D~1.2"
"2.5",7.01,3640,"appealing","0.66667",314,"80",1.8,"D~1.8"
"5.5",82.54,4356.39999999991,"appealing","0.5",117,"80",1,"D~1.0"
"3.5",41.14,2412.39999999991,"appealing","2",238,"80",1.6,"D~1.6"
"2.5",5.95,4089.39999999991,"appealing","1",314,"80",1.8,"D~1.8"
"3.5",34.92,3492.30000000005,"appealing","0.66667",314,"80",1.6,"D~1.6"
"4",31.88,3529.40000000014,"appealing","0.66667",314,"80",1.4,"D~1.4"
"4",32.67,2497,"appealing","1",238,"80",1.4,"D~1.4"
"4",33.47,3867.60000000009,"appealing","2",238,"80",1.4,"D~1.4"
"3.5",40.87,3663.09999999986,"appealing","1.5",117,"80",1.6,"D~1.6"
"4",46.69,3599.30000000005,"appealing","0.5",117,"80",1.4,"D~1.4"
"2.5",1.98,4216.19999999995,"appealing","2",117,"80",1.8,"D~1.8"
"4",36.64,3057.19999999995,"appealing","1",117,"80",1.4,"D~1.4"
"3.5",43.92,2758.20000000019,"appealing","2",117,"80",1.6,"D~1.6"
"5.5",59,3329.09999999986,"appealing","1",314,"80",1,"D~1.0"
"5.5",84.66,19131.8999999999,"appealing","1.5",238,"80",1,"D~1.0"
"3.5",34.52,2575.10000000009,"appealing","1",117,"80",1.6,"D~1.6"
"5.5",80.82,20310.7,"appealing","0.66667",238,"80",1,"D~1.0"
"4",37.3,2376.30000000005,"appealing","1.5",314,"80",1.4,"D~1.4"
"4.5",30.95,8682.40000000014,"appealing","0.66667",314,"80",1.2,"D~1.2"
"4.5",85.98,14064.7999999998,"appealing","1.5",238,"80",1.2,"D~1.2"
"4.5",72.62,4364.80000000005,"appealing","1.5",314,"80",1.2,"D~1.2"
"5.5",68.25,7197.5,"appealing","2",314,"80",1,"D~1.0"
"4.5",25,2766.10000000009,"appealing","1",238,"80",1.2,"D~1.2"
"3.5",28.57,2353.40000000014,"appealing","0.5",314,"80",1.6,"D~1.6"
"2.5",21.16,3577.10000000009,"appealing","0.66667",117,"80",1.8,"D~1.8"
"5.5",79.23,7508.69999999995,"appealing","1",117,"80",1,"D~1.0"
"2.5",0,8788.70000000019,"appealing","0.5",238,"80",1.8,"D~1.8"
"2.5",0.93,5797,"appealing","1",238,"80",1.8,"D~1.8"
"5.5",86.24,6398.79999999981,"appealing","0.66667",117,"80",1,"D~1.0"
"5.5",78,4199.79999999981,"appealing","1",238,"80",1,"D~1.0"
