"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",75,11452.5,"complex","0.5",314,"42",1.4,"D~1.4"
"5.5",33,13574.6000000015,"complex","1",314,"42",1,"D~1.0"
"3.5",84.26,9590.89999999851,"complex","0.66667",238,"42",1.6,"D~1.6"
"4",45.37,6150.89999999851,"complex","1.5",238,"42",1.4,"D~1.4"
"4",58.33,12975,"complex","0.5",238,"42",1.4,"D~1.4"
"2.5",97,7335,"complex","1",314,"42",1.8,"D~1.8"
"5.5",24.6,3847.10000000149,"complex","1.5",314,"42",1,"D~1.0"
"5.5",35.19,6551.10000000149,"complex","1.5",238,"42",1,"D~1.0"
"4.5",70.24,4183.09999999404,"complex","0.5",117,"42",1.2,"D~1.2"
"4.5",65.48,13223.6000000015,"complex","0.5",238,"42",1.2,"D~1.2"
"5.5",17,12070.599999994,"complex","0.66667",314,"42",1,"D~1.0"
"4.5",24.07,11871.299999997,"complex","1",117,"42",1.2,"D~1.2"
"3.5",83.33,5623.39999999851,"complex","1",314,"42",1.6,"D~1.6"
"2.5",96,5327,"complex","1",238,"42",1.8,"D~1.8"
"4.5",52,7551.10000000149,"complex","1.5",117,"42",1.2,"D~1.2"
"4",65.48,3256.39999999851,"complex","0.66667",117,"42",1.4,"D~1.4"
"2.5",100,7557.80000000447,"complex","0.66667",238,"42",1.8,"D~1.8"
"2.5",100,3703.39999999851,"complex","0.5",117,"42",1.8,"D~1.8"
"3.5",84.52,4151,"complex","1",117,"42",1.6,"D~1.6"
"5.5",7.94,5567.89999999851,"complex","2",117,"42",1,"D~1.0"
"3.5",63.1,19542.6000000015,"complex","0.66667",314,"42",1.6,"D~1.6"
"5.5",13.89,6398.79999999702,"complex","1",117,"42",1,"D~1.0"
"4.5",55.03,7263.39999999851,"complex","2",117,"42",1.2,"D~1.2"
"5.5",16.93,15383.200000003,"complex","2",238,"42",1,"D~1.0"
"5.5",39.81,13615,"complex","0.66667",117,"42",1,"D~1.0"
"4.5",83.47,9887.29999999702,"complex","0.66667",117,"42",1.2,"D~1.2"
"4",75,5727.19999999553,"complex","0.66667",314,"42",1.4,"D~1.4"
"4.5",72.75,11278.799999997,"complex","0.66667",314,"42",1.2,"D~1.2"
"2.5",99,6775.39999999851,"complex","0.66667",117,"42",1.8,"D~1.8"
"4.5",28.31,6238.5,"complex","1.5",314,"42",1.2,"D~1.2"
"4",46.69,6615.29999999702,"complex","1.5",117,"42",1.4,"D~1.4"
"4",53.84,4143.5,"complex","1",314,"42",1.4,"D~1.4"
"3.5",62.17,3094.89999999851,"complex","1.5",314,"42",1.6,"D~1.6"
"4",66.14,3446.79999999702,"complex","0.66667",238,"42",1.4,"D~1.4"
"3.5",56.61,8431.19999999553,"complex","1.5",238,"42",1.6,"D~1.6"
"4",14.68,7350.90000000596,"complex","1.5",314,"42",1.4,"D~1.4"
"2.5",86.9,5319.09999999404,"complex","2",117,"42",1.8,"D~1.8"
"5.5",13.89,9599.09999999404,"complex","0.5",117,"42",1,"D~1.0"
"5.5",3.7,7305.19999999553,"complex","0.66667",238,"42",1,"D~1.0"
"3.5",59.26,9668.29999999702,"complex","2",238,"42",1.6,"D~1.6"
"2.5",99,4367,"complex","0.66667",314,"42",1.8,"D~1.8"
"4",98,5143.60000000149,"complex","0.5",117,"42",1.4,"D~1.4"
"3.5",99,5222.10000000149,"complex","0.5",314,"42",1.6,"D~1.6"
"4",59.39,8102.90000000596,"complex","2",314,"42",1.4,"D~1.4"
"5.5",1,8742.29999999702,"complex","2",314,"42",1,"D~1.0"
"2.5",98,7399,"complex","1.5",314,"42",1.8,"D~1.8"
"2.5",99,6151.10000000149,"complex","1",117,"42",1.8,"D~1.8"
"2.5",99,4454,"complex","1.5",238,"42",1.8,"D~1.8"
"2.5",99,8798.39999999851,"complex","2",238,"42",1.8,"D~1.8"
"4.5",98,4888.20000000298,"complex","0.5",314,"42",1.2,"D~1.2"
"4",82.94,3862.20000000298,"complex","1",238,"42",1.4,"D~1.4"
"2.5",100,6542.79999999702,"complex","0.5",238,"42",1.8,"D~1.8"
"4.5",83.07,4967.40000000596,"complex","0.66667",238,"42",1.2,"D~1.2"
"5.5",31.75,14440.3999999985,"complex","1.5",117,"42",1,"D~1.0"
"3.5",44.05,27869,"complex","2",314,"42",1.6,"D~1.6"
"3.5",73.15,3351,"complex","0.66667",117,"42",1.6,"D~1.6"
"2.5",89.95,6766.90000000596,"complex","2",314,"42",1.8,"D~1.8"
"4.5",12,8910.70000000298,"complex","2",238,"42",1.2,"D~1.2"
"3.5",84.66,5183,"complex","0.5",117,"42",1.6,"D~1.6"
"2.5",86.38,12550.700000003,"complex","1.5",117,"42",1.8,"D~1.8"
"4.5",47,14623.1000000015,"complex","1.5",238,"42",1.2,"D~1.2"
"5.5",7.67,6510.89999999851,"complex","0.5",238,"42",1,"D~1.0"
"4.5",53,9958.70000000298,"complex","1",238,"42",1.2,"D~1.2"
"4",70.63,5175.10000000149,"complex","2",238,"42",1.4,"D~1.4"
"3.5",83.2,6462.70000000298,"complex","1.5",117,"42",1.6,"D~1.6"
"3.5",60.45,4294.40000000596,"complex","2",117,"42",1.6,"D~1.6"
"4.5",45.63,23662.700000003,"complex","1",314,"42",1.2,"D~1.2"
"4.5",47.09,29280,"complex","2",314,"42",1.2,"D~1.2"
"3.5",91.53,5678.39999999851,"complex","0.5",238,"42",1.6,"D~1.6"
"4",69,16406.1999999955,"complex","2",117,"42",1.4,"D~1.4"
"5.5",54,19431.1000000015,"complex","0.5",314,"42",1,"D~1.0"
"2.5",100,3815.39999999851,"complex","0.5",314,"42",1.8,"D~1.8"
"3.5",92.2,4623.10000000149,"complex","1",238,"42",1.6,"D~1.6"
"4",91.67,11014.5,"complex","1",117,"42",1.4,"D~1.4"
"5.5",22.35,7710.39999999851,"complex","1",238,"42",1,"D~1.0"
"2.5",40.61,41197.6000000015,"natural","2",314,"42",1.8,"D~1.8"
"2.5",11.51,6640.89999999851,"natural","1",238,"42",1.8,"D~1.8"
"4",19.31,9267.60000000149,"natural","1",117,"42",1.4,"D~1.4"
"5.5",91.27,7166.5,"natural","0.66667",314,"42",1,"D~1.0"
"3.5",13.23,4487.5,"natural","1",117,"42",1.6,"D~1.6"
"3.5",7.41,3495.10000000149,"natural","0.5",117,"42",1.6,"D~1.6"
"4",45.37,5503,"natural","1",314,"42",1.4,"D~1.4"
"2.5",5.95,4926,"natural","0.66667",117,"42",1.8,"D~1.8"
"5.5",91.67,3896.19999999553,"natural","1",314,"42",1,"D~1.0"
"5.5",83.86,7599.39999999851,"natural","0.5",238,"42",1,"D~1.0"
