"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",75.53,15036.6999999881,"complex","2",238,"99",1.8,"D~1.8"
"4.5",27.51,4590.29999999702,"complex","0.66667",314,"99",1.2,"D~1.2"
"3.5",40.48,7719.10000000894,"complex","2",314,"99",1.6,"D~1.6"
"3.5",37.7,6126.89999999106,"complex","1.5",238,"99",1.6,"D~1.6"
"4",20.77,5447.40000000596,"complex","1",117,"99",1.4,"D~1.4"
"3.5",38.49,3799,"complex","1",314,"99",1.6,"D~1.6"
"4",33.86,5847.09999999404,"complex","2",117,"99",1.4,"D~1.4"
"3.5",52.78,9711,"complex","0.5",238,"99",1.6,"D~1.6"
"4.5",18.52,2974.59999999404,"complex","1.5",238,"99",1.2,"D~1.2"
"3.5",73.02,2829,"complex","0.5",314,"99",1.6,"D~1.6"
"4",25,3927.40000000596,"complex","1.5",117,"99",1.4,"D~1.4"
"5.5",20,4886.59999999404,"complex","2",117,"99",1,"D~1.0"
"4.5",16.8,2783.60000000894,"complex","1",238,"99",1.2,"D~1.2"
"4",30.82,4798.29999999702,"complex","1",238,"99",1.4,"D~1.4"
"2.5",86,3743.19999998808,"complex","2",314,"99",1.8,"D~1.8"
"5.5",16.8,4087.5,"complex","0.66667",314,"99",1,"D~1.0"
"4",32.67,3070.89999999106,"complex","0.5",238,"99",1.4,"D~1.4"
"4.5",27.25,1983.19999998808,"complex","2",117,"99",1.2,"D~1.2"
"4",41.01,4015.29999999702,"complex","1.5",314,"99",1.4,"D~1.4"
"4.5",19.84,2463.19999998808,"complex","0.5",238,"99",1.2,"D~1.2"
"4",42.72,2231.20000000298,"complex","0.66667",314,"99",1.4,"D~1.4"
"4",41.93,3255.60000000894,"complex","0.66667",117,"99",1.4,"D~1.4"
"3.5",52,2071.40000000596,"complex","1",117,"99",1.6,"D~1.6"
"5.5",16.67,3151.20000000298,"complex","1.5",117,"99",1,"D~1.0"
"4",64.29,3806.69999998808,"complex","0.5",314,"99",1.4,"D~1.4"
"3.5",33.86,5455.60000000894,"complex","2",238,"99",1.6,"D~1.6"
"4.5",21.56,2215.20000000298,"complex","1",314,"99",1.2,"D~1.2"
"4",31.88,1654.79999999702,"complex","1",314,"99",1.4,"D~1.4"
"4.5",22.88,4119.29999999702,"complex","1.5",117,"99",1.2,"D~1.2"
"2.5",84.66,3129.09999999404,"complex","0.5",238,"99",1.8,"D~1.8"
"4",61.9,3598.90000000596,"complex","1.5",238,"99",1.4,"D~1.4"
"3.5",51.85,3093.70000000298,"complex","2",117,"99",1.6,"D~1.6"
"2.5",72.22,2343,"complex","1.5",117,"99",1.8,"D~1.8"
"4",50.13,2831,"complex","2",238,"99",1.4,"D~1.4"
"5.5",8,4896.79999999702,"complex","0.5",314,"99",1,"D~1.0"
"5.5",2,2142,"complex","1",238,"99",1,"D~1.0"
"5.5",9.39,1840.09999999404,"complex","1",314,"99",1,"D~1.0"
"4",19.44,2032.09999999404,"complex","0.66667",238,"99",1.4,"D~1.4"
"3.5",33.6,1941.60000000894,"complex","1.5",117,"99",1.6,"D~1.6"
"3.5",54.37,2119.29999999702,"complex","0.66667",314,"99",1.6,"D~1.6"
"2.5",69.58,3063.19999998808,"complex","0.66667",238,"99",1.8,"D~1.8"
"4",12.3,3105.59999999404,"complex","0.5",117,"99",1.4,"D~1.4"
"2.5",91.4,2004.89999999106,"complex","0.66667",117,"99",1.8,"D~1.8"
"2.5",98,3128,"complex","1",314,"99",1.8,"D~1.8"
"4",35.32,3749.79999999702,"complex","2",314,"99",1.4,"D~1.4"
"2.5",91.4,3863.69999998808,"complex","2",117,"99",1.8,"D~1.8"
"2.5",97,3254.79999999702,"complex","0.5",314,"99",1.8,"D~1.8"
"5.5",5.69,2998.59999999404,"complex","0.5",238,"99",1,"D~1.0"
"4.5",20,4783.10000000894,"complex","1",117,"99",1.2,"D~1.2"
"2.5",92.33,2809.79999999702,"complex","1",117,"99",1.8,"D~1.8"
"5.5",5.03,3117.10000000894,"complex","1.5",314,"99",1,"D~1.0"
"3.5",53,4055.29999999702,"complex","0.5",117,"99",1.6,"D~1.6"
"4.5",18,2139.29999999702,"complex","2",238,"99",1.2,"D~1.2"
"2.5",83.33,2178.40000000596,"complex","1.5",238,"99",1.8,"D~1.8"
"3.5",49,2679,"complex","0.66667",117,"99",1.6,"D~1.6"
"5.5",21.56,2609.5,"complex","0.5",117,"99",1,"D~1.0"
"4.5",35.19,2348.5,"complex","0.5",117,"99",1.2,"D~1.2"
"4.5",20.37,2151.40000000596,"complex","0.66667",117,"99",1.2,"D~1.2"
"4.5",24,2055.60000000894,"complex","0.66667",238,"99",1.2,"D~1.2"
"5.5",13.23,2647.09999999404,"complex","0.66667",238,"99",1,"D~1.0"
"2.5",89.81,2382.79999999702,"complex","0.66667",314,"99",1.8,"D~1.8"
"4.5",35,3438.59999999404,"complex","1.5",314,"99",1.2,"D~1.2"
"5.5",7,5785.20000000298,"complex","2",314,"99",1,"D~1.0"
"2.5",95,4461.20000000298,"complex","1.5",314,"99",1.8,"D~1.8"
"5.5",7.14,2167.40000000596,"complex","1",117,"99",1,"D~1.0"
"4.5",18.65,2046.80000001192,"complex","2",314,"99",1.2,"D~1.2"
"2.5",96,2606.60000000894,"complex","0.5",117,"99",1.8,"D~1.8"
"5.5",10.71,2583.09999999404,"complex","0.66667",117,"99",1,"D~1.0"
"5.5",8.07,2730.40000000596,"complex","2",238,"99",1,"D~1.0"
"3.5",33.33,2019.59999999404,"complex","1.5",314,"99",1.6,"D~1.6"
"3.5",43,3021.30000001192,"complex","1",238,"99",1.6,"D~1.6"
"4.5",30.82,1710.89999999106,"complex","0.5",314,"99",1.2,"D~1.2"
"3.5",30.16,2457.70000000298,"complex","0.66667",238,"99",1.6,"D~1.6"
"2.5",93.78,2892.5,"complex","1",238,"99",1.8,"D~1.8"
"5.5",7.14,2198.79999999702,"complex","1.5",238,"99",1,"D~1.0"
"4.5",60.19,16667.400000006,"appealing","0.66667",238,"99",1.2,"D~1.2"
"3.5",20.5,7775.40000000596,"appealing","2",238,"99",1.6,"D~1.6"
"5.5",92.33,4885.70000000298,"appealing","1",238,"99",1,"D~1.0"
"4",23.41,2616.29999999702,"appealing","1",314,"99",1.4,"D~1.4"
"5.5",91.93,2965.90000000596,"appealing","2",117,"99",1,"D~1.0"
"4.5",18,6315.10000000894,"appealing","0.66667",117,"99",1.2,"D~1.2"
"4",16.4,2691.29999999702,"appealing","2",314,"99",1.4,"D~1.4"
"3.5",6.88,1879.20000000298,"appealing","1",314,"99",1.6,"D~1.6"
"4.5",41.14,3487.20000000298,"appealing","1.5",238,"99",1.2,"D~1.2"
"4.5",30.56,3679.09999999404,"appealing","0.66667",314,"99",1.2,"D~1.2"
"4",15,4225.79999999702,"appealing","0.66667",238,"99",1.4,"D~1.4"
"2.5",0,4448,"appealing","1",314,"99",1.8,"D~1.8"
"5.5",87.43,3618.89999999106,"appealing","1.5",314,"99",1,"D~1.0"
"4.5",40.48,5079.69999998808,"appealing","2",117,"99",1.2,"D~1.2"
"4.5",77,6566,"appealing","2",238,"99",1.2,"D~1.2"
"3.5",1.98,3471.5,"appealing","0.66667",314,"99",1.6,"D~1.6"
"3.5",3.7,2446.79999999702,"appealing","1.5",117,"99",1.6,"D~1.6"
"3.5",0.4,3703.20000000298,"appealing","1",238,"99",1.6,"D~1.6"
"5.5",96,3241.5,"appealing","1.5",117,"99",1,"D~1.0"
"2.5",0,2836.40000000596,"appealing","0.5",238,"99",1.8,"D~1.8"
