"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",64.95,34996.9000000358,"complex","0.66667",238,"50",1.2,"D~1.2"
"5.5",67.86,5078.39999997616,"complex","0.5",117,"50",1,"D~1.0"
"2.5",82.28,8983.19999998808,"complex","0.66667",238,"50",1.8,"D~1.8"
"4.5",25,9246.69999998808,"complex","1.5",238,"50",1.2,"D~1.2"
"4.5",29.63,8127.10000002384,"complex","0.5",314,"50",1.2,"D~1.2"
"4",43.25,2735,"complex","0.66667",314,"50",1.4,"D~1.4"
"5.5",12.57,5055.19999998808,"complex","1.5",117,"50",1,"D~1.0"
"3.5",75,11519.6000000238,"complex","0.66667",314,"50",1.6,"D~1.6"
"5.5",14,6399,"complex","0.66667",314,"50",1,"D~1.0"
"4",32,3399.39999997616,"complex","1.5",238,"50",1.4,"D~1.4"
"3.5",50.26,3862.80000001192,"complex","1.5",117,"50",1.6,"D~1.6"
"4",53.04,4815.20000004768,"complex","1",117,"50",1.4,"D~1.4"
"3.5",42.72,8903.39999997616,"complex","2",238,"50",1.6,"D~1.6"
"2.5",98,3975.09999996424,"complex","0.5",314,"50",1.8,"D~1.8"
"3.5",82,6423.5,"complex","0.5",238,"50",1.6,"D~1.6"
"5.5",3.97,4999.10000002384,"complex","1",238,"50",1,"D~1.0"
"2.5",38.36,4919.30000001192,"complex","2",117,"50",1.8,"D~1.8"
"4",45.37,2878.80000001192,"complex","1",238,"50",1.4,"D~1.4"
"2.5",55.42,3238.40000003576,"complex","1.5",238,"50",1.8,"D~1.8"
"4",42.2,3647.39999997616,"complex","0.66667",238,"50",1.4,"D~1.4"
"4.5",28.84,6415.80000001192,"complex","2",238,"50",1.2,"D~1.2"
"5.5",12.96,6558.60000002384,"complex","1.5",314,"50",1,"D~1.0"
"4",44.58,5863.19999998808,"complex","2",117,"50",1.4,"D~1.4"
"4.5",44.18,7408.5,"complex","0.66667",117,"50",1.2,"D~1.2"
"2.5",76.19,5998.5,"complex","1.5",117,"50",1.8,"D~1.8"
"4.5",54.89,6493.89999997616,"complex","0.5",117,"50",1.2,"D~1.2"
"2.5",72.49,4758.90000003576,"complex","2",238,"50",1.8,"D~1.8"
"3.5",60.58,3760.89999997616,"complex","2",314,"50",1.6,"D~1.6"
