"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4",24.07,9341.5,"complex","2",314,"39",1.4,"D~1.4"
"4",62.3,15790.599999994,"complex","0.66667",117,"39",1.4,"D~1.4"
"4.5",26.85,9231.80000001192,"complex","1",117,"39",1.2,"D~1.2"
"4.5",6,17055,"complex","2",238,"39",1.2,"D~1.2"
"3.5",78.31,5342.89999997616,"complex","0.5",117,"39",1.6,"D~1.6"
"4.5",10.98,9207.5,"complex","0.5",238,"39",1.2,"D~1.2"
"4.5",37.04,10319.3000000119,"complex","1.5",238,"39",1.2,"D~1.2"
"4",73.81,10063.3000000119,"complex","2",117,"39",1.4,"D~1.4"
"2.5",100,13623.1999999881,"complex","1.5",238,"39",1.8,"D~1.8"
"5.5",5.29,11886.2999999821,"complex","1",117,"39",1,"D~1.0"
"4",66,9278.69999998808,"complex","1.5",117,"39",1.4,"D~1.4"
"3.5",70,9791.90000000596,"complex","1.5",314,"39",1.6,"D~1.6"
"2.5",100,11695.3000000119,"complex","0.66667",314,"39",1.8,"D~1.8"
"3.5",76.85,8878.59999999404,"complex","2",117,"39",1.6,"D~1.6"
"4",35.58,9575.30000001192,"complex","1.5",238,"39",1.4,"D~1.4"
"3.5",85,11391,"complex","1",238,"39",1.6,"D~1.6"
"4.5",19.97,11095.5,"complex","2",314,"39",1.2,"D~1.2"
"5.5",4.63,7782.69999998808,"complex","0.66667",238,"39",1,"D~1.0"
"5.5",17,7388.40000000596,"complex","0.66667",117,"39",1,"D~1.0"
"4",38,7310.80000001192,"complex","0.5",314,"39",1.4,"D~1.4"
"5.5",11.38,7560.90000000596,"complex","0.5",314,"39",1,"D~1.0"
"5.5",22.22,10749.599999994,"complex","0.5",117,"39",1,"D~1.0"
"4",72,8174.80000001192,"complex","1",238,"39",1.4,"D~1.4"
"4.5",32,13191.1000000238,"complex","1.5",314,"39",1.2,"D~1.2"
"2.5",96,10166.7999999821,"complex","2",238,"39",1.8,"D~1.8"
"4",33.86,8991.19999998808,"complex","1.5",314,"39",1.4,"D~1.4"
"4",73.02,5806.59999999404,"complex","0.66667",314,"39",1.4,"D~1.4"
"4",80,4550.5,"complex","1",117,"39",1.4,"D~1.4"
"4.5",42.46,10015,"complex","1",238,"39",1.2,"D~1.2"
"4.5",45,9230.89999997616,"complex","2",117,"39",1.2,"D~1.2"
"3.5",65.08,4782.79999998212,"complex","2",238,"39",1.6,"D~1.6"
"2.5",95,6607.5,"complex","1.5",117,"39",1.8,"D~1.8"
"5.5",16.93,9911.40000000596,"complex","2",314,"39",1,"D~1.0"
"2.5",100,4886.5,"complex","1",314,"39",1.8,"D~1.8"
"3.5",78.84,4087.59999999404,"complex","0.66667",314,"39",1.6,"D~1.6"
"3.5",89,4094.40000000596,"complex","0.66667",238,"39",1.6,"D~1.6"
"3.5",90.48,3711.5,"complex","0.5",314,"39",1.6,"D~1.6"
"3.5",77.91,11726.8000000119,"complex","1.5",238,"39",1.6,"D~1.6"
"5.5",12,15814.1999999881,"complex","1.5",314,"39",1,"D~1.0"
"5.5",6.35,7029.59999999404,"complex","1.5",238,"39",1,"D~1.0"
"2.5",94.97,4143.40000000596,"complex","0.5",117,"39",1.8,"D~1.8"
"5.5",14,10207,"complex","0.5",238,"39",1,"D~1.0"
"5.5",26.98,6198.90000000596,"complex","1.5",117,"39",1,"D~1.0"
"3.5",64.95,4167.40000000596,"complex","1",314,"39",1.6,"D~1.6"
"2.5",100,14351.1000000238,"complex","0.5",238,"39",1.8,"D~1.8"
"4.5",70,8896.09999999404,"complex","0.5",314,"39",1.2,"D~1.2"
"2.5",94,5806.5,"complex","2",314,"39",1.8,"D~1.8"
"4",71,7999,"complex","0.5",117,"39",1.4,"D~1.4"
"3.5",81.61,5308.59999999404,"complex","1.5",117,"39",1.6,"D~1.6"
"4.5",60.45,6902.59999999404,"complex","0.5",117,"39",1.2,"D~1.2"
"5.5",8.73,6390.90000000596,"complex","1",238,"39",1,"D~1.0"
"5.5",3.04,7464.80000001192,"complex","2",238,"39",1,"D~1.0"
"4.5",40,6948.20000001788,"complex","0.66667",117,"39",1.2,"D~1.2"
"4",59.26,5031.89999997616,"complex","1",314,"39",1.4,"D~1.4"
"5.5",14,11773,"complex","2",117,"39",1,"D~1.0"
"4.5",35.98,15214.6999999881,"complex","1",314,"39",1.2,"D~1.2"
"3.5",71,5855.5,"complex","0.5",238,"39",1.6,"D~1.6"
"4.5",59.26,9645.19999998808,"complex","0.66667",314,"39",1.2,"D~1.2"
"3.5",70,6736.19999998808,"complex","2",314,"39",1.6,"D~1.6"
"5.5",12,7388.30000001192,"complex","0.66667",314,"39",1,"D~1.0"
"3.5",67.72,3751.19999998808,"complex","1",117,"39",1.6,"D~1.6"
"4.5",39,16566.8000000119,"complex","0.66667",238,"39",1.2,"D~1.2"
"2.5",86,4327,"complex","1",238,"39",1.8,"D~1.8"
"2.5",88.49,4594.39999997616,"complex","1.5",314,"39",1.8,"D~1.8"
"4",71.16,4075.79999998212,"complex","0.5",238,"39",1.4,"D~1.4"
"2.5",98,8742.59999999404,"complex","0.66667",238,"39",1.8,"D~1.8"
"2.5",98,4391.5,"complex","1",117,"39",1.8,"D~1.8"
"2.5",100,4768.69999998808,"complex","0.5",314,"39",1.8,"D~1.8"
"4",75,7924.59999999404,"complex","0.66667",238,"39",1.4,"D~1.4"
"4.5",38.62,4926.80000001192,"complex","1.5",117,"39",1.2,"D~1.2"
"4",45.77,4055,"complex","2",238,"39",1.4,"D~1.4"
"5.5",18.12,5089.90000000596,"complex","1",314,"39",1,"D~1.0"
"3.5",66,8002.90000000596,"complex","0.66667",117,"39",1.6,"D~1.6"
"2.5",90,5230.5,"complex","2",117,"39",1.8,"D~1.8"
"2.5",98,5151.30000001192,"complex","0.66667",117,"39",1.8,"D~1.8"
"3.5",25.4,7733.80000001192,"appealing","0.66667",117,"39",1.6,"D~1.6"
"4.5",74.34,5774.20000001788,"appealing","1",117,"39",1.2,"D~1.2"
"4.5",63.62,7534.59999999404,"appealing","0.5",117,"39",1.2,"D~1.2"
