"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",85.19,9363.39999997616,"complex","1.5",117,"25",1.6,"D~1.6"
"4",68.52,4926.5,"complex","1",117,"25",1.4,"D~1.4"
"4",62.43,3399.09999990463,"complex","0.5",238,"25",1.4,"D~1.4"
"2.5",82.67,3495.39999997616,"complex","0.5",314,"25",1.8,"D~1.8"
"4.5",36.51,3918.10000002384,"complex","1",238,"25",1.2,"D~1.2"
"5.5",22.09,3764.69999992847,"complex","1.5",314,"25",1,"D~1.0"
"4.5",30,5863.40000009537,"complex","1",314,"25",1.2,"D~1.2"
"3.5",68.39,5246.89999997616,"complex","0.5",238,"25",1.6,"D~1.6"
"2.5",89.68,2999.39999997616,"complex","0.66667",314,"25",1.8,"D~1.8"
"3.5",45.11,3894.59999990463,"complex","1.5",238,"25",1.6,"D~1.6"
"2.5",88.36,2647.5,"complex","1.5",314,"25",1.8,"D~1.8"
"5.5",11.11,3175.30000007153,"complex","1.5",117,"25",1,"D~1.0"
"2.5",89.42,2607.20000004768,"complex","2",238,"25",1.8,"D~1.8"
"2.5",96,2335.20000004768,"complex","1.5",117,"25",1.8,"D~1.8"
"4",70.9,2535.20000004768,"complex","0.66667",314,"25",1.4,"D~1.4"
"4.5",19.71,2908.70000004768,"complex","1.5",238,"25",1.2,"D~1.2"
"2.5",93.25,3912.60000002384,"complex","0.66667",238,"25",1.8,"D~1.8"
"3.5",36.64,6183.5,"complex","2",314,"25",1.6,"D~1.6"
"2.5",96,4112.19999992847,"complex","0.5",117,"25",1.8,"D~1.8"
"5.5",7,9902.39999997616,"complex","1",314,"25",1,"D~1.0"
"5.5",5.42,4119.29999995232,"complex","0.66667",238,"25",1,"D~1.0"
"5.5",17.46,3847.10000002384,"complex","0.5",314,"25",1,"D~1.0"
"4.5",26.85,3111.90000009537,"complex","0.66667",238,"25",1.2,"D~1.2"
"3.5",29.1,2878.60000002384,"complex","1",314,"25",1.6,"D~1.6"
"4",20.11,11623,"complex","1",238,"25",1.4,"D~1.4"
"5.5",7.8,4359.60000002384,"complex","2",314,"25",1,"D~1.0"
"3.5",48.02,2710.60000002384,"complex","0.66667",314,"25",1.6,"D~1.6"
"4",39.15,2199.5,"complex","1.5",314,"25",1.4,"D~1.4"
"3.5",73,4487.5,"complex","0.5",314,"25",1.6,"D~1.6"
"4.5",63,4686.19999992847,"complex","0.5",117,"25",1.2,"D~1.2"
"4.5",55.82,2759.69999992847,"complex","0.5",314,"25",1.2,"D~1.2"
"2.5",88.1,3751.09999990463,"complex","1",238,"25",1.8,"D~1.8"
"4.5",25,4726.79999995232,"complex","2",314,"25",1.2,"D~1.2"
"3.5",34,4231.20000004768,"complex","2",238,"25",1.6,"D~1.6"
"5.5",0,3967.29999995232,"complex","1.5",238,"25",1,"D~1.0"
"4.5",30.69,3278.70000004768,"complex","1",117,"25",1.2,"D~1.2"
"4",33.47,3223.5,"complex","0.66667",238,"25",1.4,"D~1.4"
"3.5",49.07,2753.19999992847,"complex","0.66667",238,"25",1.6,"D~1.6"
"2.5",83.2,3068.69999992847,"complex","1",314,"25",1.8,"D~1.8"
"5.5",18.78,7815.39999997616,"complex","0.5",117,"25",1,"D~1.0"
"5.5",8.99,4055,"complex","2",238,"25",1,"D~1.0"
"4.5",19.97,2063.29999995232,"complex","1.5",314,"25",1.2,"D~1.2"
"4.5",27.78,2831,"complex","0.66667",117,"25",1.2,"D~1.2"
"5.5",15.08,1935.60000002384,"complex","1",238,"25",1,"D~1.0"
"3.5",35,3055.19999992847,"complex","1.5",314,"25",1.6,"D~1.6"
"4",34.79,2711,"complex","2",238,"25",1.4,"D~1.4"
"4",32.41,3759.10000002384,"complex","1",314,"25",1.4,"D~1.4"
"4",32.01,2575.19999992847,"complex","2",314,"25",1.4,"D~1.4"
"2.5",80,6510.70000004768,"complex","2",117,"25",1.8,"D~1.8"
"5.5",23,6830.30000007153,"complex","1",117,"25",1,"D~1.0"
"4",80,7966.5,"complex","0.5",117,"25",1.4,"D~1.4"
"3.5",86.11,2426.19999992847,"complex","0.5",117,"25",1.6,"D~1.6"
"3.5",77.51,4860.10000002384,"complex","2",117,"25",1.6,"D~1.6"
"4",37.43,7494.79999995232,"complex","1.5",238,"25",1.4,"D~1.4"
"4.5",26,9182.80000007153,"complex","2",117,"25",1.2,"D~1.2"
"3.5",35.58,4445.70000004768,"complex","1",117,"25",1.6,"D~1.6"
"4.5",32.01,6262.80000007153,"complex","1.5",117,"25",1.2,"D~1.2"
"4.5",23.15,4566.5,"complex","0.5",238,"25",1.2,"D~1.2"
"2.5",93.39,2831.10000002384,"complex","0.66667",117,"25",1.8,"D~1.8"
"5.5",19.97,5946.29999995232,"complex","0.66667",117,"25",1,"D~1.0"
"3.5",36.24,81924.3000000715,"complex","1",238,"25",1.6,"D~1.6"
"5.5",16.53,2591.60000002384,"complex","0.66667",314,"25",1,"D~1.0"
"3.5",28.84,1774.60000002384,"complex","0.66667",117,"25",1.6,"D~1.6"
"4",35,2222.70000004768,"complex","0.66667",117,"25",1.4,"D~1.4"
