"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",35,25651.1999999881,"complex","1.5",238,"16",1.2,"D~1.2"
"5.5",25,7551,"complex","1",314,"16",1,"D~1.0"
"2.5",95,13566.6999999881,"complex","2",117,"16",1.8,"D~1.8"
"3.5",74.6,7671.19999998808,"complex","2",117,"16",1.6,"D~1.6"
"5.5",15.34,8942.80000001192,"complex","0.66667",238,"16",1,"D~1.0"
"5.5",16.93,20310.8999999762,"complex","1.5",238,"16",1,"D~1.0"
"4",65.34,7454.69999998808,"complex","0.66667",314,"16",1.4,"D~1.4"
"2.5",100,5047.19999998808,"complex","0.5",238,"16",1.8,"D~1.8"
"4.5",69.84,11415,"complex","0.66667",314,"16",1.2,"D~1.2"
"4",80.16,6599.09999999404,"complex","0.5",117,"16",1.4,"D~1.4"
"4.5",45.37,12887.400000006,"complex","1",238,"16",1.2,"D~1.2"
"4",60.32,5998.69999998808,"complex","1",117,"16",1.4,"D~1.4"
"5.5",30.42,11424.099999994,"complex","0.5",117,"16",1,"D~1.0"
"4",50.26,8022.70000001788,"complex","1.5",314,"16",1.4,"D~1.4"
"4",55.42,15455.099999994,"complex","1.5",117,"16",1.4,"D~1.4"
"3.5",70,14270.900000006,"complex","1",238,"16",1.6,"D~1.6"
"4",80.16,17399.2000000179,"complex","0.5",238,"16",1.4,"D~1.4"
"4.5",49.6,9807.40000000596,"complex","0.5",314,"16",1.2,"D~1.2"
"4.5",40.48,6263.09999999404,"complex","2",314,"16",1.2,"D~1.2"
"4",70.11,4983.09999999404,"complex","1",238,"16",1.4,"D~1.4"
"3.5",90.34,5151.09999999404,"complex","0.66667",238,"16",1.6,"D~1.6"
"2.5",100,9624.40000000596,"complex","0.66667",117,"16",1.8,"D~1.8"
"3.5",90.34,11383.1999999881,"complex","0.5",314,"16",1.6,"D~1.6"
"4.5",40.48,10647.3000000119,"complex","2",117,"16",1.2,"D~1.2"
"3.5",50.13,7837.19999998808,"complex","1.5",238,"16",1.6,"D~1.6"
"5.5",14.68,13487.099999994,"complex","0.66667",117,"16",1,"D~1.0"
"5.5",9.79,6495.19999998808,"complex","1",238,"16",1,"D~1.0"
"5.5",20,15255.5,"complex","0.5",238,"16",1,"D~1.0"
"4",34.66,6206.70000001788,"complex","1",314,"16",1.4,"D~1.4"
"4",44.84,14455.3999999762,"complex","1.5",238,"16",1.4,"D~1.4"
"4.5",45,16823.5,"complex","0.66667",238,"16",1.2,"D~1.2"
"3.5",70.37,9174.89999997616,"complex","0.5",238,"16",1.6,"D~1.6"
"3.5",50,9150.80000001192,"complex","1.5",117,"16",1.6,"D~1.6"
"5.5",20.24,10431.5,"complex","0.5",314,"16",1,"D~1.0"
"4.5",29.89,6903,"complex","2",238,"16",1.2,"D~1.2"
"2.5",100,5336,"complex","1.5",314,"16",1.8,"D~1.8"
"4",75.13,8926,"complex","0.66667",238,"16",1.4,"D~1.4"
"4",55.16,15823,"complex","2",238,"16",1.4,"D~1.4"
"2.5",95,9902.69999998808,"complex","0.66667",314,"16",1.8,"D~1.8"
"5.5",9.79,15999.2000000179,"complex","2",314,"16",1,"D~1.0"
"4.5",45,16103.3000000119,"complex","0.5",117,"16",1.2,"D~1.2"
"2.5",100,8198.90000000596,"complex","1",314,"16",1.8,"D~1.8"
"5.5",10.19,13110.6999999881,"complex","1.5",117,"16",1,"D~1.0"
"3.5",40.48,5798.29999998212,"complex","0.66667",117,"16",1.6,"D~1.6"
"2.5",95,14591.400000006,"complex","1",238,"16",1.8,"D~1.8"
"2.5",100,8198.70000001788,"complex","0.5",314,"16",1.8,"D~1.8"
"3.5",85.05,11758.7999999821,"complex","0.5",117,"16",1.6,"D~1.6"
"5.5",5.16,8655.20000001788,"complex","2",238,"16",1,"D~1.0"
"4",45,22038.5,"complex","2",117,"16",1.4,"D~1.4"
"5.5",25.4,10415.099999994,"complex","2",117,"16",1,"D~1.0"
"4.5",40,12159.099999994,"complex","0.66667",117,"16",1.2,"D~1.2"
"4.5",45.37,5206.80000001192,"complex","1",117,"16",1.2,"D~1.2"
"2.5",95,11183.1000000238,"complex","1.5",238,"16",1.8,"D~1.8"
"3.5",60.32,15095.1000000238,"complex","1.5",314,"16",1.6,"D~1.6"
"2.5",100,8151.30000001192,"complex","2",314,"16",1.8,"D~1.8"
"4",75,7897.5,"complex","0.5",314,"16",1.4,"D~1.4"
"2.5",95,10133.099999994,"complex","2",238,"16",1.8,"D~1.8"
"4",60,11080.900000006,"complex","0.66667",117,"16",1.4,"D~1.4"
"2.5",90.21,8301,"complex","1.5",117,"16",1.8,"D~1.8"
"3.5",50.4,11918.8000000119,"complex","1",117,"16",1.6,"D~1.6"
"4",44.58,9945.19999998808,"complex","2",314,"16",1.4,"D~1.4"
"5.5",29.89,8453.09999999404,"complex","1",117,"16",1,"D~1.0"
"3.5",60.19,5503.19999998808,"complex","1",314,"16",1.6,"D~1.6"
"5.5",34.79,7231.09999999404,"complex","0.66667",314,"16",1,"D~1.0"
"3.5",45.37,5583,"complex","2",314,"16",1.6,"D~1.6"
"4.5",39.68,10287.099999994,"complex","1",314,"16",1.2,"D~1.2"
"3.5",54.63,4230.09999999404,"complex","2",238,"16",1.6,"D~1.6"
"5.5",30.16,6447.19999998808,"complex","1.5",314,"16",1,"D~1.0"
"4.5",34.79,5790.69999998808,"complex","1.5",314,"16",1.2,"D~1.2"
"2.5",100,7759.5,"complex","0.5",117,"16",1.8,"D~1.8"
"2.5",100,5754.10000002384,"complex","0.66667",238,"16",1.8,"D~1.8"
"3.5",84.92,6349.19999998808,"complex","0.66667",314,"16",1.6,"D~1.6"
"4.5",65.34,9484.69999998808,"complex","0.5",238,"16",1.2,"D~1.2"
"2.5",95,7329.29999998212,"complex","1",117,"16",1.8,"D~1.8"
"4.5",49.6,4861.40000000596,"complex","1.5",117,"16",1.2,"D~1.2"
"4.5",5.03,11499.7999999821,"appealing","1",314,"16",1.2,"D~1.2"
"2.5",85.05,11470.8000000119,"appealing","1",117,"16",1.8,"D~1.8"
"2.5",80.03,5030.70000001788,"appealing","0.5",117,"16",1.8,"D~1.8"
"2.5",79.63,6458.30000001192,"appealing","0.66667",238,"16",1.8,"D~1.8"
"4.5",10.45,13199.5,"appealing","2",314,"16",1.2,"D~1.2"
"4.5",10.32,13619.1999999881,"appealing","2",117,"16",1.2,"D~1.2"
"2.5",65,19567.3000000119,"appealing","1",238,"16",1.8,"D~1.8"
"3.5",95,8399.10000002384,"appealing","1.5",238,"16",1.6,"D~1.6"
"2.5",70.11,6360.90000000596,"appealing","2",117,"16",1.8,"D~1.8"
"5.5",80.16,9637.20000001788,"appealing","0.66667",314,"16",1,"D~1.0"
"3.5",15.48,9119.40000000596,"appealing","0.5",314,"16",1.6,"D~1.6"
"4.5",80.42,12639.8000000119,"appealing","2",238,"16",1.2,"D~1.2"
"5.5",60.19,8789.80000001192,"appealing","0.5",314,"16",1,"D~1.0"
"4",14.55,8567,"appealing","1",314,"16",1.4,"D~1.4"
"3.5",30.29,7615,"appealing","0.5",238,"16",1.6,"D~1.6"
"3.5",20.11,11062.7999999821,"appealing","1.5",314,"16",1.6,"D~1.6"
"4",60.19,23615,"appealing","2",117,"16",1.4,"D~1.4"
"4",30.29,7039.19999998808,"appealing","0.66667",238,"16",1.4,"D~1.4"
"2.5",55,12598.599999994,"appealing","1.5",238,"16",1.8,"D~1.8"
"5.5",90.21,7238.5,"appealing","1",117,"16",1,"D~1.0"
"4.5",40,19247.099999994,"appealing","0.66667",238,"16",1.2,"D~1.2"
"4.5",60,18327.599999994,"appealing","1.5",117,"16",1.2,"D~1.2"
"4.5",40.08,14370.5,"appealing","0.5",238,"16",1.2,"D~1.2"
"2.5",54.89,7987,"appealing","1.5",314,"16",1.8,"D~1.8"
"4.5",69.71,5214.80000001192,"appealing","1",238,"16",1.2,"D~1.2"
"4",60,13566.900000006,"appealing","2",238,"16",1.4,"D~1.4"
"2.5",55.16,8271,"appealing","1",314,"16",1.8,"D~1.8"
"4.5",45,20055.6999999881,"appealing","0.66667",314,"16",1.2,"D~1.2"
"3.5",79.5,15358.400000006,"appealing","2",117,"16",1.6,"D~1.6"
"3.5",60.19,7323.5,"appealing","0.66667",238,"16",1.6,"D~1.6"
"2.5",55.42,5617.79999998212,"appealing","0.66667",314,"16",1.8,"D~1.8"
"4.5",79.76,6257.5,"appealing","0.5",117,"16",1.2,"D~1.2"
"4",20,10228.2000000179,"appealing","1",238,"16",1.4,"D~1.4"
"5.5",100,12622.900000006,"appealing","1.5",238,"16",1,"D~1.0"
"3.5",14.95,6833.5,"appealing","1",238,"16",1.6,"D~1.6"
"3.5",10.05,6831,"appealing","1",314,"16",1.6,"D~1.6"
"3.5",9.66,6708.20000001788,"appealing","0.66667",314,"16",1.6,"D~1.6"
"5.5",95,17327,"appealing","2",117,"16",1,"D~1.0"
"4",45.11,15346.099999994,"appealing","1",117,"16",1.4,"D~1.4"
"4",40.48,6248,"appealing","0.5",314,"16",1.4,"D~1.4"
"4",39.81,3802.89999997616,"appealing","0.66667",314,"16",1.4,"D~1.4"
