"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",65.08,10412.5,"complex","0.66667",238,"12",1.8,"D~1.8"
"3.5",29.89,4190.29999999981,"complex","0.66667",117,"12",1.6,"D~1.6"
"3.5",39.55,10551.2000000002,"complex","0.5",238,"12",1.6,"D~1.6"
"2.5",19.71,6807.09999999963,"complex","1.5",314,"12",1.8,"D~1.8"
"3.5",19.71,10927.0999999996,"complex","2",117,"12",1.6,"D~1.6"
"4",19.84,16615,"complex","0.5",238,"12",1.4,"D~1.4"
"4",20,8950.60000000056,"complex","0.66667",314,"12",1.4,"D~1.4"
"2.5",59.79,7487.79999999981,"complex","0.5",314,"12",1.8,"D~1.8"
"5.5",10.19,8958.79999999981,"complex","2",238,"12",1,"D~1.0"
"4",25.4,7895.10000000056,"complex","1",238,"12",1.4,"D~1.4"
"4.5",14.42,6767,"complex","1.5",238,"12",1.2,"D~1.2"
"4",28.97,5383.39999999944,"complex","0.5",117,"12",1.4,"D~1.4"
"4",19.44,5695.70000000019,"complex","1.5",314,"12",1.4,"D~1.4"
"4",17.59,10831,"complex","1",117,"12",1.4,"D~1.4"
"2.5",50,11950.5999999996,"complex","2",314,"12",1.8,"D~1.8"
"4.5",40.21,6118.70000000019,"complex","0.5",238,"12",1.2,"D~1.2"
"5.5",19.97,4903.40000000037,"complex","2",314,"12",1,"D~1.0"
"5.5",26.46,4358.60000000056,"complex","2",117,"12",1,"D~1.0"
"4.5",27,5791.89999999944,"complex","1",238,"12",1.2,"D~1.2"
"5.5",10.58,3006.90000000037,"complex","1",117,"12",1,"D~1.0"
"2.5",60.05,5935.5,"complex","0.66667",117,"12",1.8,"D~1.8"
"4.5",29.23,4335.5,"complex","1.5",117,"12",1.2,"D~1.2"
"5.5",25.26,5903.29999999981,"complex","1.5",117,"12",1,"D~1.0"
"5.5",12.43,2735,"complex","1",238,"12",1,"D~1.0"
"4",20.9,4463.09999999963,"complex","0.66667",238,"12",1.4,"D~1.4"
"4",29.23,3023.5,"complex","2",238,"12",1.4,"D~1.4"
"3.5",34.13,2854.5,"complex","1.5",117,"12",1.6,"D~1.6"
"2.5",45,5919.40000000037,"complex","1",314,"12",1.8,"D~1.8"
"4.5",31.48,3456.29999999981,"complex","1",117,"12",1.2,"D~1.2"
"4",20.11,14477.9000000004,"complex","1.5",117,"12",1.4,"D~1.4"
"4.5",25,5926.79999999981,"complex","0.5",314,"12",1.2,"D~1.2"
"5.5",9.79,8487.39999999944,"complex","1.5",314,"12",1,"D~1.0"
"5.5",19,7320.30000000075,"complex","0.66667",314,"12",1,"D~1.0"
"2.5",69.58,7973.5,"complex","0.66667",314,"12",1.8,"D~1.8"
"3.5",59,9583.30000000074,"complex","1",238,"12",1.6,"D~1.6"
"3.5",57.14,3040.10000000056,"complex","0.66667",238,"12",1.6,"D~1.6"
"2.5",54.76,3342.70000000019,"complex","1",238,"12",1.8,"D~1.8"
"4",46.3,4103.29999999981,"complex","0.66667",117,"12",1.4,"D~1.4"
"4.5",47.88,7622.60000000056,"complex","2",117,"12",1.2,"D~1.2"
"4.5",40.61,3903.20000000019,"complex","0.5",117,"12",1.2,"D~1.2"
"5.5",21.83,3615.20000000019,"complex","0.66667",238,"12",1,"D~1.0"
"4.5",28.7,10511.6000000006,"complex","2",238,"12",1.2,"D~1.2"
"3.5",35.98,32670.6999999993,"complex","1",314,"12",1.6,"D~1.6"
"5.5",14,3535.5,"complex","0.5",314,"12",1,"D~1.0"
"4",31,7311,"complex","2",117,"12",1.4,"D~1.4"
"4.5",36.23,7439.20000000019,"complex","0.66667",238,"12",1.2,"D~1.2"
"2.5",56,16711,"complex","1.5",117,"12",1.8,"D~1.8"
"4.5",31.37,6791.89999999944,"complex","2",314,"12",1.2,"D~1.2"
"5.5",20.47,3865.20000000019,"complex","0.66667",117,"12",1,"D~1.0"
"2.5",44.77,8755.89999999944,"complex","2",238,"12",1.8,"D~1.8"
"2.5",50.07,3494.90000000037,"complex","1",117,"12",1.8,"D~1.8"
"4",35,55959.5,"complex","2",314,"12",1.4,"D~1.4"
"3.5",28.87,2502.5,"complex","0.66667",314,"12",1.6,"D~1.6"
"4.5",23.27,5559.40000000037,"complex","0.66667",314,"12",1.2,"D~1.2"
"2.5",42.99,8655.59999999963,"complex","2",117,"12",1.8,"D~1.8"
"3.5",58,6566,"complex","0.5",117,"12",1.6,"D~1.6"
"3.5",36.77,2439.29999999981,"complex","1.5",238,"12",1.6,"D~1.6"
"4.5",21,6798.90000000037,"complex","0.66667",117,"12",1.2,"D~1.2"
"4.5",28.17,4824.79999999981,"complex","1",314,"12",1.2,"D~1.2"
"4",27.78,6045,"complex","1.5",238,"12",1.4,"D~1.4"
"3.5",36.11,4638.70000000019,"complex","1.5",314,"12",1.6,"D~1.6"
"5.5",12.04,4567.20000000019,"complex","1.5",238,"12",1,"D~1.0"
"4",22.62,4614.70000000019,"complex","0.5",314,"12",1.4,"D~1.4"
"3.5",61.24,6119.30000000075,"complex","0.5",314,"12",1.6,"D~1.6"
"5.5",27,5592.59999999963,"complex","1",314,"12",1,"D~1.0"
"2.5",68.52,3101.20000000019,"complex","0.5",238,"12",1.8,"D~1.8"
"4",52.78,2751.29999999981,"complex","1",314,"12",1.4,"D~1.4"
"4.5",39.95,9094.90000000037,"complex","1.5",314,"12",1.2,"D~1.2"
"3.5",39.02,6431.59999999963,"complex","2",238,"12",1.6,"D~1.6"
"2.5",48.02,2134.29999999981,"complex","1.5",238,"12",1.8,"D~1.8"
"2.5",61.38,3713.59999999963,"complex","0.5",117,"12",1.8,"D~1.8"
"5.5",29.37,2684.79999999981,"complex","0.5",117,"12",1,"D~1.0"
"3.5",48.68,1791,"complex","1",117,"12",1.6,"D~1.6"
"3.5",51.72,2423.20000000019,"complex","2",314,"12",1.6,"D~1.6"
"5.5",12.43,2399.39999999944,"complex","0.5",238,"12",1,"D~1.0"
"2.5",18,17102.7000000002,"relaxing","1",314,"12",1.8,"D~1.8"
"5.5",42.99,6208.40000000037,"relaxing","1",238,"12",1,"D~1.0"
"2.5",20.5,3156.20000000019,"relaxing","1.5",117,"12",1.8,"D~1.8"
"4.5",31.22,2506.5,"relaxing","1",238,"12",1.2,"D~1.2"
"2.5",19.71,2235.19999999925,"relaxing","2",117,"12",1.8,"D~1.8"
"4",21.69,6302.90000000037,"relaxing","2",117,"12",1.4,"D~1.4"
"5.5",38,5262.79999999981,"relaxing","0.66667",117,"12",1,"D~1.0"
"4",3.84,4183.29999999981,"relaxing","0.5",117,"12",1.4,"D~1.4"
"3.5",9.26,4728.30000000075,"relaxing","1.5",314,"12",1.6,"D~1.6"
"5.5",82.41,11465.2000000002,"relaxing","2",238,"12",1,"D~1.0"
"4",19.97,5571.09999999963,"relaxing","2",314,"12",1.4,"D~1.4"
"3.5",19,4367.20000000019,"relaxing","1",117,"12",1.6,"D~1.6"
"4.5",24.21,2662.59999999963,"relaxing","2",314,"12",1.2,"D~1.2"
"3.5",16.8,2912.30000000075,"relaxing","0.66667",314,"12",1.6,"D~1.6"
"2.5",6.35,3798.09999999963,"relaxing","0.66667",117,"12",1.8,"D~1.8"
"5.5",63,3966.59999999963,"relaxing","1",314,"12",1,"D~1.0"
"4.5",28,3175.59999999963,"relaxing","0.5",314,"12",1.2,"D~1.2"
"3.5",15.48,5711.09999999963,"relaxing","1",238,"12",1.6,"D~1.6"
"3.5",14.15,2766.80000000075,"relaxing","0.5",314,"12",1.6,"D~1.6"
"2.5",15.08,5094.70000000019,"relaxing","0.66667",238,"12",1.8,"D~1.8"
"4",24,54102.7000000002,"relaxing","0.66667",117,"12",1.4,"D~1.4"
"4.5",20.11,4399,"relaxing","1",117,"12",1.2,"D~1.2"
"5.5",23.54,5561.20000000019,"relaxing","1.5",117,"12",1,"D~1.0"
"5.5",26,5988.20000000019,"relaxing","0.5",238,"12",1,"D~1.0"
