"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",69.71,25085.700000003,"complex","2",117,"64",1.6,"D~1.6"
"5.5",9.39,28343.400000006,"complex","1.5",117,"64",1,"D~1.0"
"4.5",40.74,10430.799999997,"complex","0.66667",314,"64",1.2,"D~1.2"
"2.5",98,13655.099999994,"complex","1",117,"64",1.8,"D~1.8"
"3.5",58,13975.400000006,"complex","1.5",117,"64",1.6,"D~1.6"
"4.5",32,8758.79999999702,"complex","1.5",314,"64",1.2,"D~1.2"
"4",58,23903.5,"complex","2",117,"64",1.4,"D~1.4"
"5.5",4,17942.8999999911,"complex","0.66667",238,"64",1,"D~1.0"
"5.5",13,9175.59999999404,"complex","1",117,"64",1,"D~1.0"
"3.5",59,13054.799999997,"complex","1.5",314,"64",1.6,"D~1.6"
"3.5",80,10255.599999994,"complex","0.5",314,"64",1.6,"D~1.6"
"3.5",75,5783.29999999702,"complex","1",314,"64",1.6,"D~1.6"
"5.5",34,9240.29999999702,"complex","0.5",117,"64",1,"D~1.0"
"5.5",20,6446.29999999702,"complex","1",314,"64",1,"D~1.0"
"2.5",99,10095.200000003,"complex","0.66667",314,"64",1.8,"D~1.8"
"4",46,13951,"complex","2",238,"64",1.4,"D~1.4"
"5.5",21,20911.1999999881,"complex","0.5",314,"64",1,"D~1.0"
"4.5",47.75,16519.099999994,"complex","0.66667",238,"64",1.2,"D~1.2"
"4",59,5639.60000000894,"complex","0.66667",117,"64",1.4,"D~1.4"
"2.5",97,9150.60000000894,"complex","1",238,"64",1.8,"D~1.8"
"4.5",60,6607.29999999702,"complex","0.5",314,"64",1.2,"D~1.2"
"4.5",49,10022.6000000089,"complex","1",238,"64",1.2,"D~1.2"
"2.5",98,8167,"complex","0.5",117,"64",1.8,"D~1.8"
"5.5",10,12815.799999997,"complex","0.5",238,"64",1,"D~1.0"
"3.5",55,8919.20000000298,"complex","1",238,"64",1.6,"D~1.6"
"5.5",8,12728,"complex","2",314,"64",1,"D~1.0"
"3.5",48,9270.20000000298,"complex","2",238,"64",1.6,"D~1.6"
"4",55,7071.5,"complex","0.66667",314,"64",1.4,"D~1.4"
"4.5",46.3,8742.59999999404,"complex","1.5",117,"64",1.2,"D~1.2"
"2.5",96,8679.19999998808,"complex","1.5",117,"64",1.8,"D~1.8"
"4",60,8350.90000000596,"complex","1.5",314,"64",1.4,"D~1.4"
"2.5",88,7039.5,"complex","2",117,"64",1.8,"D~1.8"
"5.5",5,15214.6000000089,"complex","1.5",238,"64",1,"D~1.0"
"4.5",23,15687.200000003,"complex","2",314,"64",1.2,"D~1.2"
"3.5",55,14784.200000003,"complex","2",314,"64",1.6,"D~1.6"
"2.5",95,9773.59999999404,"complex","1",314,"64",1.8,"D~1.8"
"3.5",85,9255.5,"complex","0.5",117,"64",1.6,"D~1.6"
"2.5",92,7910.5,"complex","2",314,"64",1.8,"D~1.8"
"2.5",98,4510.90000000596,"complex","0.66667",117,"64",1.8,"D~1.8"
"4.5",32.94,10991.700000003,"complex","1",314,"64",1.2,"D~1.2"
"2.5",88,6119.10000000894,"complex","2",238,"64",1.8,"D~1.8"
"3.5",75,4583.5,"complex","1.5",238,"64",1.6,"D~1.6"
"4",71,6515.19999998808,"complex","0.66667",238,"64",1.4,"D~1.4"
"4",60,8583.30000001192,"complex","2",314,"64",1.4,"D~1.4"
"4.5",64,4623.40000000596,"complex","0.66667",117,"64",1.2,"D~1.2"
"4",68,4487.59999999404,"complex","1",238,"64",1.4,"D~1.4"
"4",72,10575.099999994,"complex","1",314,"64",1.4,"D~1.4"
"2.5",89,13982.799999997,"complex","1.5",238,"64",1.8,"D~1.8"
"4.5",76,5478.90000000596,"complex","0.5",238,"64",1.2,"D~1.2"
"3.5",79,4160.29999999702,"complex","1",117,"64",1.6,"D~1.6"
"4.5",69,4302,"complex","0.5",117,"64",1.2,"D~1.2"
"5.5",5,13335.200000003,"complex","1",238,"64",1,"D~1.0"
"5.5",2,6759.5,"complex","2",117,"64",1,"D~1.0"
"4.5",15,6965.79999999702,"complex","2",117,"64",1.2,"D~1.2"
"3.5",76,6750.79999999702,"complex","0.5",238,"64",1.6,"D~1.6"
"5.5",20,22487.700000003,"complex","1.5",314,"64",1,"D~1.0"
"4",48.15,6550,"complex","1.5",117,"64",1.4,"D~1.4"
"5.5",40.34,6672.20000000298,"complex","0.66667",314,"64",1,"D~1.0"
"2.5",99,5990.09999999404,"complex","0.5",238,"64",1.8,"D~1.8"
"4",65,8494.70000000298,"complex","1.5",238,"64",1.4,"D~1.4"
"2.5",98,11430.299999997,"complex","0.5",314,"64",1.8,"D~1.8"
"5.5",2,7999.59999999404,"complex","2",238,"64",1,"D~1.0"
"3.5",55.16,11528.900000006,"complex","0.66667",314,"64",1.6,"D~1.6"
"4",58,17028.200000003,"complex","0.5",238,"64",1.4,"D~1.4"
"4.5",41.53,7907.39999999106,"complex","2",238,"64",1.2,"D~1.2"
"3.5",78,8151.20000000298,"complex","0.66667",117,"64",1.6,"D~1.6"
"2.5",88,10526.799999997,"complex","1.5",314,"64",1.8,"D~1.8"
"4",60,8807.39999999106,"complex","0.5",314,"64",1.4,"D~1.4"
"5.5",30,5926.89999999106,"complex","0.66667",117,"64",1,"D~1.0"
"4",40,9135.30000001192,"complex","0.5",117,"64",1.4,"D~1.4"
"2.5",94,7295,"complex","0.66667",238,"64",1.8,"D~1.8"
"4.5",38,10534.5,"complex","1.5",238,"64",1.2,"D~1.2"
"4",48,5158.59999999404,"complex","1",117,"64",1.4,"D~1.4"
"4.5",48,6903.90000000596,"complex","1",117,"64",1.2,"D~1.2"
"3.5",57.8,11469.799999997,"complex","0.66667",238,"64",1.6,"D~1.6"
"2.5",1,7723.39999999106,"relaxing","1.5",238,"64",1.8,"D~1.8"
"4",30,12063,"relaxing","1",117,"64",1.4,"D~1.4"
"2.5",1,4703.20000000298,"relaxing","0.5",117,"64",1.8,"D~1.8"
"5.5",78,16143,"relaxing","0.66667",117,"64",1,"D~1.0"
"2.5",3,5728.70000000298,"relaxing","1",314,"64",1.8,"D~1.8"
"5.5",60,23437,"relaxing","0.66667",314,"64",1,"D~1.0"
"3.5",30,5087.20000000298,"relaxing","0.66667",117,"64",1.6,"D~1.6"
"5.5",85,8895.09999999404,"relaxing","0.66667",238,"64",1,"D~1.0"
"2.5",5,5993.09999999404,"relaxing","0.66667",117,"64",1.8,"D~1.8"
"3.5",57.54,13116.299999997,"relaxing","2",117,"64",1.6,"D~1.6"
"4.5",60,7130.20000000298,"relaxing","1.5",117,"64",1.2,"D~1.2"
"4.5",65,14588.599999994,"relaxing","1.5",238,"64",1.2,"D~1.2"
"4",36,5927.59999999404,"relaxing","0.66667",314,"64",1.4,"D~1.4"
"5.5",96,15864.1000000089,"relaxing","1",238,"64",1,"D~1.0"
"2.5",7.54,14773.599999994,"relaxing","1",117,"64",1.8,"D~1.8"
"4",40,4842.5,"relaxing","1",238,"64",1.4,"D~1.4"
"5.5",84,8107.5,"relaxing","1.5",314,"64",1,"D~1.0"
"2.5",18,4822.59999999404,"relaxing","2",117,"64",1.8,"D~1.8"
"4",11,5391.5,"relaxing","0.5",238,"64",1.4,"D~1.4"
"2.5",3,4574.89999999106,"relaxing","2",314,"64",1.8,"D~1.8"
"3.5",5.95,6731.20000000298,"relaxing","0.5",238,"64",1.6,"D~1.6"
"5.5",91,7610.29999999702,"relaxing","1",314,"64",1,"D~1.0"
"4.5",82,7638.59999999404,"relaxing","2",117,"64",1.2,"D~1.2"
"4",51.85,6087.5,"relaxing","2",238,"64",1.4,"D~1.4"
"3.5",26,13825.400000006,"relaxing","0.66667",238,"64",1.6,"D~1.6"
"4",35,3804.19999998808,"relaxing","1.5",238,"64",1.4,"D~1.4"
"5.5",97,6919,"relaxing","2",238,"64",1,"D~1.0"
"4",19.18,5942.70000000298,"relaxing","0.5",314,"64",1.4,"D~1.4"
"3.5",31,3814.80000001192,"relaxing","1.5",117,"64",1.6,"D~1.6"
"4",32,4480.80000001192,"relaxing","2",117,"64",1.4,"D~1.4"
"5.5",87,10232.299999997,"relaxing","1.5",117,"64",1,"D~1.0"
"3.5",15,7451,"relaxing","0.5",117,"64",1.6,"D~1.6"
"3.5",38,6303.29999999702,"relaxing","2",238,"64",1.6,"D~1.6"
"4",41,3625.80000001192,"relaxing","2",314,"64",1.4,"D~1.4"
"2.5",12,4083.89999999106,"relaxing","1.5",314,"64",1.8,"D~1.8"
"4",22.88,7055.59999999404,"relaxing","0.5",117,"64",1.4,"D~1.4"
"3.5",25.4,2895.10000000894,"relaxing","1",314,"64",1.6,"D~1.6"
"3.5",26.32,3327.70000000298,"relaxing","1",238,"64",1.6,"D~1.6"
"4.5",58.2,4182,"relaxing","2",238,"64",1.2,"D~1.2"
"4",33,8934.90000000596,"relaxing","0.66667",238,"64",1.4,"D~1.4"
