"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",0,14277.6000000001,"complex","1.5",117,"107",1.2,"D~1.2"
"3.5",100,17431.8999999999,"complex","1",117,"107",1.6,"D~1.6"
"4",0,9790.70000000019,"complex","2",238,"107",1.4,"D~1.4"
"3.5",100,9205.89999999991,"complex","1.5",117,"107",1.6,"D~1.6"
"3.5",100,8526.79999999981,"complex","0.5",314,"107",1.6,"D~1.6"
"3.5",100,11127.5,"complex","0.66667",238,"107",1.6,"D~1.6"
"3.5",100,6759.60000000009,"complex","0.5",238,"107",1.6,"D~1.6"
"3.5",100,18558.7999999998,"complex","1",238,"107",1.6,"D~1.6"
"3.5",100,14735.3999999999,"complex","1.5",238,"107",1.6,"D~1.6"
"5.5",0.4,6062.80000000028,"complex","0.5",314,"107",1,"D~1.0"
"4.5",0,17598.7999999998,"complex","2",314,"107",1.2,"D~1.2"
"4",100,4831.5,"complex","0.66667",238,"107",1.4,"D~1.4"
"2.5",100,6742.70000000019,"complex","1",238,"107",1.8,"D~1.8"
"2.5",100,9159.5,"complex","2",314,"107",1.8,"D~1.8"
"3.5",100,10383.2000000002,"complex","2",117,"107",1.6,"D~1.6"
"5.5",0.4,4415.10000000009,"complex","1.5",314,"107",1,"D~1.0"
"2.5",100,4567.10000000009,"complex","0.66667",117,"107",1.8,"D~1.8"
"5.5",0,4352.39999999991,"complex","1",117,"107",1,"D~1.0"
"2.5",100,21342,"complex","0.5",314,"107",1.8,"D~1.8"
"3.5",77.78,11142,"complex","2",238,"107",1.6,"D~1.6"
"4.5",19.97,16135.1000000001,"complex","2",238,"107",1.2,"D~1.2"
"3.5",68.12,7799,"complex","0.66667",314,"107",1.6,"D~1.6"
"4",17.33,7710.69999999972,"complex","2",314,"107",1.4,"D~1.4"
"4.5",22.09,3455.79999999981,"complex","2",117,"107",1.2,"D~1.2"
"4.5",25.13,2975.5,"complex","0.5",117,"107",1.2,"D~1.2"
"4.5",24.6,4742.70000000019,"complex","0.66667",238,"107",1.2,"D~1.2"
"4",41.14,3951.60000000009,"complex","1.5",314,"107",1.4,"D~1.4"
"4.5",22.49,14766.3999999999,"complex","1",117,"107",1.2,"D~1.2"
"4",43.65,6261.30000000028,"complex","1",238,"107",1.4,"D~1.4"
"5.5",11.77,6520.10000000009,"complex","0.5",117,"107",1,"D~1.0"
"5.5",10.98,2630.59999999963,"complex","1",238,"107",1,"D~1.0"
"2.5",79.76,3878.89999999991,"complex","2",238,"107",1.8,"D~1.8"
"4",60.85,3863.39999999991,"complex","1",314,"107",1.4,"D~1.4"
"4.5",51.98,4462.89999999991,"complex","0.66667",314,"107",1.2,"D~1.2"
"2.5",87.17,3215,"complex","0.5",117,"107",1.8,"D~1.8"
"4.5",35.71,4311.70000000019,"complex","0.5",238,"107",1.2,"D~1.2"
"4",26.32,8166.19999999972,"complex","0.66667",117,"107",1.4,"D~1.4"
"4",25.26,3382.89999999991,"complex","2",117,"107",1.4,"D~1.4"
"4",17.33,8255.5,"complex","1.5",238,"107",1.4,"D~1.4"
"2.5",82.28,4678.69999999972,"complex","1.5",314,"107",1.8,"D~1.8"
"4.5",20.11,5512.19999999972,"complex","1",314,"107",1.2,"D~1.2"
"3.5",63.23,20302.2000000002,"complex","0.5",117,"107",1.6,"D~1.6"
"2.5",89.15,8301.5,"complex","0.66667",238,"107",1.8,"D~1.8"
"2.5",89.55,3830.79999999981,"complex","1",314,"107",1.8,"D~1.8"
"5.5",7.8,4567.30000000028,"complex","1.5",238,"107",1,"D~1.0"
"2.5",79.89,10335,"complex","0.5",238,"107",1.8,"D~1.8"
"2.5",89.95,7639.5,"complex","1.5",238,"107",1.8,"D~1.8"
"2.5",90.08,6543,"complex","0.66667",314,"107",1.8,"D~1.8"
"4.5",9.52,7287.89999999991,"complex","1.5",314,"107",1.2,"D~1.2"
"4",21.03,6022,"complex","0.5",117,"107",1.4,"D~1.4"
"5.5",4.63,5719.30000000028,"complex","0.66667",117,"107",1,"D~1.0"
"3.5",39.95,7567.10000000009,"complex","1",314,"107",1.6,"D~1.6"
"4.5",19.58,18006.8000000003,"complex","0.5",314,"107",1.2,"D~1.2"
"4",30.03,6175.5,"complex","1",117,"107",1.4,"D~1.4"
"2.5",90.34,4687.10000000009,"complex","1",117,"107",1.8,"D~1.8"
"4",40.08,6065.20000000019,"complex","0.5",238,"107",1.4,"D~1.4"
"5.5",5.82,6798.69999999972,"complex","2",314,"107",1,"D~1.0"
"3.5",40.34,3284.5,"complex","2",314,"107",1.6,"D~1.6"
"4.5",24.34,3112.89999999991,"complex","1",238,"107",1.2,"D~1.2"
"5.5",1.19,2600,"complex","0.66667",238,"107",1,"D~1.0"
"3.5",28.57,3004,"complex","1.5",314,"107",1.6,"D~1.6"
"3.5",45.11,5167.39999999991,"complex","0.66667",117,"107",1.6,"D~1.6"
"5.5",0.4,5863,"complex","2",238,"107",1,"D~1.0"
"2.5",100,5911.60000000009,"complex","1.5",117,"107",1.8,"D~1.8"
"4",48.15,5454,"complex","0.5",314,"107",1.4,"D~1.4"
"4",21.3,12710.7999999998,"complex","1.5",117,"107",1.4,"D~1.4"
"2.5",100,3464.89999999991,"complex","2",117,"107",1.8,"D~1.8"
"4",44.71,3493.89999999991,"complex","0.66667",314,"107",1.4,"D~1.4"
"4.5",29.5,3511,"complex","0.66667",117,"107",1.2,"D~1.2"
"4.5",12.57,3294.89999999991,"complex","1.5",238,"107",1.2,"D~1.2"
"5.5",6.75,3983,"complex","2",117,"107",1,"D~1.0"
"5.5",0,5271.5,"complex","0.5",238,"107",1,"D~1.0"
"5.5",0.79,5673.39999999991,"complex","1",314,"107",1,"D~1.0"
"5.5",0.13,5444.5,"complex","0.66667",314,"107",1,"D~1.0"
"5.5",0.4,4743,"complex","1.5",117,"107",1,"D~1.0"
"4",5.56,14238.1000000001,"appealing","0.5",314,"107",1.4,"D~1.4"
"3.5",10.05,5288.20000000019,"appealing","2",117,"107",1.6,"D~1.6"
"3.5",0,2677.29999999981,"appealing","0.66667",117,"107",1.6,"D~1.6"
"5.5",90.08,7878.79999999981,"appealing","2",238,"107",1,"D~1.0"
"4",64.55,5862.79999999981,"appealing","2",314,"107",1.4,"D~1.4"
"2.5",0,3687.20000000019,"appealing","0.66667",314,"107",1.8,"D~1.8"
"5.5",80.42,12672.3999999999,"appealing","0.66667",238,"107",1,"D~1.0"
"5.5",60.05,10864.8999999999,"appealing","2",314,"107",1,"D~1.0"
"2.5",0,2771.79999999981,"appealing","1",314,"107",1.8,"D~1.8"
"2.5",0.13,2367.09999999963,"appealing","0.66667",117,"107",1.8,"D~1.8"
"2.5",0.53,3689.70000000019,"appealing","1",238,"107",1.8,"D~1.8"
"4.5",78.44,6276.29999999981,"appealing","0.5",238,"107",1.2,"D~1.2"
"5.5",30.16,13894.7000000002,"appealing","1.5",314,"107",1,"D~1.0"
"4",59,17751.1000000001,"appealing","0.66667",117,"107",1.4,"D~1.4"
"2.5",0,7359.80000000028,"appealing","1.5",117,"107",1.8,"D~1.8"
"4.5",48.02,4897.69999999972,"appealing","0.5",314,"107",1.2,"D~1.2"
"2.5",0.4,3971.40000000037,"appealing","0.5",238,"107",1.8,"D~1.8"
"3.5",24.74,7842.5,"appealing","1",314,"107",1.6,"D~1.6"
"5.5",69.84,9766.30000000028,"appealing","1",117,"107",1,"D~1.0"
"4",76.98,10388.1000000001,"appealing","0.5",238,"107",1.4,"D~1.4"
"4",83.86,6431,"appealing","1",117,"107",1.4,"D~1.4"
"4",83.73,12027.3999999999,"appealing","0.66667",314,"107",1.4,"D~1.4"
"5.5",89.95,9896.80000000028,"appealing","0.66667",117,"107",1,"D~1.0"
"2.5",0.13,2487.20000000019,"appealing","1.5",238,"107",1.8,"D~1.8"
"3.5",0.4,2839.20000000019,"appealing","0.5",314,"107",1.6,"D~1.6"
"4.5",0,4688.70000000019,"appealing","0.66667",117,"107",1.2,"D~1.2"
"2.5",0,3341.09999999963,"appealing","1.5",314,"107",1.8,"D~1.8"
"4.5",80.29,14422.5999999996,"appealing","1.5",238,"107",1.2,"D~1.2"
"3.5",0,5543.69999999925,"appealing","1",238,"107",1.6,"D~1.6"
"5.5",90.21,9142.59999999963,"appealing","2",117,"107",1,"D~1.0"
"3.5",89.68,6611.10000000056,"appealing","1.5",314,"107",1.6,"D~1.6"
"3.5",18.52,6980.90000000037,"appealing","0.66667",314,"107",1.6,"D~1.6"
"2.5",0.4,3053.19999999925,"appealing","2",314,"107",1.8,"D~1.8"
"4.5",20.5,8345.40000000037,"appealing","2",238,"107",1.2,"D~1.2"
