"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",7.8,14260.599999994,"complex","1.5",238,"13",1.6,"D~1.6"
"4",52.38,13150.900000006,"complex","1.5",117,"13",1.4,"D~1.4"
"2.5",87.57,10430.5,"complex","1.5",117,"13",1.8,"D~1.8"
"3.5",71.83,10359.400000006,"complex","0.66667",117,"13",1.6,"D~1.6"
"2.5",98,6654.59999999404,"complex","1",238,"13",1.8,"D~1.8"
"2.5",100,4823.19999998808,"complex","0.66667",117,"13",1.8,"D~1.8"
"5.5",100,26487.5,"complex","2",238,"13",1,"D~1.0"
"5.5",83.33,19542.400000006,"complex","0.66667",314,"13",1,"D~1.0"
"4",100,29472,"complex","1.5",238,"13",1.4,"D~1.4"
"4",97,5973.89999997616,"complex","1.5",314,"13",1.4,"D~1.4"
"4",98,8351.40000000596,"complex","0.66667",238,"13",1.4,"D~1.4"
"5.5",77.91,8631.59999999404,"complex","0.5",117,"13",1,"D~1.0"
"3.5",59.52,9935,"complex","2",314,"13",1.6,"D~1.6"
"4.5",49,15806.8000000119,"complex","2",314,"13",1.2,"D~1.2"
"5.5",53,11951.599999994,"complex","0.5",314,"13",1,"D~1.0"
"3.5",97,11262.8999999762,"complex","0.66667",314,"13",1.6,"D~1.6"
"5.5",35.32,6055.59999999404,"complex","1.5",117,"13",1,"D~1.0"
"3.5",86.38,9335.5,"complex","1",117,"13",1.6,"D~1.6"
"5.5",26.32,7719.20000001788,"complex","2",117,"13",1,"D~1.0"
"4.5",67,11886.7999999821,"complex","1",117,"13",1.2,"D~1.2"
"3.5",90.34,13991.3000000119,"complex","2",238,"13",1.6,"D~1.6"
"3.5",96,10375,"complex","0.5",314,"13",1.6,"D~1.6"
"4.5",59.92,11215.1999999881,"complex","0.66667",314,"13",1.2,"D~1.2"
"5.5",12.96,8863.09999999404,"complex","0.66667",238,"13",1,"D~1.0"
"5.5",17.46,4415.30000001192,"complex","0.66667",117,"13",1,"D~1.0"
"4",57.01,4055.70000001788,"complex","1",238,"13",1.4,"D~1.4"
"2.5",50,13360,"complex","0.5",314,"13",1.8,"D~1.8"
"4",62.43,12615.5,"complex","2",314,"13",1.4,"D~1.4"
"3.5",68.12,4438.20000001788,"complex","2",117,"13",1.6,"D~1.6"
"2.5",43,15894.6999999881,"complex","2",314,"13",1.8,"D~1.8"
"4",55,4407.80000001192,"complex","2",117,"13",1.4,"D~1.4"
"4",68.92,3919.19999998808,"complex","1",117,"13",1.4,"D~1.4"
"2.5",79.23,7742.90000000596,"complex","1",117,"13",1.8,"D~1.8"
"4.5",38,23086.900000006,"complex","2",238,"13",1.2,"D~1.2"
"2.5",66.27,11607.3999999762,"complex","2",117,"13",1.8,"D~1.8"
"5.5",1,14575.5,"complex","0.5",238,"13",1,"D~1.0"
"2.5",62.7,10262.8000000119,"complex","1.5",238,"13",1.8,"D~1.8"
"5.5",1,10511.1000000238,"complex","1",117,"13",1,"D~1.0"
