"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",20.24,29676.9,"complex","1",314,"94",1,"D~1.0"
"2.5",62.83,13166.2999999999,"complex","0.5",314,"94",1.8,"D~1.8"
"4.5",34.66,11767.4,"complex","1",117,"94",1.2,"D~1.2"
"3.5",52.25,6206.80000000005,"complex","0.66667",314,"94",1.6,"D~1.6"
"4.5",14.55,10430.6000000001,"complex","1.5",238,"94",1.2,"D~1.2"
"2.5",69.97,6319.19999999995,"complex","0.5",238,"94",1.8,"D~1.8"
"2.5",81.22,5007.29999999993,"complex","2",314,"94",1.8,"D~1.8"
"5.5",9.79,10151.4,"complex","1.5",314,"94",1,"D~1.0"
"4",25.4,8557.90000000002,"complex","0.66667",314,"94",1.4,"D~1.4"
"3.5",40.08,5127.5,"complex","0.66667",117,"94",1.6,"D~1.6"
"4.5",20.24,4863,"complex","1.5",314,"94",1.2,"D~1.2"
"2.5",60,7407.79999999993,"complex","0.5",117,"94",1.8,"D~1.8"
"4",33.47,12590.6,"complex","0.5",238,"94",1.4,"D~1.4"
"4",39,18487.6,"complex","1.5",117,"94",1.4,"D~1.4"
"4",39.95,8495.19999999995,"complex","0.5",314,"94",1.4,"D~1.4"
"4",46.83,8966.79999999993,"complex","1",314,"94",1.4,"D~1.4"
"4.5",19.58,4647.80000000005,"complex","1",314,"94",1.2,"D~1.2"
"3.5",80.03,6863.10000000009,"complex","2",314,"94",1.6,"D~1.6"
"4",52.91,13559,"complex","1",117,"94",1.4,"D~1.4"
"5.5",5.16,7871.09999999998,"complex","1.5",238,"94",1,"D~1.0"
"4",26.85,7391.09999999998,"complex","2",314,"94",1.4,"D~1.4"
"4.5",25,20207.2999999999,"complex","2",238,"94",1.2,"D~1.2"
"5.5",15,22887.2000000001,"complex","1",117,"94",1,"D~1.0"
"2.5",86.51,16391.1,"complex","1",117,"94",1.8,"D~1.8"
"3.5",54.89,5647.09999999998,"complex","1",238,"94",1.6,"D~1.6"
"2.5",84.13,10231.3,"complex","1",314,"94",1.8,"D~1.8"
"5.5",19,15223.5,"complex","0.5",117,"94",1,"D~1.0"
"4",38.23,9567.60000000009,"complex","1",238,"94",1.4,"D~1.4"
"3.5",70.9,27366.3,"complex","0.5",117,"94",1.6,"D~1.6"
"3.5",71.56,8616,"complex","1.5",314,"94",1.6,"D~1.6"
"5.5",11,13486.1,"complex","2",117,"94",1,"D~1.0"
"3.5",54.23,15878.8999999999,"complex","1.5",117,"94",1.6,"D~1.6"
"2.5",85.45,4095.40000000014,"complex","0.66667",117,"94",1.8,"D~1.8"
"2.5",91.67,5558.5,"complex","1.5",117,"94",1.8,"D~1.8"
"4.5",45.5,4247.30000000005,"complex","1.5",117,"94",1.2,"D~1.2"
"2.5",96,8030.89999999991,"complex","2",238,"94",1.8,"D~1.8"
"2.5",97,6375,"complex","0.66667",314,"94",1.8,"D~1.8"
"5.5",10.45,12158,"complex","1.5",117,"94",1,"D~1.0"
"3.5",42.06,9159,"complex","0.5",238,"94",1.6,"D~1.6"
"4.5",50.13,9265.5,"complex","0.66667",314,"94",1.2,"D~1.2"
"4.5",58.33,6182.59999999986,"complex","2",117,"94",1.2,"D~1.2"
"3.5",73.15,3799.30000000005,"complex","1",117,"94",1.6,"D~1.6"
"2.5",92.59,3015.40000000014,"complex","2",117,"94",1.8,"D~1.8"
"3.5",80.03,3572.90000000014,"complex","0.66667",238,"94",1.6,"D~1.6"
"3.5",85.19,3863.10000000009,"complex","2",238,"94",1.6,"D~1.6"
"4.5",53.17,15455.2,"complex","0.66667",238,"94",1.2,"D~1.2"
"4.5",56.75,4391,"complex","0.5",117,"94",1.2,"D~1.2"
"5.5",9.26,5966.89999999991,"complex","0.66667",314,"94",1,"D~1.0"
"4",73.15,4759.30000000005,"complex","1.5",238,"94",1.4,"D~1.4"
"4",78.57,3943,"complex","0.66667",238,"94",1.4,"D~1.4"
"4.5",76.72,3208.80000000005,"complex","1",238,"94",1.2,"D~1.2"
"5.5",16.53,18493.8,"complex","0.5",238,"94",1,"D~1.0"
"4",80.16,9475.10000000009,"complex","2",117,"94",1.4,"D~1.4"
"2.5",84.52,3431,"complex","1.5",314,"94",1.8,"D~1.8"
"2.5",89.68,2351,"complex","1.5",238,"94",1.8,"D~1.8"
"4",77.65,5206.90000000014,"complex","0.66667",117,"94",1.4,"D~1.4"
"4",74.21,8503.19999999995,"complex","2",238,"94",1.4,"D~1.4"
"3.5",80.16,6311.70000000019,"complex","1.5",238,"94",1.6,"D~1.6"
"3.5",89.42,4470.60000000009,"complex","0.5",314,"94",1.6,"D~1.6"
"4.5",68.52,10535,"complex","0.5",238,"94",1.2,"D~1.2"
"4",70.11,13151.2000000002,"complex","1.5",314,"94",1.4,"D~1.4"
"4.5",63,7399.10000000009,"complex","0.5",314,"94",1.2,"D~1.2"
"5.5",19.97,14630.7,"complex","2",314,"94",1,"D~1.0"
"5.5",16.53,11534.1000000001,"complex","0.66667",238,"94",1,"D~1.0"
"5.5",5.82,8055.30000000005,"complex","1",238,"94",1,"D~1.0"
"5.5",6.61,5445.40000000014,"complex","2",238,"94",1,"D~1.0"
"2.5",92,13174.2999999998,"complex","1",238,"94",1.8,"D~1.8"
"3.5",84.66,18310.9000000001,"complex","1",314,"94",1.6,"D~1.6"
"4",77.91,38407.5999999999,"complex","0.5",117,"94",1.4,"D~1.4"
"3.5",89.02,6822.19999999995,"complex","2",117,"94",1.6,"D~1.6"
"2.5",92.46,3151.30000000005,"complex","0.66667",238,"94",1.8,"D~1.8"
"4.5",68.52,5062.60000000009,"complex","0.66667",117,"94",1.2,"D~1.2"
"5.5",26.85,6681.60000000009,"complex","0.5",314,"94",1,"D~1.0"
"5.5",24.07,5647.89999999991,"complex","0.66667",117,"94",1,"D~1.0"
"4.5",62.3,12715.2999999998,"complex","2",314,"94",1.2,"D~1.2"
"4.5",10.19,9886.19999999995,"interesting","1.5",238,"94",1.2,"D~1.2"
