"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",36.51,17836.9,"complex","1",238,"83",1.2,"D~1.2"
"3.5",55.03,4574.09999999998,"complex","2",238,"83",1.6,"D~1.6"
"5.5",22,6079,"complex","1.5",238,"83",1,"D~1.0"
"4",79,4111,"complex","0.5",314,"83",1.4,"D~1.4"
"4",85.98,2830.20000000001,"complex","0.5",117,"83",1.4,"D~1.4"
"4",86.24,4735.30000000005,"complex","0.66667",117,"83",1.4,"D~1.4"
"4.5",44.44,15071.4,"complex","1.5",238,"83",1.2,"D~1.2"
"5.5",13.89,9590.90000000002,"complex","1",117,"83",1,"D~1.0"
"4",59.66,3287.09999999998,"complex","2",117,"83",1.4,"D~1.4"
"4.5",89.95,6807,"complex","0.5",117,"83",1.2,"D~1.2"
"4",83.73,4799.19999999995,"complex","2",238,"83",1.4,"D~1.4"
"4",81.75,4063.20000000001,"complex","1",314,"83",1.4,"D~1.4"
"4",59.26,6550.90000000002,"complex","1",238,"83",1.4,"D~1.4"
"2.5",98,5415.29999999999,"complex","0.5",238,"83",1.8,"D~1.8"
"3.5",96,5951.09999999998,"complex","1.5",314,"83",1.6,"D~1.6"
"5.5",13,6655.70000000001,"complex","0.5",117,"83",1,"D~1.0"
"5.5",5,7798.90000000002,"complex","0.66667",238,"83",1,"D~1.0"
"4",63.76,13255.7,"complex","0.5",238,"83",1.4,"D~1.4"
"4",71.83,8782.5,"complex","1.5",117,"83",1.4,"D~1.4"
"3.5",93,7016.20000000001,"complex","0.5",117,"83",1.6,"D~1.6"
"2.5",98,3966.5,"complex","0.5",314,"83",1.8,"D~1.8"
"3.5",81.48,18664.7,"complex","1",238,"83",1.6,"D~1.6"
"5.5",9.52,5069.59999999998,"complex","0.66667",314,"83",1,"D~1.0"
"5.5",6.88,11375.5,"complex","0.5",238,"83",1,"D~1.0"
"2.5",97,4167.39999999997,"complex","0.66667",238,"83",1.8,"D~1.8"
"5.5",16.27,5368.20000000001,"complex","2",117,"83",1,"D~1.0"
"4",30.95,7038.09999999998,"complex","2",314,"83",1.4,"D~1.4"
"5.5",20.5,7310.79999999999,"complex","1.5",314,"83",1,"D~1.0"
"3.5",58,6983.40000000002,"complex","1.5",238,"83",1.6,"D~1.6"
"4.5",51.06,4080.60000000003,"complex","2",117,"83",1.2,"D~1.2"
"4",59.26,3830.20000000001,"complex","1",117,"83",1.4,"D~1.4"
"2.5",99,4327,"complex","2",314,"83",1.8,"D~1.8"
"2.5",100,3040.29999999999,"complex","1",238,"83",1.8,"D~1.8"
"5.5",7,6238,"complex","1.5",117,"83",1,"D~1.0"
"4.5",15.74,4679.59999999998,"complex","2",314,"83",1.2,"D~1.2"
"2.5",99,4166.40000000002,"complex","1.5",314,"83",1.8,"D~1.8"
"3.5",82.67,3799.40000000002,"complex","0.5",314,"83",1.6,"D~1.6"
"4.5",39.42,3743.69999999995,"complex","0.5",314,"83",1.2,"D~1.2"
"5.5",24.34,8047.09999999998,"complex","0.66667",117,"83",1,"D~1.0"
"4.5",33.99,3126.09999999998,"complex","1.5",117,"83",1.2,"D~1.2"
"4.5",57.28,6343.29999999987,"complex","0.5",238,"83",1.2,"D~1.2"
"5.5",10.32,9150.90000000002,"complex","2",314,"83",1,"D~1.0"
"4.5",29,5503.5,"complex","1.5",314,"83",1.2,"D~1.2"
"3.5",72.22,14566.8,"complex","1",117,"83",1.6,"D~1.6"
"4",66.01,3335.40000000002,"complex","0.66667",238,"83",1.4,"D~1.4"
"4.5",64.15,2710.80000000005,"complex","1",117,"83",1.2,"D~1.2"
"4.5",65.87,4279.09999999998,"complex","1",314,"83",1.2,"D~1.2"
"4.5",56.48,4080.70000000007,"complex","2",238,"83",1.2,"D~1.2"
"2.5",98,5031.60000000009,"complex","2",238,"83",1.8,"D~1.8"
"4",46.56,6933.70000000007,"complex","1.5",238,"83",1.4,"D~1.4"
"5.5",25.66,4806.60000000009,"complex","1",314,"83",1,"D~1.0"
"2.5",98,4662.69999999995,"complex","1.5",117,"83",1.8,"D~1.8"
"3.5",72.35,4615,"complex","2",314,"83",1.6,"D~1.6"
