"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",25.13,7717.90000003576,"complex","1",117,"47",1.6,"D~1.6"
"4",24.87,9039.39999997616,"complex","0.5",238,"47",1.4,"D~1.4"
"5.5",10,12558.5999999642,"complex","1",314,"47",1,"D~1.0"
"3.5",30.29,10526.8000000119,"complex","2",117,"47",1.6,"D~1.6"
"4",25.26,4671,"complex","1.5",238,"47",1.4,"D~1.4"
"4.5",22,5247.60000002384,"complex","1",314,"47",1.2,"D~1.2"
"3.5",33.07,7567.29999995232,"complex","0.5",314,"47",1.6,"D~1.6"
"5.5",9.26,8415.19999998808,"complex","2",117,"47",1,"D~1.0"
"5.5",11.24,7519.09999996424,"complex","0.5",117,"47",1,"D~1.0"
"4",25.4,3943.59999996424,"complex","0.5",117,"47",1.4,"D~1.4"
"4",22.88,6559.5,"complex","2",314,"47",1.4,"D~1.4"
"4.5",19.71,6478.89999997616,"complex","2",238,"47",1.2,"D~1.2"
"3.5",33.07,4039.19999998808,"complex","0.5",117,"47",1.6,"D~1.6"
"5.5",10.45,7207.5,"complex","1",238,"47",1,"D~1.0"
"4",27.25,10695,"complex","1.5",117,"47",1.4,"D~1.4"
"3.5",32.8,5031.10000002384,"complex","0.5",238,"47",1.6,"D~1.6"
"4.5",18.92,4128.5,"complex","0.5",238,"47",1.2,"D~1.2"
"4.5",18.25,6950,"complex","0.66667",117,"47",1.2,"D~1.2"
"4.5",19.84,7303.59999996424,"complex","2",117,"47",1.2,"D~1.2"
"4.5",19.71,4255.40000003576,"complex","0.66667",238,"47",1.2,"D~1.2"
"3.5",36.11,8663,"complex","1.5",314,"47",1.6,"D~1.6"
"5.5",9.52,5455.19999998808,"complex","1.5",238,"47",1,"D~1.0"
"2.5",44.58,10559.1000000238,"complex","0.5",238,"47",1.8,"D~1.8"
"4.5",19,10703.3000000119,"complex","1.5",314,"47",1.2,"D~1.2"
"4.5",19.58,10079.1999999881,"complex","1.5",117,"47",1.2,"D~1.2"
"5.5",11,8703.09999996424,"complex","2",314,"47",1,"D~1.0"
"2.5",45.9,8182.90000003576,"complex","1.5",314,"47",1.8,"D~1.8"
"3.5",36,8871.40000003576,"complex","2",238,"47",1.6,"D~1.6"
"3.5",37.04,3254.89999997616,"complex","1",314,"47",1.6,"D~1.6"
"2.5",43.65,4009,"complex","1.5",117,"47",1.8,"D~1.8"
"3.5",29.89,9205.69999998808,"complex","1.5",238,"47",1.6,"D~1.6"
"2.5",44.97,2831,"complex","2",117,"47",1.8,"D~1.8"
"2.5",45.63,4215,"complex","2",238,"47",1.8,"D~1.8"
"4",26.46,5223.70000004768,"complex","0.5",314,"47",1.4,"D~1.4"
"3.5",32.41,3647.20000004768,"complex","0.66667",117,"47",1.6,"D~1.6"
"4",28.04,5288.30000001192,"complex","1",117,"47",1.4,"D~1.4"
"4",19.44,11470,"complex","0.66667",238,"47",1.4,"D~1.4"
"5.5",9.79,4175.5,"complex","0.66667",238,"47",1,"D~1.0"
"2.5",44.84,5038.69999998808,"complex","0.66667",238,"47",1.8,"D~1.8"
"2.5",45.11,3096.59999996424,"complex","1",117,"47",1.8,"D~1.8"
"2.5",45.11,3653.10000002384,"complex","0.5",117,"47",1.8,"D~1.8"
"4",26.19,4383.39999997616,"complex","0.66667",314,"47",1.4,"D~1.4"
"5.5",9.66,3999.10000002384,"complex","2",238,"47",1,"D~1.0"
"4.5",19.58,6951.19999998808,"complex","0.66667",314,"47",1.2,"D~1.2"
"5.5",11.51,4742.90000003576,"complex","0.66667",314,"47",1,"D~1.0"
"5.5",12.17,4927.70000004768,"complex","1.5",117,"47",1,"D~1.0"
"5.5",13.76,6286.5,"complex","0.5",238,"47",1,"D~1.0"
"4.5",18.12,3591.89999997616,"complex","0.5",314,"47",1.2,"D~1.2"
"5.5",13.49,3073.10000002384,"complex","0.66667",117,"47",1,"D~1.0"
"3.5",26.06,3999.29999995232,"complex","1.5",117,"47",1.6,"D~1.6"
"2.5",44.05,3940.69999998808,"complex","1.5",238,"47",1.8,"D~1.8"
"2.5",44.97,2599.40000003576,"complex","0.66667",314,"47",1.8,"D~1.8"
"4.5",21.3,10256.6999999881,"complex","0.5",117,"47",1.2,"D~1.2"
"3.5",31.08,4869.19999998808,"complex","0.66667",314,"47",1.6,"D~1.6"
"3.5",34.66,4934.80000001192,"complex","2",314,"47",1.6,"D~1.6"
"2.5",43.92,3071.69999998808,"complex","0.66667",117,"47",1.8,"D~1.8"
"4",33.86,2783.19999998808,"complex","0.66667",117,"47",1.4,"D~1.4"
"2.5",45.37,3079.30000001192,"complex","0.5",314,"47",1.8,"D~1.8"
"5.5",10.19,4690,"complex","0.5",314,"47",1,"D~1.0"
"4",24.74,4427.90000003576,"complex","1",238,"47",1.4,"D~1.4"
"5.5",10.05,3838.5,"complex","1.5",314,"47",1,"D~1.0"
"4.5",22.88,10575.4000000358,"complex","1",238,"47",1.2,"D~1.2"
"4.5",23,4294.69999998808,"complex","1.5",238,"47",1.2,"D~1.2"
"4",25,5609.30000001192,"complex","1",314,"47",1.4,"D~1.4"
"4",24.34,3132.5,"complex","2",238,"47",1.4,"D~1.4"
"4.5",26.19,3175.70000004768,"complex","1",117,"47",1.2,"D~1.2"
"4.5",26.32,2938.5,"complex","2",314,"47",1.2,"D~1.2"
"2.5",44.44,3859.10000002384,"complex","1",314,"47",1.8,"D~1.8"
"4",29.89,3964.80000001192,"complex","2",117,"47",1.4,"D~1.4"
"5.5",11.38,4510.60000002384,"complex","1",117,"47",1,"D~1.0"
"3.5",26.59,2592.10000002384,"complex","0.66667",238,"47",1.6,"D~1.6"
"4",26.85,3406.10000002384,"complex","1.5",314,"47",1.4,"D~1.4"
"3.5",38.62,3567.30000001192,"complex","1",238,"47",1.6,"D~1.6"
"2.5",45.11,2294.80000001192,"complex","1",238,"47",1.8,"D~1.8"
"2.5",45.37,2814.90000003576,"complex","2",314,"47",1.8,"D~1.8"
"4",9.79,12027.3000000119,"natural","2",314,"47",1.4,"D~1.4"
"4.5",10.32,7422.39999997616,"natural","0.5",117,"47",1.2,"D~1.2"
"4.5",9.79,4518.90000003576,"natural","1",117,"47",1.2,"D~1.2"
"4.5",10.45,3839.19999998808,"natural","0.5",314,"47",1.2,"D~1.2"
"4.5",9.66,7710.60000002384,"natural","0.5",238,"47",1.2,"D~1.2"
"4",9.79,4890.60000002384,"natural","0.5",314,"47",1.4,"D~1.4"
"5.5",29.76,5507.60000002384,"natural","2",314,"47",1,"D~1.0"
"4.5",9.92,4446.30000001192,"natural","0.66667",117,"47",1.2,"D~1.2"
"4",10.32,5582.59999996424,"natural","2",117,"47",1.4,"D~1.4"
"3.5",12.3,5999.10000002384,"natural","0.5",314,"47",1.6,"D~1.6"
"4",10.19,6576.60000002384,"natural","1.5",117,"47",1.4,"D~1.4"
"5.5",29.89,5448,"natural","0.66667",117,"47",1,"D~1.0"
"5.5",29.76,4091.90000003576,"natural","1",314,"47",1,"D~1.0"
"2.5",5.16,6522.60000002384,"natural","1",314,"47",1.8,"D~1.8"
"4.5",20.24,4819.09999996424,"natural","0.66667",314,"47",1.2,"D~1.2"
"5.5",22.62,4655.30000001192,"natural","2",117,"47",1,"D~1.0"
"5.5",21,6094.60000002384,"natural","1.5",238,"47",1,"D~1.0"
"4",10.32,3935.20000004768,"natural","0.5",238,"47",1.4,"D~1.4"
"2.5",4.5,4799.20000004768,"natural","0.66667",117,"47",1.8,"D~1.8"
"4",10.45,4342.39999997616,"natural","1.5",314,"47",1.4,"D~1.4"
"4.5",10.85,5439.5,"natural","2",117,"47",1.2,"D~1.2"
"2.5",5.03,5907,"natural","1",238,"47",1.8,"D~1.8"
"5.5",25.93,7818.69999998808,"natural","1",117,"47",1,"D~1.0"
"4.5",9.79,4830.69999998808,"natural","1.5",117,"47",1.2,"D~1.2"
"3.5",9.26,5575.40000003576,"natural","2",238,"47",1.6,"D~1.6"
"3.5",6.75,3887,"natural","0.5",238,"47",1.6,"D~1.6"
"3.5",6.88,4175,"natural","0.5",117,"47",1.6,"D~1.6"
"2.5",5.03,5014.80000001192,"natural","2",314,"47",1.8,"D~1.8"
"2.5",6.22,3774.69999998808,"natural","1",117,"47",1.8,"D~1.8"
"3.5",7.54,7631,"natural","2",314,"47",1.6,"D~1.6"
