"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"5.5",35,69092.2,"complex","2",117,"104",1,"D~1.0"
"5.5",27,51325.8,"complex","2",238,"104",1,"D~1.0"
"5.5",49.74,31783,"complex","0.66667",314,"104",1,"D~1.0"
"4.5",65.34,26167,"complex","1",238,"104",1.2,"D~1.2"
"2.5",77,67167,"complex","1.5",117,"104",1.8,"D~1.8"
"2.5",70,19566.9,"complex","2",238,"104",1.8,"D~1.8"
"3.5",63,62798.3999999999,"complex","2",117,"104",1.6,"D~1.6"
"5.5",14,34318.9,"complex","1.5",238,"104",1,"D~1.0"
"5.5",29.89,7471.09999999998,"complex","0.5",238,"104",1,"D~1.0"
"5.5",25,14239.4,"complex","2",314,"104",1,"D~1.0"
"4.5",63.1,11439.7,"complex","1",314,"104",1.2,"D~1.2"
"3.5",73.41,9502,"complex","1",238,"104",1.6,"D~1.6"
"5.5",45,16735.5,"complex","0.5",117,"104",1,"D~1.0"
"4",60.45,8543.20000000007,"complex","1",314,"104",1.4,"D~1.4"
"3.5",67.46,9032.30000000005,"complex","0.66667",238,"104",1.6,"D~1.6"
"4.5",48,21326,"complex","2",238,"104",1.2,"D~1.2"
"5.5",29.63,6183.59999999998,"complex","0.66667",238,"104",1,"D~1.0"
"4",57.41,12199.1,"complex","2",238,"104",1.4,"D~1.4"
"4",60.85,12806.5,"complex","1.5",314,"104",1.4,"D~1.4"
"4",61.11,3822.59999999998,"complex","2",314,"104",1.4,"D~1.4"
"5.5",20.37,10807.3,"complex","1.5",314,"104",1,"D~1.0"
"4.5",51.06,17119.6,"complex","2",314,"104",1.2,"D~1.2"
"2.5",87.17,6966.90000000002,"complex","0.5",238,"104",1.8,"D~1.8"
"4",68,7360.30000000005,"complex","1",117,"104",1.4,"D~1.4"
"4.5",56,11246.5,"complex","2",117,"104",1.2,"D~1.2"
"2.5",84.13,8295,"complex","0.66667",314,"104",1.8,"D~1.8"
"3.5",76.72,10494.9,"complex","0.66667",117,"104",1.6,"D~1.6"
"3.5",73.94,6767,"complex","1.5",117,"104",1.6,"D~1.6"
"4",71.3,17326.9,"complex","0.5",238,"104",1.4,"D~1.4"
"3.5",77.78,5391,"complex","0.5",314,"104",1.6,"D~1.6"
"4",56,7839.30000000005,"complex","1",238,"104",1.4,"D~1.4"
"5.5",19.84,5366.30000000005,"complex","1",238,"104",1,"D~1.0"
"2.5",82.14,9175.59999999998,"complex","0.5",117,"104",1.8,"D~1.8"
"2.5",76,5822.79999999993,"complex","1",117,"104",1.8,"D~1.8"
"4.5",53.97,7303.29999999993,"complex","0.5",238,"104",1.2,"D~1.2"
"3.5",62.96,15591.4,"complex","1",117,"104",1.6,"D~1.6"
"4",57.14,4342.29999999993,"complex","2",117,"104",1.4,"D~1.4"
"2.5",76,6455.5,"complex","2",314,"104",1.8,"D~1.8"
"4.5",48.28,17086.7,"complex","1.5",117,"104",1.2,"D~1.2"
"4",57.8,4269.09999999998,"complex","1.5",238,"104",1.4,"D~1.4"
"3.5",62.3,4575.09999999998,"complex","2",238,"104",1.6,"D~1.6"
"5.5",31.08,6366.70000000007,"complex","0.5",314,"104",1,"D~1.0"
"2.5",77,6287,"complex","1",314,"104",1.8,"D~1.8"
"2.5",74,4510.90000000002,"complex","1.5",238,"104",1.8,"D~1.8"
"5.5",35.85,6616.19999999995,"complex","1",117,"104",1,"D~1.0"
"4",64.15,7669.80000000005,"complex","0.5",314,"104",1.4,"D~1.4"
"3.5",71,6231.5,"complex","1.5",238,"104",1.6,"D~1.6"
"4.5",56.22,6319.19999999995,"complex","0.66667",238,"104",1.2,"D~1.2"
"4.5",61.24,3807.5,"complex","1",117,"104",1.2,"D~1.2"
"2.5",82.67,5239,"complex","0.66667",117,"104",1.8,"D~1.8"
"5.5",24,10214.5,"complex","1.5",117,"104",1,"D~1.0"
