"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",22.09,13701.7999999821,"complex","1",314,"40",1.8,"D~1.8"
"4",32.14,10703,"complex","1.5",314,"40",1.4,"D~1.4"
"5.5",3.84,5735.09999999404,"complex","1.5",117,"40",1,"D~1.0"
"4.5",43.65,7239.5,"complex","0.5",314,"40",1.2,"D~1.2"
"3.5",61.77,7518.69999998808,"complex","1",314,"40",1.6,"D~1.6"
"5.5",3.97,7839.59999999404,"complex","0.66667",117,"40",1,"D~1.0"
"3.5",75.93,12494.6999999881,"complex","2",238,"40",1.6,"D~1.6"
"4",81,13847,"complex","1",117,"40",1.4,"D~1.4"
"2.5",90.48,8207.59999999404,"complex","2",117,"40",1.8,"D~1.8"
"5.5",0.13,6247.19999998808,"complex","0.5",238,"40",1,"D~1.0"
"3.5",100,5951.09999999404,"complex","0.5",117,"40",1.6,"D~1.6"
"2.5",100,4678.89999997616,"complex","1.5",314,"40",1.8,"D~1.8"
"4",51.72,4367.59999999404,"complex","0.5",238,"40",1.4,"D~1.4"
"2.5",91.93,6974.69999998808,"complex","1.5",117,"40",1.8,"D~1.8"
"5.5",20.9,3679.89999997616,"complex","0.66667",314,"40",1,"D~1.0"
"4.5",31.35,10606.7999999821,"complex","1",117,"40",1.2,"D~1.2"
"3.5",58.99,4815.5,"complex","0.66667",314,"40",1.6,"D~1.6"
"5.5",10.19,4743.09999999404,"complex","2",314,"40",1,"D~1.0"
"2.5",90.34,8550.39999997616,"complex","2",314,"40",1.8,"D~1.8"
"2.5",97,3287.5,"complex","1",117,"40",1.8,"D~1.8"
"4.5",41.93,7727,"complex","0.66667",314,"40",1.2,"D~1.2"
"3.5",58.33,3296.59999999404,"complex","0.66667",238,"40",1.6,"D~1.6"
"3.5",62.83,4846.5,"complex","0.5",314,"40",1.6,"D~1.6"
"3.5",66.93,11110.7999999821,"complex","1",117,"40",1.6,"D~1.6"
"4",50.4,8175.19999998808,"complex","2",238,"40",1.4,"D~1.4"
"4.5",39,5398.69999998808,"complex","1",238,"40",1.2,"D~1.2"
"4",71.43,4735.5,"complex","0.66667",314,"40",1.4,"D~1.4"
"2.5",100,10055.599999994,"complex","0.5",314,"40",1.8,"D~1.8"
"4",36,7006.79999998212,"complex","0.5",314,"40",1.4,"D~1.4"
"3.5",44.84,4823.30000001192,"complex","2",117,"40",1.6,"D~1.6"
"4.5",28.57,5319.19999998808,"complex","1.5",238,"40",1.2,"D~1.2"
"2.5",94,7295.09999999404,"complex","0.66667",238,"40",1.8,"D~1.8"
"4",29.1,8647,"complex","2",117,"40",1.4,"D~1.4"
