"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",77.78,12518.2000000002,"complex","0.66667",117,"88",1.8,"D~1.8"
"2.5",79.89,11239.0999999996,"complex","0.5",238,"88",1.8,"D~1.8"
"4",22.35,21702.7000000002,"complex","1",117,"88",1.4,"D~1.4"
"2.5",62.3,3621.09999999963,"complex","2",314,"88",1.8,"D~1.8"
"4.5",5.29,3759.5,"complex","0.66667",314,"88",1.2,"D~1.2"
"4",29.89,4031.40000000037,"complex","0.5",314,"88",1.4,"D~1.4"
"5.5",0,3583.29999999981,"complex","2",117,"88",1,"D~1.0"
"3.5",51.85,3743.79999999981,"complex","0.5",314,"88",1.6,"D~1.6"
"4.5",31.35,3503.20000000019,"complex","1.5",314,"88",1.2,"D~1.2"
"4.5",15.61,4239.20000000019,"complex","1",117,"88",1.2,"D~1.2"
"3.5",55.82,4679.10000000056,"complex","0.5",117,"88",1.6,"D~1.6"
"4",39.29,4391.40000000037,"complex","0.5",117,"88",1.4,"D~1.4"
"4.5",26.46,7727.30000000075,"complex","0.5",238,"88",1.2,"D~1.2"
"4",38.23,3215.39999999944,"complex","0.66667",117,"88",1.4,"D~1.4"
"2.5",61.9,4415.29999999981,"complex","1",238,"88",1.8,"D~1.8"
"2.5",61.38,3423.5,"complex","0.66667",238,"88",1.8,"D~1.8"
"4.5",44.97,3399.29999999981,"complex","0.5",314,"88",1.2,"D~1.2"
"4",38.62,3047,"complex","0.66667",238,"88",1.4,"D~1.4"
"3.5",50.13,2919.40000000037,"complex","2",238,"88",1.6,"D~1.6"
"3.5",57.54,2775,"complex","0.66667",117,"88",1.6,"D~1.6"
"5.5",0.79,4119.29999999981,"complex","0.5",314,"88",1,"D~1.0"
"4",40.61,4046.89999999944,"complex","2",314,"88",1.4,"D~1.4"
"4.5",4.63,7040,"complex","2",238,"88",1.2,"D~1.2"
"2.5",66.67,3102.70000000019,"complex","2",238,"88",1.8,"D~1.8"
