"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"3.5",100,9037.89999997616,"complex","0.5",314,"46",1.6,"D~1.6"
"4.5",0,6278.79999995232,"complex","1.5",314,"46",1.2,"D~1.2"
"4",50,5879.30000001192,"complex","2",238,"46",1.4,"D~1.4"
"4.5",51,8631.19999998808,"complex","1",314,"46",1.2,"D~1.2"
"3.5",100,7727.10000002384,"complex","0.5",238,"46",1.6,"D~1.6"
"3.5",0,5119.30000001192,"complex","1.5",117,"46",1.6,"D~1.6"
"4",100,10487.8999999762,"complex","0.5",314,"46",1.4,"D~1.4"
"2.5",100,6590.59999996424,"complex","2",117,"46",1.8,"D~1.8"
"2.5",100,6412.69999998808,"complex","2",314,"46",1.8,"D~1.8"
"4.5",0.4,6808.10000002384,"complex","1",117,"46",1.2,"D~1.2"
"5.5",50,10310.6000000238,"complex","0.5",314,"46",1,"D~1.0"
"4",0,9799.5,"complex","1.5",314,"46",1.4,"D~1.4"
"5.5",0,4790.80000001192,"complex","1.5",117,"46",1,"D~1.0"
"5.5",0.79,6496.39999997616,"complex","1.5",314,"46",1,"D~1.0"
"4.5",22,8686,"complex","0.66667",314,"46",1.2,"D~1.2"
"5.5",0,4199.09999996424,"complex","2",238,"46",1,"D~1.0"
"4",50,9191.69999998808,"complex","0.5",238,"46",1.4,"D~1.4"
"5.5",0,11046.5,"complex","0.66667",117,"46",1,"D~1.0"
"4",0,11719.1999999881,"complex","2",314,"46",1.4,"D~1.4"
"3.5",50,6374.89999997616,"complex","2",117,"46",1.6,"D~1.6"
"5.5",0,5951.10000002384,"complex","2",117,"46",1,"D~1.0"
"2.5",100,4535.5,"complex","2",238,"46",1.8,"D~1.8"
"2.5",100,4262.5,"complex","1.5",314,"46",1.8,"D~1.8"
"4.5",50,7231.5,"complex","1.5",117,"46",1.2,"D~1.2"
"4",50,8111.5,"complex","1",117,"46",1.4,"D~1.4"
"3.5",100,12103.3999999762,"complex","0.66667",238,"46",1.6,"D~1.6"
"5.5",0,6526.59999996424,"complex","1.5",238,"46",1,"D~1.0"
"4",50.13,13255.5,"complex","0.66667",238,"46",1.4,"D~1.4"
"2.5",98,6455.19999998808,"complex","0.66667",314,"46",1.8,"D~1.8"
"3.5",100,6152.20000004768,"complex","0.66667",117,"46",1.6,"D~1.6"
"3.5",51,13885.3999999762,"complex","1.5",238,"46",1.6,"D~1.6"
"3.5",48.94,3275.69999998808,"complex","1",314,"46",1.6,"D~1.6"
"4",51.32,4962.60000002384,"complex","1.5",117,"46",1.4,"D~1.4"
"3.5",65.74,3023.19999998808,"complex","1",238,"46",1.6,"D~1.6"
"4",81.61,2895.10000002384,"complex","1",314,"46",1.4,"D~1.4"
"4",99,4263.10000002384,"complex","0.66667",117,"46",1.4,"D~1.4"
"5.5",1.32,3790.69999998808,"complex","0.66667",314,"46",1,"D~1.0"
"4",78.97,7135.59999996424,"complex","1",238,"46",1.4,"D~1.4"
"2.5",100,4839.5,"complex","1",314,"46",1.8,"D~1.8"
"5.5",17.86,3806.69999998808,"complex","0.5",238,"46",1,"D~1.0"
"4",50.13,9575.09999996424,"complex","2",117,"46",1.4,"D~1.4"
"2.5",100,7190.90000003576,"complex","0.5",238,"46",1.8,"D~1.8"
"4.5",10.71,5135.19999998808,"complex","0.5",238,"46",1.2,"D~1.2"
"3.5",52.78,3855.39999997616,"complex","1",117,"46",1.6,"D~1.6"
"2.5",99,3238.5,"complex","1.5",238,"46",1.8,"D~1.8"
"4.5",0,2998.79999995232,"complex","2",117,"46",1.2,"D~1.2"
"4.5",3.31,3359.5,"complex","1",238,"46",1.2,"D~1.2"
"2.5",99,5294.80000001192,"complex","1",238,"46",1.8,"D~1.8"
"4.5",50.13,3831.10000002384,"complex","1.5",238,"46",1.2,"D~1.2"
"3.5",91.8,2631,"complex","0.66667",314,"46",1.6,"D~1.6"
"2.5",98,3119.29999995232,"complex","0.5",314,"46",1.8,"D~1.8"
"5.5",0,3119.19999998808,"complex","1",238,"46",1,"D~1.0"
"2.5",99,2942.5,"complex","0.66667",238,"46",1.8,"D~1.8"
"5.5",1.19,2895,"complex","1",117,"46",1,"D~1.0"
"3.5",48.41,8671.19999998808,"complex","1.5",314,"46",1.6,"D~1.6"
"4.5",0.53,2679,"complex","2",238,"46",1.2,"D~1.2"
"3.5",34.26,3695.09999996424,"complex","2",314,"46",1.6,"D~1.6"
"5.5",5.69,2140.60000002384,"complex","1",314,"46",1,"D~1.0"
"2.5",97,3087.60000002384,"complex","0.66667",117,"46",1.8,"D~1.8"
"4.5",3.97,2574.5,"complex","2",314,"46",1.2,"D~1.2"
"5.5",6.48,4024.30000001192,"complex","0.5",117,"46",1,"D~1.0"
"4",52.51,4909.69999998808,"complex","1.5",238,"46",1.4,"D~1.4"
"4.5",47.35,2370.20000004768,"complex","0.66667",238,"46",1.2,"D~1.2"
"3.5",22.62,5812.30000001192,"complex","2",238,"46",1.6,"D~1.6"
"5.5",6.48,5663,"complex","2",314,"46",1,"D~1.0"
"2.5",93.39,5567,"complex","1.5",117,"46",1.8,"D~1.8"
"4.5",5.56,6958,"complex","0.66667",117,"46",1.2,"D~1.2"
"4.5",100,6377.40000003576,"complex","0.5",117,"46",1.2,"D~1.2"
"2.5",99,2950.60000002384,"complex","0.5",117,"46",1.8,"D~1.8"
"5.5",7.41,3301.39999997616,"complex","0.66667",238,"46",1,"D~1.0"
"4",31.88,2991.19999998808,"complex","0.66667",314,"46",1.4,"D~1.4"
"3.5",43.52,2103.60000002384,"complex","0.5",117,"46",1.6,"D~1.6"
"4.5",76.32,2854.5,"complex","0.5",314,"46",1.2,"D~1.2"
"4",91,4111.69999998808,"complex","0.5",117,"46",1.4,"D~1.4"
"2.5",99,4502.19999998808,"complex","1",117,"46",1.8,"D~1.8"
"2.5",1.32,6523.30000001192,"relaxing","2",314,"46",1.8,"D~1.8"
"2.5",49.74,7967.29999995232,"relaxing","1.5",117,"46",1.8,"D~1.8"
"4",99,5174.39999997616,"relaxing","1",117,"46",1.4,"D~1.4"
"5.5",100,6319.10000002384,"relaxing","2",117,"46",1,"D~1.0"
"2.5",72.49,4302.69999998808,"relaxing","2",117,"46",1.8,"D~1.8"
"4.5",7.41,3710.19999998808,"relaxing","0.5",117,"46",1.2,"D~1.2"
"4.5",6.61,3319.19999998808,"relaxing","0.66667",117,"46",1.2,"D~1.2"
"2.5",88.89,3106.79999995232,"relaxing","0.66667",314,"46",1.8,"D~1.8"
"4",95,6443.29999995232,"relaxing","2",238,"46",1.4,"D~1.4"
"4",7.54,4798.80000001192,"relaxing","0.5",238,"46",1.4,"D~1.4"
"4",99,6174.39999997616,"relaxing","2",314,"46",1.4,"D~1.4"
"5.5",100,4145.60000002384,"relaxing","2",238,"46",1,"D~1.0"
"3.5",22.22,3260.30000001192,"relaxing","0.5",314,"46",1.6,"D~1.6"
"5.5",99,3206.5,"relaxing","0.5",238,"46",1,"D~1.0"
"3.5",32.8,2963.69999998808,"relaxing","1",314,"46",1.6,"D~1.6"
"4.5",38.1,3339,"relaxing","1",238,"46",1.2,"D~1.2"
"2.5",6.22,2798.30000001192,"relaxing","0.66667",238,"46",1.8,"D~1.8"
"5.5",100,2894.79999995232,"relaxing","0.66667",117,"46",1,"D~1.0"
"2.5",8.2,2847.10000002384,"relaxing","0.5",314,"46",1.8,"D~1.8"
"3.5",45.24,2686.69999998808,"relaxing","2",117,"46",1.6,"D~1.6"
"4.5",99,3071.19999998808,"relaxing","1.5",238,"46",1.2,"D~1.2"
"2.5",22.88,3758.80000001192,"relaxing","0.5",117,"46",1.8,"D~1.8"
"4",19.31,4312.10000002384,"relaxing","0.66667",314,"46",1.4,"D~1.4"
"4.5",49.21,2942.09999996424,"relaxing","0.5",314,"46",1.2,"D~1.2"
"4.5",78.97,2822.39999997616,"relaxing","2",117,"46",1.2,"D~1.2"
"3.5",17.33,5959.60000002384,"relaxing","0.66667",314,"46",1.6,"D~1.6"
"3.5",18.12,3022.69999998808,"relaxing","0.66667",238,"46",1.6,"D~1.6"
"2.5",10.58,4615.09999996424,"relaxing","1",117,"46",1.8,"D~1.8"
"4.5",98,3703.5,"relaxing","2",238,"46",1.2,"D~1.2"
"3.5",10.32,5886.69999998808,"relaxing","1",117,"46",1.6,"D~1.6"
"4",70.37,3094.80000001192,"relaxing","0.66667",238,"46",1.4,"D~1.4"
"4",78.7,3671,"relaxing","1",314,"46",1.4,"D~1.4"
"3.5",21.03,5558.5,"relaxing","2",314,"46",1.6,"D~1.6"
"3.5",25.79,3199.10000002384,"relaxing","1.5",117,"46",1.6,"D~1.6"
"4",42.33,6471.19999998808,"relaxing","1",238,"46",1.4,"D~1.4"
"5.5",99,2758.79999995232,"relaxing","0.66667",238,"46",1,"D~1.0"
"4",25.26,3423.5,"relaxing","1.5",238,"46",1.4,"D~1.4"
"5.5",99,3726.89999997616,"relaxing","1",238,"46",1,"D~1.0"
"4.5",22.75,3177.09999996424,"relaxing","0.66667",238,"46",1.2,"D~1.2"
"2.5",16.01,2232.69999998808,"relaxing","1.5",314,"46",1.8,"D~1.8"
"4.5",79.37,2803.30000001192,"relaxing","2",314,"46",1.2,"D~1.2"
"3.5",52.78,3646.69999998808,"relaxing","1.5",238,"46",1.6,"D~1.6"
"2.5",8.47,3823.30000001192,"relaxing","1",238,"46",1.8,"D~1.8"
"2.5",14.68,8440,"relaxing","0.66667",117,"46",1.8,"D~1.8"
"5.5",98,3069.90000003576,"relaxing","2",314,"46",1,"D~1.0"
"3.5",16.53,6878.29999995232,"relaxing","0.66667",117,"46",1.6,"D~1.6"
"2.5",32.94,2687.19999998808,"relaxing","2",238,"46",1.8,"D~1.8"
"4",7.41,2646.80000001192,"relaxing","0.5",314,"46",1.4,"D~1.4"
"2.5",7.28,2811.29999995232,"relaxing","0.5",238,"46",1.8,"D~1.8"
"3.5",0.53,2691.09999996424,"relaxing","0.5",238,"46",1.6,"D~1.6"
"5.5",100,3478.80000001192,"relaxing","1",314,"46",1,"D~1.0"
"2.5",30.82,4503.29999995232,"relaxing","1.5",238,"46",1.8,"D~1.8"
"3.5",7.8,4807.30000001192,"relaxing","0.5",117,"46",1.6,"D~1.6"
"4",47.49,5247.39999997616,"relaxing","1.5",314,"46",1.4,"D~1.4"
"4.5",87.96,4510.39999997616,"relaxing","1",314,"46",1.2,"D~1.2"
"5.5",100,4030.19999998808,"relaxing","0.66667",314,"46",1,"D~1.0"
"4.5",94.18,9158.69999998808,"relaxing","1.5",117,"46",1.2,"D~1.2"
"3.5",82.41,5778.90000003576,"relaxing","2",238,"46",1.6,"D~1.6"
"4",66.01,10066,"relaxing","1.5",117,"46",1.4,"D~1.4"
"4.5",63.89,3559.19999998808,"relaxing","0.66667",314,"46",1.2,"D~1.2"
"4",68.12,2758.29999995232,"relaxing","2",117,"46",1.4,"D~1.4"
"4.5",70.9,2015,"relaxing","1",117,"46",1.2,"D~1.2"
"5.5",99,3183.59999996424,"relaxing","1.5",238,"46",1,"D~1.0"
"5.5",58.33,6546.09999996424,"relaxing","0.5",117,"46",1,"D~1.0"
"4",30.95,3480.19999998808,"relaxing","0.5",117,"46",1.4,"D~1.4"
"5.5",89.29,5642.79999995232,"relaxing","1",117,"46",1,"D~1.0"
"2.5",5.03,3510.30000001192,"relaxing","1",314,"46",1.8,"D~1.8"
"4",21.16,7911.5,"relaxing","0.66667",117,"46",1.4,"D~1.4"
