"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"4.5",58.6,10044.4000000358,"complex","0.66667",314,"2",1.2,"D~1.2"
"4",79.89,8038.20000004768,"complex","2",117,"2",1.4,"D~1.4"
"5.5",40.08,6655.10000002384,"complex","0.5",314,"2",1,"D~1.0"
"2.5",93.25,7182.79999995232,"complex","2",238,"2",1.8,"D~1.8"
"4.5",69.18,7071.40000003576,"complex","0.5",117,"2",1.2,"D~1.2"
"5.5",16.53,7887,"complex","0.66667",314,"2",1,"D~1.0"
"5.5",28.97,6783,"complex","1",117,"2",1,"D~1.0"
"5.5",8,7783.89999997616,"complex","1",314,"2",1,"D~1.0"
"5.5",25.93,6254.09999996424,"complex","0.5",117,"2",1,"D~1.0"
"4.5",41.01,5294.79999995232,"complex","1.5",117,"2",1.2,"D~1.2"
"3.5",83.86,4607.30000001192,"complex","1.5",238,"2",1.6,"D~1.6"
"4.5",49.74,5687.19999998808,"complex","0.66667",238,"2",1.2,"D~1.2"
"5.5",1.72,7214.70000004768,"complex","2",314,"2",1,"D~1.0"
"2.5",98,3790.80000001192,"complex","1",117,"2",1.8,"D~1.8"
"4.5",28.84,5807,"complex","1.5",238,"2",1.2,"D~1.2"
"4.5",46.16,5254.80000001192,"complex","0.5",238,"2",1.2,"D~1.2"
"3.5",77.25,4391.39999997616,"complex","2",117,"2",1.6,"D~1.6"
"4",78.57,3710.80000001192,"complex","0.5",117,"2",1.4,"D~1.4"
"2.5",100,3951.19999998808,"complex","1.5",117,"2",1.8,"D~1.8"
"3.5",78.57,3631.30000001192,"complex","1",117,"2",1.6,"D~1.6"
"5.5",39.95,5007.40000003576,"complex","0.66667",117,"2",1,"D~1.0"
"4.5",35.58,7927.39999997616,"complex","2",238,"2",1.2,"D~1.2"
"4.5",28.17,6639.79999995232,"complex","2",314,"2",1.2,"D~1.2"
"2.5",94.18,3286.10000002384,"complex","0.66667",314,"2",1.8,"D~1.8"
"4.5",23.02,8144.09999996424,"complex","1",238,"2",1.2,"D~1.2"
"4",60.71,7285.29999995232,"complex","0.66667",314,"2",1.4,"D~1.4"
"3.5",70.24,4023.59999996424,"complex","0.5",238,"2",1.6,"D~1.6"
"2.5",99,2791.09999996424,"complex","0.66667",117,"2",1.8,"D~1.8"
"3.5",86.9,3664.10000002384,"complex","0.66667",117,"2",1.6,"D~1.6"
"5.5",31.75,7205.90000003576,"complex","1.5",117,"2",1,"D~1.0"
"4",53.04,5319.80000001192,"complex","1",117,"2",1.4,"D~1.4"
"4",52.12,4022.40000003576,"complex","1.5",314,"2",1.4,"D~1.4"
"2.5",86.38,3055.80000001192,"complex","1.5",314,"2",1.8,"D~1.8"
"4",54.1,4462.80000001192,"complex","1.5",117,"2",1.4,"D~1.4"
"3.5",62.43,3767.10000002384,"complex","1.5",117,"2",1.6,"D~1.6"
"4",51.98,10647.1000000238,"complex","1.5",238,"2",1.4,"D~1.4"
"4",67.46,4375.39999997616,"complex","0.5",238,"2",1.4,"D~1.4"
