"beta","response","rt","descriptor","speed","seed","ID","fD_c","fD_f"
"2.5",99,7356.59999999963,"complex","1.5",117,"11",1.8,"D~1.8"
"3.5",84.26,53278.2999999998,"complex","1",314,"11",1.6,"D~1.6"
"3.5",100,4879.5,"complex","0.5",238,"11",1.6,"D~1.6"
"4.5",48.68,8374.89999999944,"complex","2",238,"11",1.2,"D~1.2"
"2.5",100,6439.5,"complex","0.5",238,"11",1.8,"D~1.8"
"5.5",66.67,11254.9000000004,"complex","2",238,"11",1,"D~1.0"
"5.5",65.61,3454.59999999963,"complex","1",238,"11",1,"D~1.0"
"3.5",99,3191.20000000019,"complex","2",314,"11",1.6,"D~1.6"
"4.5",98,3527.40000000037,"complex","0.5",314,"11",1.2,"D~1.2"
"3.5",99,3726.90000000037,"complex","0.66667",238,"11",1.6,"D~1.6"
"3.5",98,3895.5,"complex","0.5",314,"11",1.6,"D~1.6"
"5.5",80.95,3983.10000000056,"complex","1",117,"11",1,"D~1.0"
"5.5",89,3567.59999999963,"complex","0.5",117,"11",1,"D~1.0"
"4",98,4271.10000000056,"complex","0.66667",314,"11",1.4,"D~1.4"
"4",100,4862.89999999944,"complex","1",117,"11",1.4,"D~1.4"
"5.5",52,5335.30000000075,"complex","2",117,"11",1,"D~1.0"
"4",100,4294.89999999944,"complex","1",314,"11",1.4,"D~1.4"
"5.5",72.22,3423.5,"complex","0.66667",117,"11",1,"D~1.0"
"4.5",78.84,6815.20000000019,"complex","1.5",117,"11",1.2,"D~1.2"
"4",97,14151.5999999996,"complex","0.5",117,"11",1.4,"D~1.4"
"3.5",100,5078.79999999981,"complex","1.5",238,"11",1.6,"D~1.6"
"4.5",72.22,3407.09999999963,"complex","2",314,"11",1.2,"D~1.2"
"4",87.57,24622.7000000002,"complex","1.5",314,"11",1.4,"D~1.4"
"5.5",78.04,4814.90000000037,"complex","0.66667",238,"11",1,"D~1.0"
"3.5",98,6935.20000000019,"complex","0.66667",314,"11",1.6,"D~1.6"
"4.5",85.45,2519.29999999981,"complex","0.66667",314,"11",1.2,"D~1.2"
"4.5",99,3311.20000000019,"complex","1",117,"11",1.2,"D~1.2"
"4",97,8430.70000000019,"complex","1.5",117,"11",1.4,"D~1.4"
"2.5",100,8855.29999999981,"complex","1",238,"11",1.8,"D~1.8"
"4",71.56,2391.10000000056,"complex","2",117,"11",1.4,"D~1.4"
"4",79.23,3087.39999999944,"complex","0.66667",238,"11",1.4,"D~1.4"
"4.5",86.24,2551.09999999963,"complex","0.5",238,"11",1.2,"D~1.2"
"2.5",99,2878.79999999981,"complex","1",314,"11",1.8,"D~1.8"
"4",93.65,3311.10000000056,"complex","2",238,"11",1.4,"D~1.4"
"4.5",85,4054.5,"complex","1.5",314,"11",1.2,"D~1.2"
